order number,date,meat,cheese,sides,toppings,sauce
2-153,2024-10-02,Bacon,Pepper Jack,NA,Parmesan,Garlic Parmesan
3-2,2024-10-03,"Ham, Brisket",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan, Onions",Pesto
3-3,2024-10-03,Grilled Chicken,MIX,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
3-4,2024-10-03,Brisket,Cheddar,Large Chocolate Chunk Cookie,"Tomatoes, Parmesan, Bell Peppers",Garlic Parmesan
3-6,2024-10-03,Ham,Cheddar,NA,"Tomatoes, Parmesan, Bell Peppers, Corn, Breadcrumbs, Broccoli",Hot Honey
3-8,2024-10-03,Pulled Pork,MIX,Cheesy Garlic Bread,"Tomatoes, Parmesan, Bell Peppers, Onions, Breadcrumbs, Mushrooms, Broccoli",Pesto
3-7,2024-10-03,Grilled Chicken,Pepper Jack,NA,"Tomatoes, Parmesan, Corn, Onions, Breadcrumbs, Mushrooms, Broccoli","Garlic Parmesan, Pesto, Ranch"
3-9,2024-10-03,Grilled Chicken,Alfredo,NA,"Parmesan, Breadcrumbs, Broccoli",Garlic Parmesan
3-10,2024-10-03,NA,MIX,Cheesy Garlic Bread,"Parmesan, Jalapenos, Breadcrumbs, Onions, Mushrooms",Buffalo
3-11,2024-10-03,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Hot Honey, Garlic Parmesan"
3-12,2024-10-03,Grilled Chicken,MIX,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
3-13,2024-10-03,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","BBQ, Ranch"
3-14,2024-10-03,Brisket,"Pepper Jack Mac, Melted Cheddar",Cheesy Garlic Bread,Corn,NA
3-15,2024-10-03,Brisket,MIX,NA,"Breadcrumbs, Mushrooms, Bell Peppers",Garlic Parmesan
3-16,2024-10-03,"Ham, Grilled Chicken",Cheddar,NA,Broccoli,"Ranch, Buffalo"
3-17,2024-10-03,Grilled Chicken,MIX,NA,Breadcrumbs,BBQ
3-18,2024-10-03,Brisket,Alfredo,NA,"Parmesan, Bell Peppers",Pesto
3-19,2024-10-03,Brisket,Cheddar,Cheesy Garlic Bread,"Jalapenos, Parmesan, Breadcrumbs",NA
3-21,2024-10-03,Brisket,Cheddar,NA,Broccoli,NA
3-22,2024-10-03,Grilled Chicken,Alfredo,NA,Parmesan,NA
3-23,2024-10-03,NA,MIX,NA,"Tomatoes, Parmesan, Pineapple, Jalapenos, Onions","Hot Honey, Garlic Parmesan"
3-25,2024-10-03,"Brisket, Bacon",Pepper Jack,NA,"Bell Peppers, Corn, Jalapenos, Breadcrumbs, Onions",BBQ
3-26,2024-10-03,NA,"Alfredo, Cheddar","Cheesy Garlic Bread, Garlic Bread","Parmesan, Broccoli","Garlic Parmesan, Pesto"
3-27,2024-10-03,NA,MIX,NA,"Tomatoes, Parmesan, Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs","Hot Honey, Pesto"
3-28,2024-10-03,Grilled Chicken,Cheddar,NA,"Tomatoes, Parmesan, Bell Peppers, Jalapenos, Onions, Mushrooms","Garlic Parmesan, Pesto"
3-32,2024-10-03,Ham,Melted Cheddar,NA,NA,NA
3-33,2024-10-03,"Brisket, Bacon","Pepper Jack Mac, Melted Parmesan",Any Bag Of Chips,Breadcrumbs,BBQ
3-34,2024-10-03,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Parmesan, Onions","Ranch, Buffalo"
3-35,2024-10-03,"Grilled Chicken, Bacon",Cheddar,Cheesy Garlic Bread,Parmesan,Ranch
3-36,2024-10-03,"Brisket, Bacon",Cheddar,NA,"Parmesan, Breadcrumbs, Onions","Pesto, Buffalo"
3-37,2024-10-03,"Ham, Grilled Chicken",NA,Garlic Bread,"Tomatoes, Mushrooms, Pineapple, Broccoli","Hot Honey, Pesto"
3-38,2024-10-03,NA,Alfredo,"Cheesy Garlic Bread, Large Chocolate Chunk Cookie",Parmesan,NA
3-39,2024-10-03,Bacon,Cheddar,NA,"Parmesan, Breadcrumbs",NA
3-40,2024-10-03,"Pulled Pork, Brisket, Bacon","Cheddar, Pepper Jack Mac, Melted Pepper Jack, MIX",Cheesy Garlic Bread,"Parmesan, Corn, Jalapenos, Breadcrumbs, Mushrooms, Broccoli","Hot Honey, BBQ, Buffalo"
3-41,2024-10-03,Bacon,Cheddar,NA,"Corn, Parmesan",NA
3-42,2024-10-03,"Brisket, Grilled Chicken, Bacon",Pepper Jack,NA,"Parmesan, Bell Peppers, Jalapenos, Onions, Breadcrumbs, Mushrooms","Hot Honey, BBQ"
3-43,2024-10-03,"Pulled Pork, Bacon",Cheddar,Garlic Bread,"Parmesan, Breadcrumbs","Garlic Parmesan, BBQ"
3-46,2024-10-03,Ham,Cheddar,NA,Parmesan,Garlic Parmesan
3-45,2024-10-03,NA,Cheddar,NA,"Parmesan, Jalapenos, Breadcrumbs, Onions, Mushrooms",BBQ
3-44,2024-10-03,"Brisket, Grilled Chicken","Pepper Jack, Alfredo",Cheesy Garlic Bread,"Tomatoes, Parmesan, Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs, Mushrooms","Garlic Parmesan, BBQ"
3-47,2024-10-03,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Mushrooms, Onions, Bell Peppers",Garlic Parmesan
3-49,2024-10-03,Brisket,Cheddar,"Cheesy Garlic Bread, Cheetos","Parmesan, Breadcrumbs",NA
3-50,2024-10-03,Pulled Pork,MIX,NA,"Parmesan, Breadcrumbs",NA
3-51,2024-10-03,"Ham, Bacon",Cheddar,Cheetos,Bell Peppers,Garlic Parmesan
3-52,2024-10-03,NA,MIX,NA,"Tomatoes, Corn, Breadcrumbs, Parmesan","Hot Honey, Garlic Parmesan"
3-53,2024-10-03,Brisket,MIX,Cheesy Garlic Bread,"Parmesan, Bell Peppers, Breadcrumbs, Onions, Mushrooms",Garlic Parmesan
3-55,2024-10-03,Bacon,Cheddar,Garlic Bread,"Parmesan, Bell Peppers",NA
3-54,2024-10-03,NA,MIX,Garlic Bread,"Breadcrumbs, Corn, Onions, Bell Peppers","Hot Honey, Pesto"
3-56,2024-10-03,Pulled Pork,Pepper Jack,NA,"Corn, Onions, Bell Peppers",BBQ
3-57,2024-10-03,"Grilled Chicken, Bacon",Alfredo,NA,NA,Ranch
3-59,2024-10-03,Brisket,MIX,NA,"Parmesan, Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs, Broccoli",Garlic Parmesan
3-60,2024-10-03,"Pulled Pork, Brisket",MIX,NA,"Parmesan, Bell Peppers, Jalapenos, Breadcrumbs, Onions, Mushrooms","Hot Honey, Garlic Parmesan, BBQ"
3-61,2024-10-03,Grilled Chicken,Cheddar,Cheesecake,Breadcrumbs,Buffalo
3-62,2024-10-03,Brisket,Cheddar,NA,NA,NA
3-66,2024-10-03,Brisket,Cheddar,Garlic Bread,NA,NA
3-63,2024-10-03,Brisket,MIX,NA,"Corn, Breadcrumbs","Hot Honey, BBQ"
3-65,2024-10-03,Brisket,Cheddar,Garlic Bread,Mushrooms,"Ranch, Buffalo"
3-64,2024-10-03,Bacon,MIX,NA,"Corn, Breadcrumbs, Parmesan","Hot Honey, BBQ"
3-67,2024-10-03,Brisket,Pepper Jack,NA,"Parmesan, Breadcrumbs",Hot Honey
3-68,2024-10-03,"Brisket, Bacon",Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",NA
3-69,2024-10-03,Grilled Chicken,Cheddar,Garlic Bread,Parmesan,NA
3-71,2024-10-03,Bacon,Cheddar,NA,Breadcrumbs,NA
3-72,2024-10-03,"Brisket, Bacon",MIX,NA,"Corn, Breadcrumbs, Parmesan","BBQ, Ranch"
3-75,2024-10-03,Grilled Chicken,Cheddar,NA,Breadcrumbs,NA
3-76,2024-10-03,Brisket,Cheddar,NA,"Tomatoes, Bell Peppers, Corn, Jalapenos, Onions, Broccoli",BBQ
3-77,2024-10-03,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs",NA
3-78,2024-10-03,Grilled Chicken,Cheddar,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
3-79,2024-10-03,Grilled Chicken,Cheddar,NA,Breadcrumbs,Buffalo
3-80,2024-10-03,"Brisket, Grilled Chicken",Cheddar,Garlic Bread,"Tomatoes, Parmesan, Bell Peppers, Corn, Onions, Breadcrumbs, Mushrooms, Broccoli","Hot Honey, Garlic Parmesan"
3-83,2024-10-03,Brisket,Cheddar,Lays Classic,"Breadcrumbs, Parmesan, Pineapple, Bell Peppers",Pesto
3-81,2024-10-03,"Ham, Pulled Pork","Pepper Jack, Cheddar",Garlic Bread,"Parmesan, Breadcrumbs","Garlic Parmesan, BBQ"
3-82,2024-10-03,Brisket,Cheddar,NA,"Parmesan, Bell Peppers, Jalapenos, Breadcrumbs, Onions, Broccoli",Pesto
3-84,2024-10-03,Brisket,Cheddar,NA,NA,BBQ
3-86,2024-10-03,Bacon,Cheddar,NA,"Tomatoes, Parmesan, Breadcrumbs, Onions, Mushrooms","Hot Honey, Garlic Parmesan, Ranch"
3-85,2024-10-03,Brisket,MIX,NA,"Breadcrumbs, Jalapenos, Parmesan, Onions","Garlic Parmesan, Pesto"
3-87,2024-10-03,Brisket,Alfredo,NA,"Parmesan, Bell Peppers, Corn, Onions, Breadcrumbs, Mushrooms, Broccoli","Garlic Parmesan, BBQ"
3-90,2024-10-03,NA,NA,Large Chocolate Chunk Cookie,NA,NA
3-89,2024-10-03,NA,NA,Cheesecake,NA,NA
3-92,2024-10-03,Bacon,Cheddar,NA,"Corn, Parmesan",Ranch
3-91,2024-10-03,NA,Alfredo,Garlic Bread,"Bell Peppers, Broccoli",NA
3-94,2024-10-03,"Brisket, Grilled Chicken, Bacon","Alfredo, Cheddar",Garlic Bread,"Breadcrumbs, Tomatoes, Onions, Parmesan","Pesto, Ranch"
3-93,2024-10-03,Bacon,Cheddar,Cheesy Garlic Bread,Mushrooms,Ranch
3-95,2024-10-03,Brisket,Cheddar,NA,NA,NA
3-96,2024-10-03,Brisket,MIX,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",BBQ
3-97,2024-10-03,Brisket,Pepper Jack,NA,"Mushrooms, Corn, Onions, Broccoli",Garlic Parmesan
3-99,2024-10-03,Brisket,Cheddar,Garlic Bread,"Jalapenos, Parmesan, Breadcrumbs",NA
3-98,2024-10-03,Ham,Cheddar,Garlic Bread,Broccoli,NA
3-101,2024-10-03,"Grilled Chicken, Bacon",Pepper Jack,NA,Parmesan,Ranch
3-100,2024-10-03,Bacon,"Cheddar Mac, Melted Cheddar",NA,"Jalapenos, Parmesan, Onions",NA
3-102,2024-10-03,"Brisket, Grilled Chicken",Alfredo,Cheesy Garlic Bread,"Tomatoes, Mushrooms, Pineapple, Broccoli",Pesto
3-103,2024-10-03,"Brisket, Grilled Chicken, Bacon","Pepper Jack, Cheddar",NA,"Mushrooms, Corn, Onions",Ranch
3-104,2024-10-03,Grilled Chicken,"Cheddar Mac, Melted Cheddar, Cheddar",Cheesy Garlic Bread,Broccoli,NA
3-105,2024-10-03,NA,Pepper Jack,NA,"Breadcrumbs, Parmesan, Pineapple",Garlic Parmesan
3-110,2024-10-03,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
3-106,2024-10-03,Grilled Chicken,MIX,NA,"Jalapenos, Parmesan, Mushrooms",Buffalo
3-107,2024-10-03,Bacon,MIX,NA,"Breadcrumbs, Parmesan, Mushrooms, Bell Peppers",Ranch
3-108,2024-10-03,Grilled Chicken,MIX,Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
3-109,2024-10-03,Grilled Chicken,Cheddar,NA,Breadcrumbs,NA
3-111,2024-10-03,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Corn,Buffalo
3-112,2024-10-03,Bacon,Cheddar,NA,NA,NA
3-113,2024-10-03,Grilled Chicken,Cheddar,NA,"Parmesan, Corn, Breadcrumbs, Mushrooms, Broccoli",Hot Honey
3-114,2024-10-03,NA,Cheddar,NA,"Mushrooms, Onions, Bell Peppers",Garlic Parmesan
3-116,2024-10-03,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Parmesan, Bell Peppers, Corn, Onions, Breadcrumbs, Mushrooms, Broccoli","Garlic Parmesan, Pesto"
3-115,2024-10-03,NA,Alfredo,Cheesy Garlic Bread,"Tomatoes, Parmesan, Pineapple, Mushrooms, Broccoli",Garlic Parmesan
3-117,2024-10-03,NA,MIX,NA,"Tomatoes, Corn, Onions, Parmesan",NA
3-118,2024-10-03,NA,"Alfredo, MIX",Cheesy Garlic Bread,"Parmesan, Corn, Breadcrumbs, Mushrooms, Broccoli",Garlic Parmesan
3-119,2024-10-03,NA,MIX,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
3-120,2024-10-03,NA,MIX,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
3-122,2024-10-03,NA,Alfredo,NA,"Mushrooms, Onions, Broccoli",Pesto
3-121,2024-10-03,"Brisket, Bacon",Pepper Jack,NA,Breadcrumbs,NA
3-123,2024-10-03,NA,Pepper Jack,NA,"Jalapenos, Breadcrumbs",NA
3-125,2024-10-03,Grilled Chicken,Alfredo,NA,"Mushrooms, Bell Peppers",Garlic Parmesan
3-126,2024-10-03,NA,Alfredo,NA,"Jalapenos, Corn, Mushrooms, Parmesan",Garlic Parmesan
3-129,2024-10-03,Grilled Chicken,MIX,NA,"Parmesan, Bell Peppers, Corn, Onions, Breadcrumbs, Mushrooms",BBQ
4-2,2024-10-04,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs",Pesto
4-3,2024-10-04,Grilled Chicken,MIX,Cheesy Garlic Bread,"Breadcrumbs, Parmesan, Onions, Broccoli",Pesto
4-5,2024-10-04,"Pulled Pork, Brisket",Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Garlic Parmesan, BBQ"
4-4,2024-10-04,NA,MIX,NA,"Tomatoes, Parmesan, Bell Peppers, Corn, Jalapenos, Onions, Mushrooms, Broccoli",Garlic Parmesan
4-6,2024-10-04,Grilled Chicken,MIX,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
4-7,2024-10-04,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Jalapenos, Tomatoes, Onions",Ranch
4-10,2024-10-04,Grilled Chicken,Alfredo,NA,"Corn, Breadcrumbs, Bell Peppers, Broccoli",Pesto
4-8,2024-10-04,Grilled Chicken,Alfredo,NA,"Parmesan, Breadcrumbs, Broccoli",Garlic Parmesan
4-9,2024-10-04,Grilled Chicken,MIX,NA,"Parmesan, Pineapple, Bell Peppers, Corn, Jalapenos, Onions","Garlic Parmesan, Buffalo"
4-11,2024-10-04,"Ham, Bacon",MIX,NA,"Parmesan, Corn, Jalapenos, Onions, Mushrooms, Broccoli","Pesto, Buffalo"
4-12,2024-10-04,"Ham, Brisket","MIX, Cheddar",NA,"Breadcrumbs, Pineapple",BBQ
4-16,2024-10-04,Bacon,Cheddar,NA,"Corn, Breadcrumbs, Parmesan",Garlic Parmesan
4-15,2024-10-04,Bacon,Cheddar,NA,"Jalapenos, Tomatoes, Onions, Parmesan",Buffalo
4-13,2024-10-04,NA,MIX,Large Chocolate Chunk Cookie,"Parmesan, Onions, Bell Peppers","Garlic Parmesan, Pesto, Ranch"
4-14,2024-10-04,Grilled Chicken,"Alfredo Mac, Melted Pepper Jack",NA,Parmesan,"Garlic Parmesan, Pesto"
4-17,2024-10-04,NA,MIX,NA,"Parmesan, Breadcrumbs","Garlic Parmesan, BBQ"
4-18,2024-10-04,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan, Onions",BBQ
4-19,2024-10-04,Bacon,Pepper Jack,NA,NA,NA
4-21,2024-10-04,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",NA
4-20,2024-10-04,Brisket,"Alfredo, Cheddar",NA,"Jalapenos, Corn, Onions",BBQ
4-22,2024-10-04,"Grilled Chicken, Bacon","Alfredo, Cheddar",Cheesy Garlic Bread,Parmesan,Garlic Parmesan
4-24,2024-10-04,Brisket,"Cheddar Mac, Melted Cheddar, Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Jalapenos, Parmesan, Onions","Pesto, Ranch"
4-23,2024-10-04,"Brisket, Grilled Chicken, Bacon","Alfredo, MIX, Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Onions","Garlic Parmesan, BBQ"
4-25,2024-10-04,NA,MIX,Cheesy Garlic Bread,"Tomatoes, Pineapple, Parmesan, Bell Peppers, Jalapenos, Onions, Breadcrumbs, Mushrooms, Broccoli","Garlic Parmesan, Pesto, Ranch"
4-27,2024-10-04,Grilled Chicken,Alfredo,NA,"Breadcrumbs, Tomatoes, Mushrooms",Pesto
4-26,2024-10-04,"Brisket, Grilled Chicken",Cheddar,NA,"Tomatoes, Parmesan, Bell Peppers, Breadcrumbs, Broccoli","BBQ, Ranch"
4-28,2024-10-04,"Brisket, Bacon",Cheddar,Cheesecake,"Jalapenos, Corn, Breadcrumbs, Parmesan","Garlic Parmesan, BBQ"
4-30,2024-10-04,NA,Melted Cheddar,NA,NA,NA
4-29,2024-10-04,"Brisket, Grilled Chicken",Pepper Jack,NA,"Pineapple, Bell Peppers, Corn, Breadcrumbs, Broccoli",Hot Honey
4-31,2024-10-04,Brisket,Melted Cheddar,Cheesecake,"Jalapenos, Tomatoes, Onions, Mushrooms",NA
4-32,2024-10-04,"Ham, Brisket, Grilled Chicken","Alfredo, MIX",NA,"Parmesan, Breadcrumbs, Broccoli",NA
4-33,2024-10-04,NA,Cheddar,NA,"Parmesan, Breadcrumbs",NA
4-35,2024-10-04,Grilled Chicken,MIX,NA,"Tomatoes, Corn, Onions",Ranch
4-34,2024-10-04,Bacon,MIX,NA,"Corn, Breadcrumbs, Parmesan",Garlic Parmesan
4-37,2024-10-04,Brisket,Cheddar,Garlic Bread,Broccoli,BBQ
4-38,2024-10-04,Grilled Chicken,Cheddar,NA,NA,Garlic Parmesan
4-40,2024-10-04,Bacon,Alfredo,NA,Pineapple,NA
4-39,2024-10-04,"Brisket, Bacon","Alfredo, MIX",NA,"Parmesan, Breadcrumbs","Ranch, BBQ"
4-42,2024-10-04,"Pulled Pork, Grilled Chicken",MIX,NA,"Bell Peppers, Jalapenos, Breadcrumbs, Onions, Broccoli","BBQ, Buffalo"
4-43,2024-10-04,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan, Onions",BBQ
4-47,2024-10-04,Grilled Chicken,Alfredo,NA,Breadcrumbs,NA
4-48,2024-10-04,Grilled Chicken,Alfredo,Large Chocolate Chunk Cookie,NA,NA
4-49,2024-10-04,Brisket,Cheddar,NA,"Tomatoes, Parmesan, Bell Peppers, Corn, Onions, Breadcrumbs, Mushrooms, Broccoli",NA
4-50,2024-10-04,NA,Cheddar,Large Chocolate Chunk Cookie,"Parmesan, Breadcrumbs",NA
4-51,2024-10-04,Brisket,Cheddar,NA,Parmesan,BBQ
4-52,2024-10-04,Brisket,Cheddar,NA,NA,BBQ
4-53,2024-10-04,"Brisket, Bacon",Pepper Jack,NA,"Parmesan, Breadcrumbs",Hot Honey
4-54,2024-10-04,"Brisket, Bacon",Cheddar,NA,NA,NA
4-55,2024-10-04,Brisket,Alfredo,NA,"Jalapenos, Corn, Onions, Mushrooms",Garlic Parmesan
4-57,2024-10-04,NA,Cheddar,Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
4-56,2024-10-04,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs",NA
4-58,2024-10-04,Grilled Chicken,Alfredo,"Cheesy Garlic Bread, Cheesecake","Tomatoes, Corn, Onions",Garlic Parmesan
4-59,2024-10-04,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan, Pineapple, Bell Peppers",BBQ
4-60,2024-10-04,Grilled Chicken,MIX,NA,"Tomatoes, Breadcrumbs, Parmesan","Garlic Parmesan, Pesto"
4-61,2024-10-04,Grilled Chicken,Cheddar,NA,"Parmesan, Breadcrumbs","Ranch, Buffalo"
4-62,2024-10-04,Grilled Chicken,Cheddar,Cheesecake,"Mushrooms, Tomatoes, Onions, Parmesan","Garlic Parmesan, Pesto"
4-63,2024-10-04,Pulled Pork,Cheddar,NA,NA,BBQ
4-64,2024-10-04,Pulled Pork,Cheddar,NA,"Corn, Broccoli",Hot Honey
4-65,2024-10-04,"Brisket, Bacon",Cheddar,"Cheesy Garlic Bread, Garlic Bread","Parmesan, Breadcrumbs",NA
4-66,2024-10-04,Grilled Chicken,Alfredo,NA,"Breadcrumbs, Parmesan, Pineapple",Ranch
4-67,2024-10-04,Grilled Chicken,Pepper Jack,NA,"Parmesan, Breadcrumbs",Ranch
4-69,2024-10-04,Grilled Chicken,Alfredo,NA,"Breadcrumbs, Parmesan, Onions, Bell Peppers",Garlic Parmesan
4-70,2024-10-04,Grilled Chicken,MIX,NA,"Mushrooms, Parmesan, Onions",Garlic Parmesan
4-71,2024-10-04,NA,MIX,NA,Parmesan,NA
4-72,2024-10-04,Grilled Chicken,Cheddar,NA,Breadcrumbs,"Hot Honey, Buffalo"
4-73,2024-10-04,"Pulled Pork, Grilled Chicken, Brisket","Alfredo Mac, Melted Cheddar, Cheddar",Garlic Bread,"Parmesan, Pineapple, Corn, Breadcrumbs, Mushrooms, Broccoli",Garlic Parmesan
4-75,2024-10-04,"Brisket, Bacon",Cheddar,NA,NA,Ranch
4-76,2024-10-04,NA,Alfredo,Cheesy Garlic Bread,Corn,NA
4-77,2024-10-04,Bacon,Pepper Jack,NA,"Jalapenos, Parmesan, Breadcrumbs",Hot Honey
4-78,2024-10-04,NA,Cheddar,Garlic Bread,"Parmesan, Breadcrumbs, Bell Peppers, Broccoli",Buffalo
4-79,2024-10-04,"Pulled Pork, Brisket",MIX,"Cheesy Garlic Bread, Garlic Bread","Corn, Jalapenos, Breadcrumbs, Mushrooms, Broccoli","Hot Honey, Garlic Parmesan"
4-80,2024-10-04,Brisket,Alfredo,NA,"Tomatoes, Bell Peppers",Pesto
4-81,2024-10-04,Bacon,Cheddar,NA,"Breadcrumbs, Corn, Onions, Parmesan","Hot Honey, Garlic Parmesan, Pesto, BBQ"
4-82,2024-10-04,Grilled Chicken,Pepper Jack,NA,"Tomatoes, Bell Peppers, Corn, Mushrooms, Broccoli",Pesto
4-83,2024-10-04,NA,"Alfredo Mac, Melted Cheddar, MIX",Garlic Bread,Breadcrumbs,Buffalo
4-85,2024-10-04,Brisket,"Cheddar Mac, Melted Cheddar",Cheetos,"Tomatoes, Parmesan",NA
4-84,2024-10-04,Bacon,Cheddar,Large Chocolate Chunk Cookie,"Breadcrumbs, Corn, Mushrooms",NA
4-86,2024-10-04,NA,Alfredo,Large Chocolate Chunk Cookie,"Parmesan, Breadcrumbs","Garlic Parmesan, Pesto"
4-87,2024-10-04,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Corn, Parmesan, Breadcrumbs, Broccoli",Hot Honey
4-88,2024-10-04,"Brisket, Bacon",Cheddar,NA,NA,"Garlic Parmesan, Ranch"
4-90,2024-10-04,Brisket,Pepper Jack,NA,"Breadcrumbs, Tomatoes, Mushrooms, Parmesan","Hot Honey, Ranch"
4-89,2024-10-04,"Brisket, Bacon",Cheddar,"Cheesy Garlic Bread, Garlic Bread","Tomatoes, Onions, Parmesan",BBQ
4-91,2024-10-04,Brisket,MIX,NA,"Breadcrumbs, Broccoli",Ranch
4-92,2024-10-04,"Pulled Pork, Brisket",MIX,NA,"Parmesan, Breadcrumbs",Ranch
4-93,2024-10-04,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Corn, Onions","BBQ, Ranch"
4-94,2024-10-04,NA,MIX,Cheesy Garlic Bread,"Parmesan, Tomatoes, Corn, Jalapenos, Onions, Breadcrumbs, Mushrooms, Broccoli","Hot Honey, Garlic Parmesan, Pesto, Buffalo"
4-97,2024-10-04,Bacon,Cheddar,Cheesy Garlic Bread,Jalapenos,Garlic Parmesan
4-99,2024-10-04,NA,MIX,NA,"Parmesan, Breadcrumbs, Onions, Mushrooms, Broccoli",Pesto
4-100,2024-10-04,"Grilled Chicken, Bacon",Cheddar,Cheesy Garlic Bread,NA,Ranch
4-101,2024-10-04,"Ham, Grilled Chicken, Bacon",Cheddar,Any Bag Of Chips,"Parmesan, Breadcrumbs","BBQ, Ranch"
4-102,2024-10-04,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",BBQ
4-104,2024-10-04,Grilled Chicken,Cheddar,NA,"Corn, Onions, Bell Peppers, Broccoli","Garlic Parmesan, Ranch"
4-106,2024-10-04,NA,Cheddar,NA,NA,NA
4-105,2024-10-04,"Grilled Chicken, Bacon",Cheddar,NA,"Breadcrumbs, Parmesan, Onions, Broccoli","Garlic Parmesan, Ranch"
4-107,2024-10-04,Grilled Chicken,Cheddar,NA,"Tomatoes, Parmesan, Corn, Breadcrumbs, Broccoli","Ranch, Buffalo"
4-98,2024-10-04,"Brisket, Grilled Chicken","Pepper Jack, Cheddar","Cheesy Garlic Bread, Garlic Bread","Parmesan, Jalapenos, Breadcrumbs, Onions, Mushrooms","BBQ, Buffalo"
4-108,2024-10-04,Brisket,Cheddar,NA,"Mushrooms, Tomatoes, Onions",Garlic Parmesan
4-110,2024-10-04,"Grilled Chicken, Bacon",Cheddar,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
4-111,2024-10-04,"Bacon, Grilled Chicken","Cheddar, MIX",Cheesy Garlic Bread,Broccoli,"Pesto, Ranch"
4-112,2024-10-04,Brisket,MIX,NA,"Tomatoes, Bell Peppers, Jalapenos, Breadcrumbs, Broccoli",Pesto
4-113,2024-10-04,NA,"Classic Mac (Cheddar, Breadcrumbs, Garlic Parmesan)",NA,NA,NA
4-114,2024-10-04,Grilled Chicken,Cheddar,NA,"Tomatoes, Corn, Onions",NA
5-1,2024-10-05,"Pulled Pork, Brisket, Grilled Chicken","Alfredo, Cheddar","Garlic Bread, Any Bag Of Chips","Tomatoes, Parmesan, Corn, Breadcrumbs, Onions, Mushrooms, Broccoli","Pesto, BBQ, Ranch"
5-2,2024-10-05,Bacon,Cheddar,NA,"Breadcrumbs, Mushrooms, Tomatoes, Onions",Buffalo
5-3,2024-10-05,Pulled Pork,Cheddar,NA,"Breadcrumbs, Jalapenos, Onions",NA
5-5,2024-10-05,NA,Cheddar,NA,NA,NA
5-7,2024-10-05,"Brisket, Grilled Chicken, Bacon",Cheddar,NA,"Breadcrumbs, Corn, Onions, Parmesan","Hot Honey, Ranch, Buffalo, BBQ"
5-8,2024-10-05,"Pulled Pork, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Corn, Parmesan","Ranch, Buffalo"
5-11,2024-10-05,NA,NA,Cheesy Garlic Bread,NA,NA
5-10,2024-10-05,"Pulled Pork, Bacon","Cheddar, MIX",Cheesy Garlic Bread,NA,BBQ
5-12,2024-10-05,Brisket,Pepper Jack,NA,"Corn, Breadcrumbs",Ranch
5-13,2024-10-05,NA,Cheddar,NA,"Parmesan, Bell Peppers, Jalapenos, Onions, Breadcrumbs, Broccoli",Garlic Parmesan
5-14,2024-10-05,Bacon,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan, Mushrooms, Broccoli",Ranch
5-16,2024-10-05,Bacon,"Pepper Jack, Alfredo","Cheesy Garlic Bread, Garlic Bread","Breadcrumbs, Parmesan, Onions","Garlic Parmesan, Ranch"
