order number,date,meat,cheese,sides,toppings,sauce
5-49,2024-08-05,Grilled Chicken,"Alfredo, MIX",NA,"Mushrooms, Breadcrumbs, Onions",Garlic Parmesan
5-51,2024-08-05,Brisket,"Cheddar Mac, Melted Cheddar",NA,"Tomatoes, Onions, Breadcrumbs, Corn, Parmesan",BBQ
5-52,2024-08-05,NA,Alfredo,NA,"Broccoli, Mushrooms",Garlic Parmesan
5-53,2024-08-05,Pulled Pork,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
5-54,2024-08-05,NA,NA,Side Mac,NA,NA
5-55,2024-08-05,NA,Cheddar,NA,"Jalapenos, Parmesan",Garlic Parmesan
5-56,2024-08-05,Bacon,Pepper Jack,Garlic Bread,"Jalapenos, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions",Pesto
5-57,2024-08-05,Brisket,MIX,NA,"Onions, Jalapenos, Breadcrumbs, Broccoli, Bell Peppers, Parmesan","Ranch, Hot Honey, BBQ"
5-58,2024-08-05,Grilled Chicken,Cheddar,NA,Broccoli,NA
5-60,2024-08-05,Grilled Chicken,Cheddar,"Garlic Bread, Cheesy Garlic Bread","Parmesan, Breadcrumbs, Broccoli, Mushrooms","Garlic Parmesan, Pesto"
5-61,2024-08-05,"Brisket, Bacon",MIX,NA,Breadcrumbs,Hot Honey
5-62,2024-08-05,"Grilled Chicken, Brisket, Bacon",Cheddar,NA,"Parmesan, Breadcrumbs, Onions","Ranch, BBQ"
5-63,2024-08-05,Brisket,Alfredo,"Side Mac, Cheesecake","Onions, Jalapenos, Breadcrumbs, Broccoli, Parmesan",Pesto
5-64,2024-08-05,Pulled Pork,Cheddar,"Cheesy Garlic Bread, Cheesecake","Breadcrumbs, Parmesan",Hot Honey
5-65,2024-08-05,Grilled Chicken,Cheddar,"Garlic Bread, Cheesy Garlic Bread",Parmesan,NA
5-66,2024-08-05,Grilled Chicken,Alfredo,NA,Jalapenos,Garlic Parmesan
5-67,2024-08-05,Grilled Chicken,Alfredo,Cheesy Garlic Bread,Jalapenos,NA
5-68,2024-08-05,"Grilled Chicken, Bacon","Melted Cheddar, Cheddar",Cheesy Garlic Bread,Corn,Buffalo
5-69,2024-08-05,Ham,Cheddar,NA,Pineapple,"Hot Honey, BBQ"
5-70,2024-08-05,Brisket,Cheddar,"Garlic Bread, Cheesy Garlic Bread","Breadcrumbs, Corn",BBQ
5-71,2024-08-05,Pulled Pork,Cheddar,NA,Jalapenos,BBQ
5-73,2024-08-05,Pulled Pork,MIX,NA,"Tomatoes, Breadcrumbs, Corn, Bell Peppers, Onions",Garlic Parmesan
5-75,2024-08-05,Brisket,MIX,NA,Breadcrumbs,Buffalo
5-74,2024-08-05,Ham,MIX,NA,Bell Peppers,Pesto
5-76,2024-08-05,Brisket,MIX,NA,"Broccoli, Parmesan",Ranch
5-77,2024-08-05,Pulled Pork,MIX,NA,Parmesan,Garlic Parmesan
5-78,2024-08-05,"Pulled Pork, Brisket, Bacon","Pepper Jack, MIX, Cheddar","Garlic Bread, Any Bag Of Chips, Cheesy Garlic Bread, Cheesecake","Tomatoes, Pineapple, Mushrooms, Breadcrumbs, Corn, Bell Peppers, Parmesan","Buffalo, Ranch, Garlic Parmesan, BBQ"
5-80,2024-08-05,"Grilled Chicken, Bacon",Cheddar,NA,"Tomatoes, Onions, Breadcrumbs, Bell Peppers, Parmesan","Buffalo, Ranch, Garlic Parmesan"
5-82,2024-08-05,"Brisket, Ham",Cheddar,NA,"Parmesan, Corn, Mushrooms",Garlic Parmesan
5-83,2024-08-05,"Brisket, Ham, Bacon",Cheddar,NA,"Mushrooms, Breadcrumbs, Corn, Bell Peppers, Parmesan",Garlic Parmesan
5-87,2024-08-05,Brisket,"Melted Cheddar, Pepper Jack Mac",NA,"Breadcrumbs, Bell Peppers, Parmesan","Ranch, Garlic Parmesan"
5-86,2024-08-05,Bacon,Cheddar,NA,"Bell Peppers, Tomatoes, Parmesan",BBQ
5-85,2024-08-05,"Grilled Chicken, Bacon",Pepper Jack,NA,"Breadcrumbs, Bell Peppers, Parmesan",Hot Honey
5-88,2024-08-05,Brisket,Cheddar,NA,Bell Peppers,NA
5-89,2024-08-05,Bacon,"MIX, Cheddar","Any Bag Of Chips, Cheesy Garlic Bread","Breadcrumbs, Bell Peppers, Parmesan","Buffalo, Garlic Parmesan"
6-2,2024-08-06,"Grilled Chicken, Bacon",Pepper Jack,NA,"Breadcrumbs, Mushrooms",Buffalo
6-3,2024-08-06,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
6-4,2024-08-06,NA,Cheddar,Garlic Bread,"Pineapple, Parmesan",NA
6-7,2024-08-06,"Brisket, Bacon",Pepper Jack,Cheesy Garlic Bread,Breadcrumbs,"Garlic Parmesan, Hot Honey"
6-6,2024-08-06,Grilled Chicken,"Alfredo, Pepper Jack",NA,Parmesan,NA
6-8,2024-08-06,"Pulled Pork, Brisket","Melted Pepper Jack, Alfredo Mac, Cheddar Mac, Melted Cheddar",Cheesy Garlic Bread,"Mushrooms, Parmesan, Jalapenos, Onions","Ranch, BBQ, Pesto"
6-9,2024-08-06,Brisket,Melted Pepper Jack,NA,"Tomatoes, Parmesan, Pineapple, Broccoli, Corn, Bell Peppers, Mushrooms",Ranch
6-10,2024-08-06,Brisket,Cheddar,Cheesy Garlic Bread,"Jalapenos, Mushrooms, Breadcrumbs, Bell Peppers, Parmesan","Ranch, Hot Honey"
6-11,2024-08-06,Brisket,Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Broccoli, Corn, Mushrooms","Garlic Parmesan, BBQ"
6-12,2024-08-06,"Grilled Chicken, Brisket",Pepper Jack,Cheesy Garlic Bread,"Mushrooms, Breadcrumbs, Bell Peppers, Onions",BBQ
6-15,2024-08-06,Brisket,Cheddar,NA,NA,NA
6-16,2024-08-06,Grilled Chicken,"Alfredo Mac, Melted Cheddar",NA,Broccoli,Pesto
6-17,2024-08-06,Brisket,"Cheddar Mac, Melted Cheddar",Lays Barbecue,Tomatoes,NA
6-18,2024-08-06,"Grilled Chicken, Brisket","Alfredo, MIX",NA,"Parmesan, Mushrooms, Breadcrumbs, Broccoli, Corn, Onions",Pesto
6-19,2024-08-06,Grilled Chicken,MIX,Garlic Bread,"Tomatoes, Breadcrumbs, Corn, Bell Peppers, Onions","Hot Honey, BBQ"
6-22,2024-08-06,Brisket,Pepper Jack,Garlic Bread,Jalapenos,BBQ
6-21,2024-08-06,Pulled Pork,MIX,NA,"Corn, Parmesan",BBQ
6-23,2024-08-06,"Pulled Pork, Brisket, Bacon",Alfredo,NA,NA,BBQ
6-25,2024-08-06,Pulled Pork,Cheddar,NA,Jalapenos,"Buffalo, BBQ"
6-24,2024-08-06,"Brisket, Bacon",Pepper Jack,Cheesy Garlic Bread,"Onions, Jalapenos, Mushrooms, Breadcrumbs, Corn, Parmesan","Hot Honey, BBQ, Pesto"
6-26,2024-08-06,Brisket,MIX,Garlic Bread,"Jalapenos, Tomatoes, Onions",BBQ
6-27,2024-08-06,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Corn, Parmesan",Ranch
6-28,2024-08-06,NA,Cheddar,NA,"Breadcrumbs, Parmesan",NA
6-29,2024-08-06,Grilled Chicken,Cheddar,NA,Parmesan,Buffalo
6-30,2024-08-06,"Grilled Chicken, Pulled Pork, Bacon","Alfredo, Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Jalapenos, Parmesan, Onions","Ranch, Garlic Parmesan, BBQ"
6-31,2024-08-06,"Grilled Chicken, Brisket","Alfredo, Cheddar",NA,"Parmesan, Breadcrumbs, Tomatoes, Onions","Ranch, Pesto"
6-35,2024-08-06,"Grilled Chicken, Brisket",MIX,Cheesy Garlic Bread,"Tomatoes, Onions, Jalapenos, Parmesan, Bell Peppers, Mushrooms","Hot Honey, BBQ"
6-34,2024-08-06,"Grilled Chicken, Brisket","MIX, Melted Cheddar",NA,"Tomatoes, Parmesan, Jalapenos, Onions, Mushrooms","Garlic Parmesan, BBQ"
6-33,2024-08-06,"Grilled Chicken, Bacon","MIX, Cheddar",NA,"Breadcrumbs, Pineapple, Parmesan","Hot Honey, Pesto"
6-32,2024-08-06,"Grilled Chicken, Bacon",Cheddar,NA,"Breadcrumbs, Parmesan",Hot Honey
6-37,2024-08-06,Pulled Pork,Cheddar,NA,"Parmesan, Jalapenos, Onions, Breadcrumbs, Mushrooms",BBQ
6-38,2024-08-06,Brisket,"Melted Pepper Jack, Alfredo Mac",NA,NA,Pesto
6-36,2024-08-06,NA,Cheddar,NA,"Corn, Parmesan",NA
6-39,2024-08-06,Pulled Pork,"Melted Pepper Jack, Pepper Jack Mac",NA,"Mushrooms, Pineapple, Onions",BBQ
6-42,2024-08-06,"Grilled Chicken, Bacon","Alfredo, Melted Cheddar, Cheddar",Any Bag Of Chips,"Tomatoes, Parmesan, Jalapenos, Onions, Breadcrumbs, Mushrooms","Buffalo, Ranch"
6-41,2024-08-06,"Grilled Chicken, Pulled Pork, Brisket, Bacon","Cheddar Mac, Melted Cheddar, Cheddar, Melted Parmesan","Any Bag Of Chips, Cheesy Garlic Bread","Breadcrumbs, Onions, Corn, Parmesan","Ranch, BBQ"
6-43,2024-08-06,"Grilled Chicken, Bacon","MIX, Melted Parmesan","Garlic Bread, Any Bag Of Chips, Cheesy Garlic Bread","Breadcrumbs, Jalapenos, Bell Peppers, Parmesan","Buffalo, Ranch"
6-44,2024-08-06,Brisket,Cheddar,Cheesy Garlic Bread,"Tomatoes, Corn",BBQ
6-46,2024-08-06,Grilled Chicken,"Pepper Jack, Cheddar",Cheesy Garlic Bread,"Tomatoes, Parmesan, Breadcrumbs, Broccoli, Bell Peppers, Onions",Garlic Parmesan
6-47,2024-08-06,Bacon,Pepper Jack,Cheesy Garlic Bread,"Parmesan, Jalapenos, Breadcrumbs, Onions",Garlic Parmesan
6-48,2024-08-06,NA,Cheddar,Cheesy Garlic Bread,NA,Garlic Parmesan
6-49,2024-08-06,Grilled Chicken,Alfredo,NA,"Tomatoes, Parmesan, Jalapenos, Pineapple, Mushrooms, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions",Garlic Parmesan
6-50,2024-08-06,"Pulled Pork, Brisket","Alfredo, Pepper Jack",Doritos,"Parmesan, Onions, Breadcrumbs, Corn, Bell Peppers, Mushrooms","Garlic Parmesan, Pesto"
6-51,2024-08-06,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
6-52,2024-08-06,"Grilled Chicken, Pulled Pork, Brisket",Alfredo,NA,"Parmesan, Tomatoes, Mushrooms",BBQ
6-54,2024-08-06,"Grilled Chicken, Bacon","MIX, Cheddar",NA,"Mushrooms, Parmesan, Breadcrumbs, Onions","Garlic Parmesan, Pesto"
6-55,2024-08-06,Grilled Chicken,Pepper Jack,NA,"Tomatoes, Broccoli, Onions",Garlic Parmesan
6-57,2024-08-06,"Grilled Chicken, Bacon",Cheddar,NA,"Breadcrumbs, Jalapenos, Parmesan",Buffalo
6-56,2024-08-06,Brisket,MIX,Cheesy Garlic Bread,Parmesan,NA
6-58,2024-08-06,Brisket,Cheddar,NA,NA,BBQ
6-59,2024-08-06,"Brisket, Bacon",Cheddar,NA,"Breadcrumbs, Jalapenos, Parmesan",Garlic Parmesan
6-60,2024-08-06,Brisket,"Pepper Jack, Cheddar",NA,"Tomatoes, Onions, Jalapenos, Breadcrumbs, Bell Peppers, Parmesan","Buffalo, Ranch, Hot Honey, BBQ"
6-61,2024-08-06,NA,MIX,Garlic Bread,"Breadcrumbs, Parmesan",Pesto
6-62,2024-08-06,Grilled Chicken,Alfredo,Garlic Bread,Broccoli,Ranch
6-63,2024-08-06,Grilled Chicken,Cheddar,NA,Tomatoes,"Buffalo, Ranch"
6-64,2024-08-06,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
6-65,2024-08-06,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan","Garlic Parmesan, BBQ"
6-69,2024-08-06,NA,Cheddar,Garlic Bread,Breadcrumbs,NA
6-66,2024-08-06,"Brisket, Bacon","MIX, Cheddar",NA,"Parmesan, Jalapenos, Mushrooms, Breadcrumbs, Corn, Bell Peppers, Onions","Ranch, Garlic Parmesan, BBQ"
6-68,2024-08-06,Grilled Chicken,Alfredo,NA,Mushrooms,NA
6-67,2024-08-06,Bacon,"Pepper Jack, Cheddar",NA,Bell Peppers,"Ranch, Hot Honey"
7-2,2024-08-07,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Tomatoes, Parmesan, Mushrooms, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions","Garlic Parmesan, Pesto"
7-3,2024-08-07,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
7-6,2024-08-07,Grilled Chicken,Alfredo,NA,"Tomatoes, Broccoli, Onions",Garlic Parmesan
7-5,2024-08-07,Grilled Chicken,"Cheddar Mac, Melted Cheddar, Pepper Jack Mac",Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
7-4,2024-08-07,Brisket,MIX,NA,"Mushrooms, Parmesan, Breadcrumbs, Onions","Buffalo, Garlic Parmesan"
7-7,2024-08-07,NA,Pepper Jack,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
7-8,2024-08-07,Grilled Chicken,Cheddar,NA,"Mushrooms, Broccoli, Corn, Onions","Buffalo, Ranch"
7-9,2024-08-07,Brisket,Cheddar,Garlic Bread,Mushrooms,BBQ
7-12,2024-08-07,Pulled Pork,Cheddar,NA,NA,BBQ
7-13,2024-08-07,Bacon,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
7-10,2024-08-07,Pulled Pork,Cheddar,Cheesy Garlic Bread,Onions,BBQ
7-11,2024-08-07,Brisket,Cheddar,NA,"Breadcrumbs, Onions","Ranch, BBQ"
7-15,2024-08-07,Grilled Chicken,Alfredo,NA,"Tomatoes, Onions, Jalapenos, Breadcrumbs, Parmesan",Buffalo
7-16,2024-08-07,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Tomatoes, Parmesan",Hot Honey
7-17,2024-08-07,"Grilled Chicken, Bacon",Cheddar,Cheesy Garlic Bread,NA,"Buffalo, Ranch"
7-18,2024-08-07,Grilled Chicken,Melted Pepper Jack,NA,"Parmesan, Jalapenos, Mushrooms, Broccoli, Corn, Bell Peppers, Onions","Buffalo, Garlic Parmesan"
7-19,2024-08-07,NA,Alfredo,NA,"Onions, Breadcrumbs, Broccoli, Corn, Bell Peppers, Parmesan","Garlic Parmesan, Pesto"
7-20,2024-08-07,Brisket,MIX,Cheesy Garlic Bread,"Tomatoes, Parmesan, Jalapenos, Pineapple, Breadcrumbs, Bell Peppers, Onions",BBQ
7-21,2024-08-07,Grilled Chicken,Melted Pepper Jack,NA,"Bell Peppers, Pineapple, Corn, Onions",Garlic Parmesan
7-22,2024-08-07,Grilled Chicken,MIX,Garlic Bread,"Breadcrumbs, Jalapenos, Corn, Parmesan","Garlic Parmesan, Hot Honey"
7-24,2024-08-07,NA,MIX,Garlic Bread,"Jalapenos, Tomatoes, Parmesan","Garlic Parmesan, Pesto"
7-23,2024-08-07,NA,MIX,Garlic Bread,"Parmesan, Jalapenos, Corn, Onions","Garlic Parmesan, Pesto"
7-25,2024-08-07,NA,"Cheddar Mac, Melted Cheddar",NA,Breadcrumbs,Garlic Parmesan
7-27,2024-08-07,Brisket,"Melted Cheddar, Pepper Jack Mac",NA,Jalapenos,BBQ
7-26,2024-08-07,"Brisket, Bacon",Cheddar,Cheesy Garlic Bread,"Mushrooms, Bell Peppers, Onions",BBQ
7-28,2024-08-07,"Grilled Chicken, Bacon",Alfredo,NA,Mushrooms,NA
7-29,2024-08-07,Grilled Chicken,Cheddar,NA,"Broccoli, Corn, Parmesan","Ranch, BBQ"
7-30,2024-08-07,"Brisket, Bacon",Alfredo,Cheesy Garlic Bread,"Onions, Jalapenos, Parmesan, Pineapple, Bell Peppers, Mushrooms",Garlic Parmesan
7-32,2024-08-07,NA,MIX,NA,"Tomatoes, Broccoli, Parmesan",Garlic Parmesan
7-34,2024-08-07,Brisket,Cheddar,"Garlic Bread, Cheesy Garlic Bread",Breadcrumbs,"Garlic Parmesan, BBQ"
7-35,2024-08-07,"Grilled Chicken, Pulled Pork, Bacon","Pepper Jack, Cheddar",NA,"Tomatoes, Onions, Jalapenos, Breadcrumbs, Corn, Parmesan","Ranch, Garlic Parmesan, BBQ"
7-36,2024-08-07,NA,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Broccoli, Parmesan",NA
7-37,2024-08-07,NA,MIX,Cheesy Garlic Bread,"Tomatoes, Parmesan, Jalapenos, Pineapple, Broccoli, Mushrooms","Garlic Parmesan, Pesto"
7-38,2024-08-07,"Grilled Chicken, Pulled Pork, Brisket, Bacon","Alfredo, Cheddar Mac, Melted Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Broccoli, Parmesan","Ranch, BBQ"
7-39,2024-08-07,Brisket,Cheddar,Side Mac,"Tomatoes, Parmesan, Pineapple, Mushrooms, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions","Garlic Parmesan, Pesto"
7-41,2024-08-07,NA,Cheddar,NA,"Breadcrumbs, Broccoli, Parmesan",Garlic Parmesan
7-40,2024-08-07,Bacon,Cheddar,Garlic Bread,Breadcrumbs,Hot Honey
7-42,2024-08-07,"Pulled Pork, Brisket","Alfredo, Cheddar",Cheesy Garlic Bread,"Tomatoes, Parmesan, Onions, Breadcrumbs, Mushrooms","Garlic Parmesan, BBQ"
7-44,2024-08-07,Brisket,Pepper Jack,NA,"Tomatoes, Jalapenos, Mushrooms, Breadcrumbs, Bell Peppers, Parmesan","Buffalo, Ranch"
7-46,2024-08-07,Grilled Chicken,Alfredo,Garlic Bread,NA,NA
7-47,2024-08-07,"Grilled Chicken, Brisket",Cheddar,NA,"Breadcrumbs, Parmesan","Ranch, BBQ"
7-48,2024-08-07,NA,"MIX, Cheddar",Garlic Bread,"Breadcrumbs, Broccoli, Parmesan",NA
7-49,2024-08-07,Grilled Chicken,Alfredo,NA,"Parmesan, Breadcrumbs, Tomatoes, Onions",Garlic Parmesan
7-51,2024-08-07,"Ham, Bacon",Cheddar,NA,Parmesan,Buffalo
7-53,2024-08-07,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Jalapenos, Pineapple, Onions","Buffalo, Ranch"
7-52,2024-08-07,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Parmesan",Buffalo
7-54,2024-08-07,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Parmesan",Buffalo
7-59,2024-08-07,Brisket,"Pepper Jack, Melted Cheddar",Garlic Bread,"Parmesan, Jalapenos, Pineapple, Mushrooms, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions","Buffalo, Garlic Parmesan, Hot Honey, Pesto"
7-57,2024-08-07,Grilled Chicken,MIX,Cheesy Garlic Bread,"Breadcrumbs, Pineapple, Broccoli, Parmesan","Garlic Parmesan, Hot Honey, Pesto"
7-58,2024-08-07,Ham,MIX,NA,"Pineapple, Parmesan","Garlic Parmesan, Pesto"
7-56,2024-08-07,"Pulled Pork, Brisket, Ham","Alfredo, Pepper Jack, Cheddar",NA,"Onions, Parmesan, Jalapenos, Pineapple, Breadcrumbs, Broccoli, Corn, Bell Peppers, Mushrooms","Buffalo, Garlic Parmesan, BBQ"
7-60,2024-08-07,Brisket,Pepper Jack,Cheesy Garlic Bread,"Breadcrumbs, Bell Peppers, Parmesan",BBQ
7-62,2024-08-07,NA,Alfredo,Cheesy Garlic Bread,Parmesan,NA
7-65,2024-08-07,NA,Cheddar,Cheesecake,"Breadcrumbs, Parmesan",NA
7-66,2024-08-07,Brisket,Melted Pepper Jack,NA,"Bell Peppers, Tomatoes, Corn",NA
7-67,2024-08-07,"Grilled Chicken, Brisket",Cheddar,Cheesy Garlic Bread,"Parmesan, Broccoli, Mushrooms",BBQ
7-68,2024-08-07,Bacon,Alfredo,NA,NA,Pesto
7-70,2024-08-07,"Pulled Pork, Brisket, Bacon",Cheddar,NA,"Breadcrumbs, Broccoli",NA
8-3,2024-08-08,Brisket,Melted Cheddar,Cheesy Garlic Bread,NA,NA
8-2,2024-08-08,"Brisket, Bacon","Pepper Jack, Cheddar",Garlic Bread,"Tomatoes, Jalapenos, Breadcrumbs, Bell Peppers, Parmesan",Garlic Parmesan
8-5,2024-08-08,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Tomatoes","Ranch, Pesto"
8-6,2024-08-08,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Broccoli, Corn",NA
8-7,2024-08-08,Pulled Pork,Pepper Jack,Garlic Bread,"Parmesan, Jalapenos, Onions",Ranch
8-8,2024-08-08,"Pulled Pork, Brisket",Pepper Jack,NA,"Onions, Jalapenos, Breadcrumbs, Bell Peppers, Mushrooms",Ranch
8-9,2024-08-08,"Grilled Chicken, Brisket",Pepper Jack,Cheesy Garlic Bread,"Parmesan, Onions, Breadcrumbs, Bell Peppers, Mushrooms",BBQ
8-10,2024-08-08,Pulled Pork,MIX,NA,"Jalapenos, Onions",Hot Honey
8-12,2024-08-08,Brisket,MIX,NA,"Breadcrumbs, Parmesan","Garlic Parmesan, BBQ"
8-13,2024-08-08,NA,MIX,NA,"Tomatoes, Mushrooms, Broccoli, Bell Peppers, Parmesan",Garlic Parmesan
8-14,2024-08-08,"Pulled Pork, Brisket, Bacon","Alfredo, Pepper Jack",Cheesy Garlic Bread,"Mushrooms, Breadcrumbs, Parmesan","Hot Honey, BBQ, Pesto"
8-15,2024-08-08,"Grilled Chicken, Brisket, Bacon","Pepper Jack, MIX, Cheddar",Cheesy Garlic Bread,"Mushrooms, Onions, Corn, Parmesan","Ranch, Garlic Parmesan, BBQ"
8-16,2024-08-08,"Brisket, Bacon",Cheddar,NA,NA,BBQ
8-17,2024-08-08,Bacon,Pepper Jack,Garlic Bread,"Breadcrumbs, Bell Peppers, Broccoli, Corn",Pesto
8-18,2024-08-08,Pulled Pork,Cheddar,NA,"Jalapenos, Onions",BBQ
8-21,2024-08-08,NA,Cheddar,Garlic Bread,"Tomatoes, Jalapenos, Breadcrumbs, Broccoli, Bell Peppers, Onions",Pesto
8-20,2024-08-08,Ham,MIX,Cheesy Garlic Bread,Broccoli,Pesto
8-19,2024-08-08,"Grilled Chicken, Bacon",MIX,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
8-23,2024-08-08,Brisket,Pepper Jack,NA,"Parmesan, Onions",Pesto
8-22,2024-08-08,Brisket,Cheddar,Garlic Bread,"Breadcrumbs, Broccoli, Parmesan",NA
8-24,2024-08-08,Grilled Chicken,Alfredo,NA,"Parmesan, Broccoli, Mushrooms",Pesto
8-25,2024-08-08,Grilled Chicken,Cheddar,NA,"Parmesan, Broccoli, Corn, Mushrooms",NA
8-28,2024-08-08,Grilled Chicken,Cheddar,NA,"Tomatoes, Broccoli, Corn, Onions","Buffalo, Ranch"
8-27,2024-08-08,Bacon,Cheddar,NA,NA,NA
8-29,2024-08-08,Bacon,Cheddar,NA,"Tomatoes, Corn, Onions",Ranch
8-26,2024-08-08,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Mushrooms",BBQ
8-30,2024-08-08,"Pulled Pork, Bacon","Alfredo, Melted Pepper Jack, Cheddar Mac",Cheesy Garlic Bread,"Tomatoes, Parmesan, Onions, Corn, Mushrooms","Ranch, Hot Honey, BBQ"
8-31,2024-08-08,NA,Pepper Jack,Cheesy Garlic Bread,"Parmesan, Onions, Pineapple, Breadcrumbs, Corn, Mushrooms",Pesto
8-32,2024-08-08,"Brisket, Bacon","Alfredo Mac, Melted Cheddar",NA,NA,Hot Honey
8-33,2024-08-08,"Brisket, Bacon","Pepper Jack, Melted Cheddar",NA,"Breadcrumbs, Jalapenos, Bell Peppers, Corn","Hot Honey, Pesto"
8-34,2024-08-08,"Grilled Chicken, Bacon",MIX,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
8-36,2024-08-08,NA,Cheddar,NA,"Breadcrumbs, Jalapenos, Broccoli, Corn",Pesto
8-37,2024-08-08,"Grilled Chicken, Brisket, Ham, Bacon","Alfredo, Melted Cheddar, Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Hot Honey, BBQ"
8-40,2024-08-08,"Grilled Chicken, Pulled Pork, Brisket, Bacon","Alfredo, Pepper Jack Mac, Pepper Jack, Melted Cheddar, Cheddar",Garlic Bread (Feeds 10),"Parmesan, Onions, Jalapenos, Breadcrumbs, Broccoli, Corn, Bell Peppers, Mushrooms","BBQ, Ranch, Hot Honey, Pesto, Garlic Parmesan"
8-38,2024-08-08,"Grilled Chicken, Brisket","MIX, Cheddar Mac, Melted Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
8-41,2024-08-08,"Pulled Pork, Brisket","Alfredo, Pepper Jack",NA,"Onions, Jalapenos, Breadcrumbs, Corn, Parmesan","Garlic Parmesan, BBQ"
8-42,2024-08-08,"Grilled Chicken, Brisket","Pepper Jack, Cheddar","Garlic Bread, Cheesy Garlic Bread","Jalapenos, Corn, Parmesan","BBQ, Pesto"
8-44,2024-08-08,Brisket,Cheddar,Cheesy Garlic Bread,Parmesan,Ranch
8-45,2024-08-08,Grilled Chicken,Pepper Jack,Garlic Bread,"Tomatoes, Parmesan, Jalapenos, Pineapple, Mushrooms, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions",Pesto
8-46,2024-08-08,"Brisket, Ham","Melted Cheddar, Cheddar",NA,"Tomatoes, Onions, Breadcrumbs, Corn, Parmesan","Ranch, Garlic Parmesan"
8-47,2024-08-08,NA,Cheddar,Cheesy Garlic Bread,"Parmesan, Onions, Breadcrumbs, Corn, Bell Peppers, Mushrooms",Garlic Parmesan
8-48,2024-08-08,Grilled Chicken,Pepper Jack,Garlic Bread,"Tomatoes, Onions, Parmesan, Pineapple, Broccoli, Corn, Mushrooms","Buffalo, Ranch, BBQ"
8-49,2024-08-08,NA,Cheddar,NA,"Onions, Breadcrumbs, Broccoli, Bell Peppers, Parmesan","Garlic Parmesan, Hot Honey, Pesto"
8-51,2024-08-08,"Grilled Chicken, Bacon",MIX,Cheesy Garlic Bread,"Breadcrumbs, Jalapenos, Parmesan",Pesto
8-50,2024-08-08,Grilled Chicken,Pepper Jack,NA,Breadcrumbs,BBQ
8-53,2024-08-08,Brisket,MIX,NA,Broccoli,BBQ
9-3,2024-08-09,Bacon,Pepper Jack,NA,NA,"Buffalo, Hot Honey, BBQ"
9-6,2024-08-09,Grilled Chicken,Pepper Jack,"Garlic Bread, Cheetos, Cheesy Garlic Bread","Jalapenos, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions",Garlic Parmesan
9-5,2024-08-09,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan","BBQ, Pesto"
9-7,2024-08-09,Bacon,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Ranch
9-10,2024-08-09,Grilled Chicken,"Pepper Jack, Cheddar",NA,"Parmesan, Tomatoes, Broccoli, Mushrooms","Garlic Parmesan, Pesto"
9-8,2024-08-09,Bacon,Pepper Jack,NA,Jalapenos,"Buffalo, Hot Honey, BBQ"
9-11,2024-08-09,"Grilled Chicken, Bacon",Cheddar,NA,"Breadcrumbs, Broccoli, Parmesan","Garlic Parmesan, Pesto"
9-12,2024-08-09,"Grilled Chicken, Brisket","Pepper Jack, Cheddar",Cheesy Garlic Bread,"Tomatoes, Parmesan, Jalapenos, Pineapple, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions",BBQ
