order number,date,meat,cheese,sides,toppings,sauce
3-56,2024-09-03,Grilled Chicken,Cheddar,NA,Parmesan,NA
3-58,2024-09-03,NA,MIX,NA,"Broccoli, Corn, Mushrooms, Bell Peppers, Tomatoes, Jalapenos","BBQ, Buffalo, Pesto"
3-59,2024-09-03,Brisket,Pepper Jack,Cheesy Garlic Bread,"Broccoli, Pineapple, Corn, Parmesan, Breadcrumbs, Mushrooms, Bell Peppers, Tomatoes, Jalapenos",Garlic Parmesan
3-60,2024-09-03,Grilled Chicken,Alfredo,NA,Parmesan,NA
3-61,2024-09-03,Pulled Pork,MIX,NA,"Corn, Parmesan, Bell Peppers, Breadcrumbs, Tomatoes","BBQ, Pesto"
3-62,2024-09-03,Bacon,Cheddar,NA,Breadcrumbs,Ranch
3-63,2024-09-03,NA,Cheddar,NA,"Breadcrumbs, Parmesan",NA
3-64,2024-09-03,"Bacon, Grilled Chicken","Melted Cheddar, Alfredo Mac",Garlic Bread,Bell Peppers,BBQ
3-65,2024-09-03,NA,Cheddar,NA,"Corn, Parmesan, Breadcrumbs, Mushrooms, Jalapenos",Buffalo
3-67,2024-09-03,NA,Cheddar,"Side Mac, Cheesecake","Breadcrumbs, Parmesan",NA
3-68,2024-09-03,"Brisket, Grilled Chicken","MIX, Cheddar",NA,"Parmesan, Tomatoes, Jalapenos",Ranch
3-69,2024-09-03,"Pulled Pork, Brisket",Cheddar,NA,NA,BBQ
3-70,2024-09-03,Ham,MIX,Cheesy Garlic Bread,"Mushrooms, Broccoli, Parmesan",Garlic Parmesan
3-72,2024-09-03,NA,MIX,NA,NA,NA
3-73,2024-09-03,"Bacon, Brisket",Cheddar,Lays Barbecue,"Breadcrumbs, Parmesan",BBQ
3-74,2024-09-03,"Brisket, Grilled Chicken","Pepper Jack, Melted Cheddar",NA,"Breadcrumbs, Corn, Parmesan","Garlic Parmesan, Buffalo, Ranch"
3-75,2024-09-03,NA,NA,"Cheesy Garlic Bread, Garlic Bread",NA,NA
3-78,2024-09-03,Grilled Chicken,Cheddar,NA,Jalapenos,Buffalo
3-79,2024-09-03,Brisket,Cheddar,NA,"Broccoli, Breadcrumbs, Corn",Hot Honey
3-76,2024-09-03,Brisket,Cheddar,NA,"Parmesan, Bell Peppers, Breadcrumbs, Mushrooms, Tomatoes","Garlic Parmesan, BBQ"
3-77,2024-09-03,Brisket,Cheddar,NA,"Bell Peppers, Breadcrumbs, Corn",Garlic Parmesan
3-80,2024-09-03,Grilled Chicken,Alfredo,Garlic Bread,Parmesan,NA
3-81,2024-09-03,Brisket,Pepper Jack,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","BBQ, Hot Honey"
3-82,2024-09-03,Grilled Chicken,Pepper Jack,NA,Parmesan,Buffalo
3-83,2024-09-03,"Bacon, Brisket",Pepper Jack,NA,"Jalapenos, Breadcrumbs, Parmesan","Garlic Parmesan, BBQ"
3-84,2024-09-03,Brisket,Cheddar,Garlic Bread,"Breadcrumbs, Parmesan",Pesto
3-85,2024-09-03,Bacon,Cheddar,NA,"Pineapple, Parmesan, Breadcrumbs, Jalapenos","Hot Honey, Ranch"
3-86,2024-09-03,Grilled Chicken,Alfredo,NA,"Breadcrumbs, Corn, Parmesan","Garlic Parmesan, Ranch"
3-87,2024-09-03,Grilled Chicken,Cheddar,"Garlic Bread, Any Bag Of Chips",NA,Buffalo
3-91,2024-09-03,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Corn, Jalapenos","Hot Honey, Ranch"
3-90,2024-09-03,Brisket,Pepper Jack,NA,"Parmesan, Breadcrumbs, Jalapenos",Hot Honey
3-89,2024-09-03,Grilled Chicken,Pepper Jack,NA,"Mushrooms, Broccoli, Breadcrumbs, Parmesan",Hot Honey
3-95,2024-09-03,NA,Cheddar,Cheetos,"Bell Peppers, Breadcrumbs, Parmesan",Buffalo
3-92,2024-09-03,Bacon,MIX,NA,"Breadcrumbs, Corn, Parmesan",NA
3-93,2024-09-03,Brisket,MIX,NA,"Parmesan, Breadcrumbs, Jalapenos",NA
3-98,2024-09-03,Grilled Chicken,Alfredo,NA,"Broccoli, Parmesan",Pesto
3-97,2024-09-03,"Bacon, Brisket",Alfredo,NA,"Breadcrumbs, Corn, Parmesan","BBQ, Ranch"
3-100,2024-09-03,"Bacon, Ham, Brisket, Grilled Chicken",MIX,"Side Mac, Garlic Bread","Bell Peppers, Breadcrumbs, Jalapenos","Buffalo, Garlic Parmesan, BBQ, Hot Honey, Ranch"
3-101,2024-09-03,Grilled Chicken,Alfredo,NA,"Mushrooms, Broccoli, Parmesan",NA
3-102,2024-09-03,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Corn,Buffalo
3-103,2024-09-03,NA,Cheddar,NA,"Mushrooms, Tomatoes, Bell Peppers",NA
3-104,2024-09-03,Grilled Chicken,"Melted Cheddar, Alfredo Mac",NA,"Tomatoes, Breadcrumbs",NA
3-105,2024-09-03,Grilled Chicken,Cheddar,Garlic Bread,"Broccoli, Breadcrumbs",NA
3-106,2024-09-03,"Pulled Pork, Brisket, Grilled Chicken","Cheddar Mac, MIX, Melted Pepper Jack",NA,"Tomatoes, Breadcrumbs, Parmesan","Buffalo, Pesto"
3-107,2024-09-03,NA,Cheddar,NA,"Mushrooms, Tomatoes, Bell Peppers",NA
3-108,2024-09-03,NA,Cheddar,NA,"Tomatoes, Breadcrumbs, Parmesan",Garlic Parmesan
3-109,2024-09-03,Grilled Chicken,MIX,NA,"Mushrooms, Bell Peppers, Pineapple, Breadcrumbs",BBQ
3-110,2024-09-03,Ham,Cheddar,Cheesy Garlic Bread,"Corn, Parmesan",NA
3-112,2024-09-03,Brisket,Alfredo,Cheesy Garlic Bread,"Parmesan, Bell Peppers, Breadcrumbs, Jalapenos","BBQ, Hot Honey"
3-113,2024-09-03,Bacon,MIX,NA,Breadcrumbs,NA
3-116,2024-09-03,Brisket,Pepper Jack,Cheesecake,"Breadcrumbs, Parmesan","Garlic Parmesan, Hot Honey, Pesto"
3-115,2024-09-03,Brisket,MIX,NA,"Broccoli, Breadcrumbs",Ranch
3-117,2024-09-03,Brisket,Cheddar,NA,"Parmesan, Broccoli, Corn, Bell Peppers",Garlic Parmesan
3-121,2024-09-03,Brisket,Pepper Jack,"Cheesy Garlic Bread, Garlic Bread",Tomatoes,Hot Honey
3-119,2024-09-03,Grilled Chicken,"Alfredo, Cheddar","Cheesy Garlic Bread, Side Mac",Parmesan,Garlic Parmesan
3-122,2024-09-03,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",NA
3-120,2024-09-03,"Bacon, Brisket",Melted Cheddar,NA,NA,Hot Honey
3-123,2024-09-03,Grilled Chicken,Alfredo,NA,"Breadcrumbs, Parmesan","Buffalo, Ranch"
3-124,2024-09-03,NA,Cheddar,NA,NA,NA
3-126,2024-09-03,Grilled Chicken,Cheddar,NA,"Mushrooms, Pineapple, Breadcrumbs, Parmesan",Ranch
3-127,2024-09-03,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Parmesan",Ranch
3-128,2024-09-03,"Bacon, Ham","Alfredo, Cheddar",NA,Parmesan,BBQ
3-129,2024-09-03,Bacon,MIX,NA,"Breadcrumbs, Parmesan","Garlic Parmesan, BBQ"
3-130,2024-09-03,Bacon,MIX,NA,"Parmesan, Breadcrumbs, Corn, Jalapenos","Garlic Parmesan, Pesto"
3-131,2024-09-03,Bacon,MIX,NA,"Mushrooms, Broccoli, Corn",Garlic Parmesan
3-133,2024-09-03,Grilled Chicken,Alfredo,NA,NA,NA
3-134,2024-09-03,Bacon,Alfredo,NA,"Mushrooms, Breadcrumbs, Jalapenos",Ranch
3-136,2024-09-03,Pulled Pork,MIX,NA,"Breadcrumbs, Corn, Parmesan","Garlic Parmesan, BBQ, Hot Honey"
3-135,2024-09-03,Pulled Pork,Alfredo,NA,"Corn, Parmesan, Breadcrumbs, Mushrooms, Tomatoes, Jalapenos","Garlic Parmesan, BBQ, Ranch, Pesto"
4-2,2024-09-04,Ham,Cheddar,Garlic Bread,Parmesan,Garlic Parmesan
4-3,2024-09-04,NA,Cheddar,NA,Parmesan,Garlic Parmesan
4-4,2024-09-04,NA,"Cheddar Mac, Melted Cheddar",NA,NA,BBQ
4-5,2024-09-04,NA,Pepper Jack,NA,"Parmesan, Bell Peppers, Breadcrumbs, Tomatoes, Jalapenos","Buffalo, Ranch"
4-6,2024-09-04,NA,Pepper Jack,NA,"Broccoli, Corn, Bell Peppers, Parmesan, Breadcrumbs, Mushrooms, Tomatoes",BBQ
4-7,2024-09-04,NA,Pepper Jack,NA,"Corn, Bell Peppers, Breadcrumbs, Tomatoes, Jalapenos",BBQ
4-8,2024-09-04,Brisket,MIX,NA,"Mushrooms, Corn, Parmesan",Garlic Parmesan
4-10,2024-09-04,"Bacon, Brisket",Pepper Jack,Cheetos,"Parmesan, Broccoli, Breadcrumbs, Jalapenos",Hot Honey
4-11,2024-09-04,Grilled Chicken,Pepper Jack,NA,"Parmesan, Breadcrumbs, Jalapenos","Garlic Parmesan, Buffalo"
4-12,2024-09-04,Grilled Chicken,Pepper Jack,NA,Corn,BBQ
4-14,2024-09-04,NA,Cheddar,Cheesy Garlic Bread,Corn,BBQ
4-13,2024-09-04,Pulled Pork,Cheddar,NA,"Mushrooms, Bell Peppers, Parmesan",BBQ
4-15,2024-09-04,Grilled Chicken,Cheddar,NA,"Mushrooms, Broccoli, Corn",Buffalo
4-16,2024-09-04,Grilled Chicken,Alfredo,Cheesy Garlic Bread,Broccoli,Ranch
4-17,2024-09-04,Bacon,Cheddar,NA,Parmesan,Garlic Parmesan
4-18,2024-09-04,"Brisket, Grilled Chicken",Pepper Jack,Cheesy Garlic Bread,"Mushrooms, Bell Peppers, Breadcrumbs, Parmesan",BBQ
4-19,2024-09-04,Bacon,Cheddar,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
4-20,2024-09-04,"Bacon, Brisket",MIX,NA,"Mushrooms, Parmesan","Hot Honey, Pesto"
4-22,2024-09-04,Brisket,MIX,NA,"Broccoli, Corn, Parmesan, Breadcrumbs, Mushrooms, Bell Peppers, Jalapenos","Hot Honey, Ranch"
4-23,2024-09-04,Grilled Chicken,Cheddar,Cheesecake,Tomatoes,BBQ
4-24,2024-09-04,Pulled Pork,MIX,NA,Mushrooms,Garlic Parmesan
4-25,2024-09-04,Pulled Pork,Melted Cheddar,NA,"Tomatoes, Corn, Bell Peppers",Buffalo
4-26,2024-09-04,Grilled Chicken,Cheddar,Garlic Bread,"Mushrooms, Tomatoes",BBQ
4-27,2024-09-04,Bacon,MIX,NA,"Mushrooms, Broccoli, Tomatoes, Bell Peppers",NA
4-28,2024-09-04,NA,Cheddar,Cheesy Garlic Bread,"Mushrooms, Breadcrumbs, Parmesan",Garlic Parmesan
4-29,2024-09-04,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
4-30,2024-09-04,"Bacon, Brisket","MIX, Cheddar","Cheesy Garlic Bread, Garlic Bread","Jalapenos, Broccoli, Breadcrumbs, Parmesan","Garlic Parmesan, BBQ"
4-31,2024-09-04,NA,Cheddar,Cheesecake,"Breadcrumbs, Parmesan",Garlic Parmesan
4-33,2024-09-04,Brisket,Pepper Jack,NA,NA,BBQ
4-32,2024-09-04,Bacon,MIX,NA,NA,NA
4-34,2024-09-04,Brisket,MIX,Garlic Bread,Broccoli,NA
4-35,2024-09-04,Brisket,"Pepper Jack Mac, Melted Pepper Jack",NA,"Mushrooms, Breadcrumbs, Parmesan",Garlic Parmesan
4-37,2024-09-04,Grilled Chicken,MIX,NA,"Broccoli, Tomatoes, Corn",NA
4-36,2024-09-04,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
4-38,2024-09-04,Ham,Cheddar,Cheesy Garlic Bread,"Broccoli, Parmesan, Breadcrumbs, Mushrooms, Bell Peppers",Ranch
4-39,2024-09-04,NA,Cheddar,Large Chocolate Chunk Cookie,NA,NA
4-40,2024-09-04,Grilled Chicken,MIX,NA,"Broccoli, Parmesan, Breadcrumbs, Mushrooms, Bell Peppers","Buffalo, Ranch"
4-41,2024-09-04,Bacon,Pepper Jack,NA,"Mushrooms, Bell Peppers, Breadcrumbs, Jalapenos",Pesto
4-44,2024-09-04,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Broccoli, Parmesan, Breadcrumbs, Mushrooms, Tomatoes, Jalapenos","Garlic Parmesan, BBQ"
4-42,2024-09-04,Brisket,Cheddar,NA,"Broccoli, Breadcrumbs",Pesto
4-43,2024-09-04,Grilled Chicken,MIX,NA,"Broccoli, Bell Peppers",BBQ
4-47,2024-09-04,Bacon,MIX,NA,"Corn, Parmesan, Breadcrumbs, Mushrooms, Tomatoes","Garlic Parmesan, Buffalo"
4-45,2024-09-04,Bacon,Cheddar,"Cheesy Garlic Bread, Cheesecake",Parmesan,Pesto
4-46,2024-09-04,NA,MIX,Cheesecake,"Pineapple, Tomatoes, Bell Peppers","Garlic Parmesan, Hot Honey, Pesto"
4-49,2024-09-04,Pulled Pork,MIX,Cheesy Garlic Bread,"Parmesan, Tomatoes, Breadcrumbs, Jalapenos","BBQ, Ranch"
4-51,2024-09-04,Pulled Pork,Cheddar,NA,"Parmesan, Tomatoes, Breadcrumbs, Jalapenos","Garlic Parmesan, Pesto"
4-50,2024-09-04,Brisket,MIX,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Jalapenos","BBQ, Ranch"
4-52,2024-09-04,Brisket,Cheddar,NA,"Bell Peppers, Breadcrumbs, Corn",Garlic Parmesan
4-53,2024-09-04,Grilled Chicken,Cheddar,NA,NA,"Buffalo, Ranch"
4-54,2024-09-04,NA,Alfredo,NA,"Tomatoes, Bell Peppers, Corn, Jalapenos",Pesto
4-55,2024-09-04,"Brisket, Grilled Chicken","MIX, Cheddar",Cheesy Garlic Bread,Parmesan,"BBQ, Buffalo, Ranch"
4-56,2024-09-04,NA,Cheddar,NA,"Broccoli, Breadcrumbs, Corn, Parmesan",NA
4-57,2024-09-04,Pulled Pork,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
4-58,2024-09-04,Bacon,Cheddar,NA,"Tomatoes, Parmesan",NA
4-59,2024-09-04,Grilled Chicken,Alfredo,NA,"Tomatoes, Breadcrumbs, Parmesan",Garlic Parmesan
4-60,2024-09-04,Pulled Pork,Cheddar,NA,"Breadcrumbs, Parmesan",Ranch
4-61,2024-09-04,Brisket,Cheddar,NA,"Onions, Parmesan, Bell Peppers, Breadcrumbs, Tomatoes, Jalapenos","BBQ, Pesto"
4-62,2024-09-04,"Bacon, Brisket",Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Garlic Parmesan, BBQ"
4-63,2024-09-04,Brisket,Cheddar,NA,"Broccoli, Tomatoes, Corn",BBQ
4-64,2024-09-04,NA,Cheddar,NA,"Tomatoes, Bell Peppers, Onions",NA
4-65,2024-09-04,NA,Cheddar,NA,"Corn, Parmesan",Ranch
4-67,2024-09-04,Brisket,Pepper Jack,NA,Jalapenos,BBQ
4-66,2024-09-04,Ham,MIX,NA,"Breadcrumbs, Broccoli, Tomatoes, Parmesan","Garlic Parmesan, Ranch"
4-68,2024-09-04,NA,Cheddar,NA,"Tomatoes, Bell Peppers, Onions",NA
4-70,2024-09-04,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
4-71,2024-09-04,NA,Cheddar,Cheesy Garlic Bread,Breadcrumbs,Garlic Parmesan
4-69,2024-09-04,"Bacon, Grilled Chicken",MIX,Cheesecake,NA,NA
4-72,2024-09-04,Grilled Chicken,Pepper Jack,NA,"Tomatoes, Breadcrumbs, Corn","Garlic Parmesan, Buffalo"
4-73,2024-09-04,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Corn, Parmesan","Buffalo, Ranch"
4-74,2024-09-04,NA,Melted Cheddar,NA,NA,NA
4-75,2024-09-04,"Bacon, Brisket",Cheddar,NA,"Broccoli, Breadcrumbs",Ranch
4-76,2024-09-04,NA,NA,"Cheesy Garlic Bread, Cheesecake",NA,NA
4-78,2024-09-04,"Bacon, Grilled Chicken",Cheddar,NA,NA,Pesto
4-77,2024-09-04,"Brisket, Grilled Chicken",MIX,NA,"Broccoli, Onions, Corn, Parmesan, Tomatoes","Garlic Parmesan, Pesto"
4-79,2024-09-04,NA,NA,Cheesecake,NA,NA
4-80,2024-09-04,"Bacon, Brisket, Grilled Chicken",MIX,NA,"Breadcrumbs, Parmesan",Ranch
4-81,2024-09-04,"Bacon, Pulled Pork",Cheddar,NA,"Bell Peppers, Breadcrumbs, Parmesan",BBQ
4-83,2024-09-04,NA,Cheddar,Large Chocolate Chunk Cookie,Parmesan,NA
4-82,2024-09-04,"Bacon, Brisket",Cheddar,NA,"Breadcrumbs, Parmesan",NA
4-84,2024-09-04,NA,MIX,Cheesy Garlic Bread,"Broccoli, Onions, Corn, Bell Peppers, Jalapenos",Garlic Parmesan
4-85,2024-09-04,NA,MIX,NA,"Broccoli, Onions, Breadcrumbs, Bell Peppers, Jalapenos",Garlic Parmesan
4-86,2024-09-04,NA,NA,Cheesy Garlic Bread,NA,NA
4-88,2024-09-04,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
4-89,2024-09-04,Bacon,Cheddar,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
4-92,2024-09-04,Grilled Chicken,Pepper Jack,NA,"Broccoli, Parmesan",BBQ
4-93,2024-09-04,Brisket,Cheddar,NA,"Broccoli, Breadcrumbs, Corn",BBQ
4-96,2024-09-04,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
4-99,2024-09-04,Brisket,Pepper Jack,NA,"Parmesan, Tomatoes, Breadcrumbs, Onions","BBQ, Pesto"
4-98,2024-09-04,Brisket,Alfredo,NA,"Jalapenos, Parmesan, Breadcrumbs, Onions","Garlic Parmesan, BBQ"
4-97,2024-09-04,NA,Cheddar,NA,"Jalapenos, Parmesan, Breadcrumbs, Onions",BBQ
4-100,2024-09-04,Brisket,Melted Cheddar,Garlic Bread,"Broccoli, Onions, Corn, Parmesan, Bell Peppers, Tomatoes",Garlic Parmesan
4-101,2024-09-04,NA,MIX,NA,"Onions, Pineapple, Corn, Bell Peppers, Parmesan, Breadcrumbs, Tomatoes, Jalapenos","Pesto, Buffalo, Garlic Parmesan, BBQ, Ranch"
4-104,2024-09-04,NA,Pepper Jack,NA,"Onions, Corn, Bell Peppers, Parmesan, Breadcrumbs, Tomatoes, Jalapenos","Garlic Parmesan, BBQ, Pesto, Ranch"
4-103,2024-09-04,"Brisket, Grilled Chicken",Cheddar,"Cheesy Garlic Bread, Garlic Bread","Breadcrumbs, Onions",Garlic Parmesan
4-105,2024-09-04,NA,Pepper Jack,NA,"Onions, Corn, Bell Peppers, Parmesan, Breadcrumbs, Tomatoes, Jalapenos","Garlic Parmesan, BBQ, Pesto, Ranch"
4-106,2024-09-04,NA,MIX,NA,"Onions, Pineapple, Corn, Parmesan, Breadcrumbs, Bell Peppers, Tomatoes, Jalapenos","Pesto, Buffalo, Garlic Parmesan, BBQ, Ranch"
4-108,2024-09-04,NA,MIX,NA,"Broccoli, Onions, Corn, Parmesan, Breadcrumbs","Garlic Parmesan, Ranch"
4-107,2024-09-04,NA,MIX,NA,"Broccoli, Corn",Buffalo
4-109,2024-09-04,NA,MIX,NA,Corn,"Buffalo, Ranch"
4-111,2024-09-04,"Bacon, Pulled Pork, Ham, Brisket",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
4-110,2024-09-04,Brisket,Alfredo,Cheesecake,Parmesan,Garlic Parmesan
4-112,2024-09-04,NA,Cheddar,NA,"Broccoli, Corn, Breadcrumbs, Bell Peppers, Jalapenos",NA
4-113,2024-09-04,"Bacon, Pulled Pork",Cheddar,"Cheesy Garlic Bread, Cheesecake","Breadcrumbs, Parmesan",Garlic Parmesan
4-118,2024-09-04,"Bacon, Brisket, Grilled Chicken",MIX,NA,"Parmesan, Bell Peppers, Breadcrumbs, Jalapenos",Garlic Parmesan
4-119,2024-09-04,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
4-121,2024-09-04,"Ham, Brisket",Pepper Jack,NA,"Broccoli, Pineapple, Corn, Parmesan, Bell Peppers","Garlic Parmesan, Hot Honey, Ranch"
4-125,2024-09-04,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Corn, Onions","BBQ, Ranch"
4-123,2024-09-04,NA,MIX,Garlic Bread,"Breadcrumbs, Corn, Parmesan","BBQ, Ranch"
4-120,2024-09-04,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Corn, Parmesan",NA
4-126,2024-09-04,"Bacon, Grilled Chicken",Pepper Jack,"Cheesy Garlic Bread, Side Mac","Jalapenos, Parmesan, Corn, Onions","Garlic Parmesan, Buffalo, Ranch"
4-122,2024-09-04,Pulled Pork,MIX,Any Bag Of Chips,"Tomatoes, Corn, Parmesan",Pesto
4-124,2024-09-04,Grilled Chicken,Cheddar,NA,"Broccoli, Onions, Corn, Parmesan, Bell Peppers, Tomatoes",Ranch
4-128,2024-09-04,NA,MIX,Cheesy Garlic Bread,"Parmesan, Broccoli, Bell Peppers",Garlic Parmesan
4-129,2024-09-04,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",NA
4-130,2024-09-04,"Brisket, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Broccoli, Onions, Pineapple, Corn, Parmesan, Breadcrumbs, Bell Peppers, Jalapenos","Garlic Parmesan, Buffalo"
4-131,2024-09-04,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
4-132,2024-09-04,Brisket,MIX,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Onions",Garlic Parmesan
4-133,2024-09-04,NA,NA,Large Chocolate Chunk Cookie,NA,NA
4-136,2024-09-04,Brisket,MIX,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Onions",Garlic Parmesan
4-135,2024-09-04,NA,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Pesto
4-134,2024-09-04,Grilled Chicken,MIX,NA,"Jalapenos, Parmesan, Breadcrumbs, Onions",Garlic Parmesan
4-138,2024-09-04,NA,Cheddar,NA,"Broccoli, Corn, Parmesan, Breadcrumbs, Bell Peppers, Tomatoes, Jalapenos","Garlic Parmesan, Buffalo, Pesto"
4-139,2024-09-04,NA,NA,Any Bag Of Chips,NA,NA
4-140,2024-09-04,Grilled Chicken,MIX,NA,"Pineapple, Tomatoes, Bell Peppers",Hot Honey
4-142,2024-09-04,Bacon,MIX,Cheesy Garlic Bread,Parmesan,"Buffalo, Ranch"
4-143,2024-09-04,Brisket,MIX,NA,"Broccoli, Parmesan",Buffalo
4-144,2024-09-04,Brisket,Cheddar,NA,"Onions, Corn, Parmesan, Breadcrumbs, Bell Peppers","Garlic Parmesan, BBQ"
4-145,2024-09-04,Pulled Pork,"Pepper Jack Mac, Melted Pepper Jack",Cheesecake,"Breadcrumbs, Jalapenos",NA
4-147,2024-09-04,"Bacon, Brisket",MIX,Garlic Bread,"Broccoli, Breadcrumbs, Parmesan",BBQ
4-148,2024-09-04,Bacon,Cheddar,NA,"Bell Peppers, Breadcrumbs",NA
4-146,2024-09-04,Brisket,Cheddar,NA,"Broccoli, Breadcrumbs, Parmesan",BBQ
4-150,2024-09-04,"Bacon, Brisket",Cheddar,NA,"Breadcrumbs, Parmesan",NA
4-151,2024-09-04,Brisket,MIX,NA,Breadcrumbs,Hot Honey
4-152,2024-09-04,NA,Cheddar,NA,"Parmesan, Tomatoes, Breadcrumbs, Onions",Ranch
4-153,2024-09-04,Brisket,Cheddar,NA,"Onions, Pineapple, Corn, Bell Peppers, Parmesan, Breadcrumbs, Tomatoes","BBQ, Pesto"
4-154,2024-09-04,Brisket,Alfredo,NA,"Bell Peppers, Breadcrumbs, Onions",BBQ
4-158,2024-09-04,Grilled Chicken,Cheddar,NA,"Parmesan, Jalapenos",Buffalo
4-156,2024-09-04,Grilled Chicken,Alfredo,Side Mac,"Breadcrumbs, Parmesan",NA
4-157,2024-09-04,Grilled Chicken,Melted Cheddar,NA,"Broccoli, Onions, Parmesan, Breadcrumbs, Bell Peppers, Tomatoes, Jalapenos",NA
4-160,2024-09-04,Bacon,"Melted Parmesan, Alfredo Mac",Side Mac,NA,Garlic Parmesan
4-159,2024-09-04,"Brisket, Grilled Chicken",Cheddar,NA,Parmesan,"BBQ, Ranch"
4-161,2024-09-04,"Bacon, Pulled Pork",Cheddar,"Garlic Bread, Cheesecake","Breadcrumbs, Parmesan","Garlic Parmesan, Hot Honey"
4-163,2024-09-04,Brisket,Cheddar,NA,Onions,"BBQ, Ranch"
4-162,2024-09-04,"Bacon, Brisket",Cheddar,NA,NA,"BBQ, Ranch"
4-164,2024-09-04,Grilled Chicken,Alfredo,NA,"Parmesan, Breadcrumbs, Corn, Jalapenos","Garlic Parmesan, Hot Honey"
4-166,2024-09-04,Grilled Chicken,Alfredo,NA,Breadcrumbs,Garlic Parmesan
4-165,2024-09-04,"Ham, Grilled Chicken",Alfredo,NA,Parmesan,NA
4-169,2024-09-04,Brisket,NA,Large Chocolate Chunk Cookie,"Parmesan, Tomatoes, Bell Peppers, Jalapenos",BBQ
4-168,2024-09-04,"Bacon, Pulled Pork, Brisket, Grilled Chicken",MIX,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
5-2,2024-09-05,"Bacon, Grilled Chicken",MIX,NA,Breadcrumbs,NA
5-3,2024-09-05,Brisket,Cheddar,NA,"Broccoli, Onions, Parmesan, Bell Peppers, Jalapenos",Pesto
5-5,2024-09-05,Brisket,"Cheddar Mac, Melted Parmesan, Cheddar",Cheesy Garlic Bread,"Broccoli, Onions, Corn, Parmesan, Breadcrumbs, Bell Peppers","Garlic Parmesan, BBQ, Hot Honey, Pesto"
5-4,2024-09-05,Bacon,Cheddar,NA,Parmesan,BBQ
5-6,2024-09-05,"Brisket, Grilled Chicken",MIX,NA,"Jalapenos, Broccoli, Parmesan, Onions","Garlic Parmesan, BBQ"
5-8,2024-09-05,Bacon,MIX,NA,Breadcrumbs,Garlic Parmesan
5-9,2024-09-05,NA,Alfredo,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
5-10,2024-09-05,"Bacon, Brisket, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Broccoli, Onions, Corn, Parmesan, Breadcrumbs, Tomatoes, Jalapenos","Garlic Parmesan, BBQ"
5-11,2024-09-05,Grilled Chicken,Cheddar,NA,"Corn, Parmesan",Garlic Parmesan
5-13,2024-09-05,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
5-12,2024-09-05,Ham,Cheddar,Cheesy Garlic Bread,"Broccoli, Corn, Parmesan, Bell Peppers, Tomatoes",Buffalo
5-14,2024-09-05,Grilled Chicken,Pepper Jack,Garlic Bread,Corn,"Buffalo, Ranch"
5-15,2024-09-05,Ham,Melted Cheddar,NA,NA,NA
5-17,2024-09-05,Pulled Pork,MIX,Garlic Bread,"Breadcrumbs, Parmesan",Hot Honey
5-16,2024-09-05,"Bacon, Grilled Chicken","Pepper Jack, Cheddar","Garlic Bread, Large Chocolate Chunk Cookie","Jalapenos, Bell Peppers, Corn, Onions",Ranch
5-18,2024-09-05,Brisket,"Cheddar Mac, Melted Cheddar",NA,"Broccoli, Bell Peppers",NA
5-19,2024-09-05,Grilled Chicken,MIX,NA,"Corn, Jalapenos",NA
5-20,2024-09-05,"Brisket, Grilled Chicken",MIX,NA,"Breadcrumbs, Corn, Parmesan",BBQ
