order number,date,meat,cheese,sides,toppings,sauce
14-65,2024-06-14,"Brisket, Grilled Chicken","Pepper Jack, Cheddar","Garlic Bread, Cheesy Garlic Bread","Mushrooms, Corn, Broccoli","Ranch, BBQ, Garlic Parmesan"
14-66,2024-06-14,"Bacon, Grilled Chicken",Pepper Jack,Cheesecake,"Jalapenos, Breadcrumbs, Parmesan, Bell Peppers",Buffalo
14-67,2024-06-14,Grilled Chicken,Cheddar,NA,"Mushrooms, Tomatoes, Corn, Breadcrumbs",Garlic Parmesan
14-68,2024-06-14,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
14-70,2024-06-14,Bacon,"Melted Pepper Jack, Alfredo Mac",NA,"Jalapenos, Mushrooms, Onions, Bell Peppers",Hot Honey
14-71,2024-06-14,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Corn, Onions",Garlic Parmesan
14-72,2024-06-14,Brisket,Pepper Jack,Cheesecake,"Jalapenos, Breadcrumbs, Corn, Parmesan",BBQ
14-75,2024-06-14,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",Ranch
14-74,2024-06-14,"Brisket, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Corn, Parmesan",BBQ
14-73,2024-06-14,Pulled Pork,Alfredo,NA,"Breadcrumbs, Mushrooms, Onions, Bell Peppers",BBQ
14-76,2024-06-14,Bacon,Cheddar,Lays Barbecue,Breadcrumbs,Garlic Parmesan
14-77,2024-06-14,Bacon,Alfredo,NA,"Breadcrumbs, Parmesan, Onions",Garlic Parmesan
14-78,2024-06-14,Brisket,Cheddar,NA,"Jalapenos, Corn, Parmesan",Garlic Parmesan
14-79,2024-06-14,Grilled Chicken,Alfredo,NA,Breadcrumbs,NA
14-80,2024-06-14,Bacon,Alfredo,"Cheesecake, Side Mac",Parmesan,NA
14-81,2024-06-14,Brisket,Cheddar,NA,"Jalapenos, Corn, Onions",Garlic Parmesan
14-82,2024-06-14,Grilled Chicken,Cheddar,NA,"Mushrooms, Onions, Broccoli",Garlic Parmesan
14-84,2024-06-14,"Brisket, Bacon",Alfredo,NA,"Breadcrumbs, Tomatoes, Bell Peppers, Broccoli, Pineapple, Corn, Parmesan",BBQ
14-83,2024-06-14,Brisket,Cheddar,NA,Parmesan,NA
14-85,2024-06-14,Brisket,"Pepper Jack, Cheddar",Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Parmesan, Onions","Buffalo, Ranch, BBQ"
14-87,2024-06-14,"Brisket, Bacon",Cheddar,NA,"Broccoli, Pineapple, Onions, Mushrooms, Corn, Parmesan",Pesto
14-86,2024-06-14,Brisket,Cheddar,Cheesecake,"Breadcrumbs, Corn, Bell Peppers","Pesto, Garlic Parmesan"
14-88,2024-06-14,NA,Cheddar,NA,Parmesan,"Pesto, Garlic Parmesan"
14-90,2024-06-14,Bacon,Cheddar,NA,"Breadcrumbs, Tomatoes, Parmesan, Bell Peppers","Pesto, Hot Honey"
14-91,2024-06-14,NA,Cheddar,NA,"Breadcrumbs, Parmesan",NA
14-92,2024-06-14,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Tomatoes, Mushrooms, Parmesan, Broccoli",Pesto
14-95,2024-06-14,Pulled Pork,Cheddar,NA,"Breadcrumbs, Jalapenos, Onions, Mushrooms, Parmesan",BBQ
15-4,2024-06-15,NA,Cheddar,NA,"Breadcrumbs, Parmesan, Onions, Broccoli","BBQ, Garlic Parmesan"
15-6,2024-06-15,Brisket,Pepper Jack,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Parmesan, Onions","BBQ, Garlic Parmesan"
15-8,2024-06-15,"Brisket, Grilled Chicken",Cheddar,NA,"Breadcrumbs, Parmesan",NA
15-7,2024-06-15,"Pulled Pork, Brisket","Cheddar, Pepper Jack, Alfredo","Garlic Bread, Cheesy Garlic Bread","Jalapenos, Mushrooms","Ranch, BBQ"
15-10,2024-06-15,"Brisket, Bacon",Cheddar,NA,"Tomatoes, Pineapple, Mushrooms, Corn, Parmesan","Ranch, BBQ, Garlic Parmesan"
15-11,2024-06-15,"Brisket, Grilled Chicken",Cheddar,Side Mac,"Breadcrumbs, Parmesan, Broccoli","Ranch, Pesto"
15-19,2024-06-15,"Ham, Brisket",Cheddar,NA,"Tomatoes, Bell Peppers, Pineapple, Mushrooms, Corn, Parmesan","Buffalo, BBQ, Garlic Parmesan"
15-20,2024-06-15,Brisket,Cheddar,NA,"Tomatoes, Pineapple, Parmesan",BBQ
15-18,2024-06-15,"Brisket, Bacon","Cheddar, Melted Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Broccoli, Onions, Mushrooms, Corn","Hot Honey, Garlic Parmesan"
15-21,2024-06-15,Brisket,Alfredo,Garlic Bread,"Breadcrumbs, Parmesan",BBQ
15-22,2024-06-15,"Brisket, Bacon, Pulled Pork","Cheddar, Pepper Jack, Melted Cheddar, Alfredo","Cheesy Garlic Bread, Cheesecake, Side Mac","Breadcrumbs, Corn, Onions, Jalapenos",BBQ
15-24,2024-06-15,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Broccoli, Onions, Mushrooms, Parmesan",BBQ
15-26,2024-06-15,Pulled Pork,Melted Cheddar,Garlic Bread,"Jalapenos, Tomatoes, Parmesan",BBQ
15-25,2024-06-15,NA,MIX,NA,"Breadcrumbs, Parmesan",Ranch
15-28,2024-06-15,Brisket,Pepper Jack,Cheesecake,"Jalapenos, Breadcrumbs, Corn, Parmesan",BBQ
15-29,2024-06-15,Pulled Pork,"Cheddar, Melted Pepper Jack, Pepper Jack Mac",Cheesy Garlic Bread,"Breadcrumbs, Parmesan",BBQ
15-30,2024-06-15,"Brisket, Bacon","Cheddar, Melted Pepper Jack, Cheddar Mac",NA,"Breadcrumbs, Parmesan",Garlic Parmesan
15-31,2024-06-15,"Pulled Pork, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Tomatoes, Bell Peppers, Broccoli, Onions, Mushrooms, Parmesan","Ranch, BBQ"
15-32,2024-06-15,Bacon,"Melted Pepper Jack, Alfredo Mac",NA,"Jalapenos, Mushrooms, Onions, Bell Peppers",Hot Honey
15-33,2024-06-15,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
15-34,2024-06-15,Brisket,Cheddar,Garlic Bread,Jalapenos,BBQ
15-35,2024-06-15,"Brisket, Grilled Chicken",Cheddar,"Cheesy Garlic Bread, Any Bag Of Chips","Breadcrumbs, Parmesan","Buffalo, Ranch"
15-37,2024-06-15,NA,Cheddar,Garlic Bread,"Breadcrumbs, Broccoli, Jalapenos, Mushrooms, Parmesan",Garlic Parmesan
15-36,2024-06-15,"Pulled Pork, Brisket","Melted Cheddar, Pepper Jack Mac",Any Bag Of Chips,Parmesan,"Ranch, BBQ"
15-40,2024-06-15,Brisket,Cheddar,NA,NA,NA
15-38,2024-06-15,NA,Melted Cheddar,Garlic Bread,NA,"Ranch, Pesto"
15-41,2024-06-15,Bacon,Pepper Jack,Cheesy Garlic Bread,NA,Hot Honey
15-43,2024-06-15,Brisket,Pepper Jack,NA,"Jalapenos, Corn, Broccoli",BBQ
15-44,2024-06-15,Bacon,Cheddar,Garlic Bread,"Breadcrumbs, Parmesan",Ranch
15-46,2024-06-15,Grilled Chicken,Cheddar,NA,Breadcrumbs,Buffalo
15-45,2024-06-15,Grilled Chicken,Cheddar,Side Mac,"Breadcrumbs, Parmesan",Garlic Parmesan
15-47,2024-06-15,Pulled Pork,Cheddar,Garlic Bread,"Breadcrumbs, Broccoli, Onions, Corn, Parmesan","BBQ, Garlic Parmesan"
15-48,2024-06-15,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,NA,BBQ
15-49,2024-06-15,"Brisket, Grilled Chicken","Pepper Jack, Alfredo",Garlic Bread,"Breadcrumbs, Tomatoes, Jalapenos, Mushrooms, Parmesan","Pesto, BBQ, Garlic Parmesan"
15-50,2024-06-15,"Ham, Brisket","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Bell Peppers, Jalapenos, Onions, Mushrooms, Corn",BBQ
15-51,2024-06-15,Grilled Chicken,"Pepper Jack, Cheddar",NA,"Breadcrumbs, Broccoli, Mushrooms, Corn, Parmesan",BBQ
15-52,2024-06-15,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Tomatoes, Parmesan","Pesto, Garlic Parmesan"
15-54,2024-06-15,Brisket,Cheddar,NA,Parmesan,BBQ
15-53,2024-06-15,"Brisket, Bacon",Pepper Jack,Cheesecake,"Tomatoes, Bell Peppers, Jalapenos, Onions, Mushrooms, Parmesan","Buffalo, Garlic Parmesan"
15-55,2024-06-15,"Pulled Pork, Bacon, Grilled Chicken","Pepper Jack, Alfredo",Cheesy Garlic Bread,"Breadcrumbs, Pineapple, Parmesan","BBQ, Garlic Parmesan"
15-57,2024-06-15,"Brisket, Bacon",Melted Cheddar,Cheesy Garlic Bread,"Corn, Onions",BBQ
15-58,2024-06-15,Brisket,Cheddar,Cheesy Garlic Bread,NA,BBQ
15-59,2024-06-15,"Brisket, Grilled Chicken","Cheddar, Melted Parmesan, Cheddar Mac","Garlic Bread, Cheesy Garlic Bread","Corn, Onions","Ranch, BBQ"
15-61,2024-06-15,Pulled Pork,Cheddar,Cheesy Garlic Bread,Mushrooms,NA
15-60,2024-06-15,Brisket,Alfredo,Garlic Bread,"Breadcrumbs, Mushrooms","Buffalo, Ranch"
15-62,2024-06-15,"Brisket, Bacon",Cheddar,Cheesy Garlic Bread,"Jalapenos, Parmesan",NA
15-63,2024-06-15,Brisket,Cheddar,Any Bag Of Chips,Onions,BBQ
15-64,2024-06-15,Brisket,Cheddar,Any Bag Of Chips,NA,NA
15-65,2024-06-15,NA,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Bell Peppers, Jalapenos, Onions, Corn, Parmesan",Garlic Parmesan
15-66,2024-06-15,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Pineapple, Parmesan","Ranch, Garlic Parmesan"
15-69,2024-06-15,Pulled Pork,Cheddar,NA,Parmesan,Garlic Parmesan
15-67,2024-06-15,Pulled Pork,Cheddar,NA,Parmesan,Hot Honey
15-68,2024-06-15,Grilled Chicken,Cheddar,NA,"Tomatoes, Parmesan, Bell Peppers",Buffalo
15-70,2024-06-15,Brisket,Alfredo,NA,NA,"BBQ, Garlic Parmesan"
15-75,2024-06-15,NA,Cheddar,NA,NA,NA
15-76,2024-06-15,Brisket,Melted Cheddar,NA,Parmesan,Garlic Parmesan
15-74,2024-06-15,Brisket,Cheddar,NA,"Tomatoes, Corn, Parmesan","Pesto, Garlic Parmesan"
15-78,2024-06-15,Grilled Chicken,Alfredo,NA,NA,Buffalo
15-77,2024-06-15,Grilled Chicken,Alfredo,Cheesy Garlic Bread,NA,Buffalo
15-81,2024-06-15,"Bacon, Grilled Chicken",Cheddar,NA,"Breadcrumbs, Parmesan","Ranch, Garlic Parmesan"
15-79,2024-06-15,NA,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Buffalo
15-80,2024-06-15,Brisket,Cheddar,NA,"Breadcrumbs, Tomatoes, Bell Peppers, Onions, Parmesan","Buffalo, Ranch"
15-83,2024-06-15,Brisket,Cheddar,Garlic Bread,"Breadcrumbs, Corn",Garlic Parmesan
15-87,2024-06-15,Grilled Chicken,Melted Cheddar,Any Bag Of Chips,Parmesan,NA
15-86,2024-06-15,Grilled Chicken,Melted Parmesan,NA,"Jalapenos, Breadcrumbs, Parmesan, Onions","Hot Honey, Garlic Parmesan"
15-89,2024-06-15,Ham,Melted Cheddar,NA,Onions,Pesto
15-90,2024-06-15,Grilled Chicken,Melted Pepper Jack,NA,"Corn, Parmesan, Bell Peppers",Ranch
16-3,2024-06-16,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan","Buffalo, Ranch"
16-2,2024-06-16,Grilled Chicken,NA,Garlic Bread,"Tomatoes, Broccoli, Jalapenos, Bell Peppers, Onions, Mushrooms, Corn",NA
16-5,2024-06-16,Grilled Chicken,Pepper Jack,Garlic Bread,"Tomatoes, Bell Peppers, Broccoli, Mushrooms, Corn",Ranch
16-11,2024-06-16,NA,Cheddar,NA,Parmesan,Garlic Parmesan
16-9,2024-06-16,Brisket,Cheddar,NA,"Parmesan, Broccoli",BBQ
16-10,2024-06-16,"Brisket, Bacon",Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
16-12,2024-06-16,"Brisket, Bacon",Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan, Broccoli",BBQ
16-13,2024-06-16,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Broccoli, Onions, Mushrooms, Parmesan",Garlic Parmesan
16-14,2024-06-16,Brisket,Cheddar,Cheesecake,"Breadcrumbs, Mushrooms, Parmesan",Buffalo
16-15,2024-06-16,"Pulled Pork, Brisket, Grilled Chicken",Cheddar,"Cheesy Garlic Bread, Cheesecake","Corn, Parmesan","BBQ, Hot Honey"
16-17,2024-06-16,Brisket,Pepper Jack,NA,Jalapenos,BBQ
16-16,2024-06-16,Grilled Chicken,"Cheddar, Alfredo",Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Parmesan",Garlic Parmesan
16-20,2024-06-16,"Pulled Pork, Grilled Chicken","Pepper Jack, Alfredo",Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Parmesan, Broccoli","Ranch, BBQ"
16-18,2024-06-16,Pulled Pork,Cheddar,NA,"Mushrooms, Bell Peppers, Broccoli",BBQ
16-19,2024-06-16,"Ham, Brisket",Cheddar,NA,"Breadcrumbs, Bell Peppers, Jalapenos, Onions, Mushrooms, Parmesan","Buffalo, Garlic Parmesan"
16-21,2024-06-16,Brisket,Cheddar,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Parmesan, Onions",BBQ
16-22,2024-06-16,Brisket,Alfredo,Cheesy Garlic Bread,Tomatoes,Buffalo
16-23,2024-06-16,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
16-24,2024-06-16,"Bacon, Grilled Chicken",Alfredo,"Garlic Bread, Cheesy Garlic Bread","Tomatoes, Broccoli, Jalapenos, Onions, Mushrooms, Corn, Parmesan",Garlic Parmesan
16-25,2024-06-16,"Bacon, Grilled Chicken",Cheddar,NA,Parmesan,"Buffalo, Ranch, Garlic Parmesan"
16-26,2024-06-16,"Brisket, Bacon","Cheddar, Melted Pepper Jack",Side Mac,Onions,"Ranch, BBQ"
16-27,2024-06-16,NA,Pepper Jack,"Cheesy Garlic Bread, Cheesecake","Jalapenos, Tomatoes, Parmesan",Buffalo
16-28,2024-06-16,"Brisket, Grilled Chicken",Cheddar,"Cheesy Garlic Bread, Cheetos","Breadcrumbs, Corn, Parmesan","Ranch, Hot Honey, BBQ"
16-30,2024-06-16,Brisket,Cheddar,NA,"Tomatoes, Broccoli, Onions, Mushrooms, Corn, Parmesan",Garlic Parmesan
16-31,2024-06-16,"Ham, Bacon",Cheddar,Cheesecake,NA,NA
16-32,2024-06-16,"Brisket, Bacon",Pepper Jack,Lays Barbecue,"Breadcrumbs, Parmesan",Garlic Parmesan
16-33,2024-06-16,NA,Pepper Jack,Garlic Bread,"Tomatoes, Broccoli, Jalapenos, Mushrooms, Parmesan",NA
16-34,2024-06-16,Bacon,Alfredo,Cheesy Garlic Bread,"Tomatoes, Bell Peppers, Onions, Mushrooms, Corn, Parmesan","Pesto, Garlic Parmesan"
16-37,2024-06-16,"Brisket, Bacon",Pepper Jack,Garlic Bread,"Breadcrumbs, Jalapenos, Onions, Mushrooms, Parmesan",Hot Honey
16-36,2024-06-16,Brisket,Pepper Jack,NA,Jalapenos,BBQ
16-39,2024-06-16,"Bacon, Grilled Chicken","Cheddar, Alfredo",Cheesy Garlic Bread,"Breadcrumbs, Parmesan, Onions","Ranch, Pesto"
16-41,2024-06-16,"Ham, Grilled Chicken",Cheddar,Cheesy Garlic Bread,NA,NA
16-42,2024-06-16,NA,NA,Cheesy Garlic Bread,NA,NA
16-43,2024-06-16,Grilled Chicken,"Cheddar, Pepper Jack",Garlic Bread,"Breadcrumbs, Broccoli, Jalapenos, Mushrooms, Parmesan",Pesto
16-44,2024-06-16,Bacon,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
16-45,2024-06-16,Pulled Pork,Melted Cheddar,NA,"Parmesan, Bell Peppers, Broccoli",BBQ
16-46,2024-06-16,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Corn",NA
16-47,2024-06-16,Brisket,Cheddar,NA,Breadcrumbs,NA
16-48,2024-06-16,Grilled Chicken,Cheddar,NA,Jalapenos,Ranch
16-50,2024-06-16,Pulled Pork,Pepper Jack,NA,"Jalapenos, Parmesan, Onions","Buffalo, BBQ, Ranch"
16-51,2024-06-16,NA,Cheddar,NA,"Breadcrumbs, Parmesan, Onions","BBQ, Garlic Parmesan"
16-52,2024-06-16,NA,Alfredo,NA,Parmesan,NA
16-53,2024-06-16,"Ham, Brisket, Bacon","Cheddar, Alfredo","Garlic Bread, Cheesy Garlic Bread","Breadcrumbs, Mushrooms, Parmesan","BBQ, Pesto"
16-54,2024-06-16,NA,"Cheddar, Melted Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Corn",NA
16-55,2024-06-16,Ham,Cheddar,Cheesy Garlic Bread,"Corn, Parmesan",NA
16-56,2024-06-16,"Pulled Pork, Bacon",Alfredo,NA,"Breadcrumbs, Onions, Mushrooms, Corn, Parmesan","Ranch, Garlic Parmesan"
16-57,2024-06-16,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Parmesan","Buffalo, Ranch"
16-58,2024-06-16,Grilled Chicken,Alfredo,NA,"Mushrooms, Parmesan",NA
16-49,2024-06-16,"Brisket, Bacon",MIX,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Parmesan, Onions",Garlic Parmesan
16-60,2024-06-16,"Brisket, Bacon","Cheddar, Melted Cheddar",NA,"Breadcrumbs, Mushrooms, Parmesan","Ranch, BBQ, Garlic Parmesan"
16-61,2024-06-16,NA,Cheddar,Cheesy Garlic Bread,"Parmesan, Onions, Broccoli",Garlic Parmesan
16-62,2024-06-16,Brisket,"Cheddar, Pepper Jack",Cheesy Garlic Bread,"Breadcrumbs, Mushrooms, Parmesan, Onions","Buffalo, Ranch, Garlic Parmesan"
16-64,2024-06-16,NA,Pepper Jack,NA,"Breadcrumbs, Broccoli, Jalapenos, Onions, Parmesan","Buffalo, Ranch"
16-63,2024-06-16,Brisket,Pepper Jack,NA,"Jalapenos, Breadcrumbs, Parmesan, Onions",BBQ
16-65,2024-06-16,Bacon,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Corn, Parmesan, Broccoli",Garlic Parmesan
16-66,2024-06-16,"Pulled Pork, Brisket, Grilled Chicken","Cheddar, Melted Cheddar",Garlic Bread,NA,NA
16-67,2024-06-16,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Mushrooms, Onions, Broccoli",Garlic Parmesan
16-68,2024-06-16,NA,NA,Cheesecake,NA,NA
16-70,2024-06-16,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Corn, Onions",BBQ
16-71,2024-06-16,"Pulled Pork, Bacon","Cheddar, Melted Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Ranch, BBQ"
17-1,2024-06-17,Pulled Pork,Cheddar,NA,NA,NA
17-3,2024-06-17,Pulled Pork,Cheddar,NA,"Onions, Bell Peppers","Ranch, Hot Honey"
17-2,2024-06-17,"Pulled Pork, Grilled Chicken",Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
17-5,2024-06-17,Ham,Cheddar,NA,"Breadcrumbs, Broccoli",Garlic Parmesan
17-8,2024-06-17,Grilled Chicken,Alfredo,NA,"Breadcrumbs, Parmesan",Buffalo
17-7,2024-06-17,Brisket,Melted Cheddar,NA,"Jalapenos, Onions",Garlic Parmesan
17-9,2024-06-17,"Pulled Pork, Ham, Grilled Chicken","Pepper Jack, Alfredo",NA,"Corn, Parmesan, Onions","Ranch, BBQ"
17-10,2024-06-17,Brisket,Alfredo,NA,"Breadcrumbs, Mushrooms, Parmesan, Broccoli",Pesto
17-12,2024-06-17,"Bacon, Grilled Chicken","Cheddar, Alfredo",NA,"Breadcrumbs, Corn, Parmesan, Broccoli",Ranch
17-14,2024-06-17,"Brisket, Grilled Chicken",Cheddar,NA,"Mushrooms, Broccoli, Onions, Bell Peppers",Garlic Parmesan
17-16,2024-06-17,Grilled Chicken,Pepper Jack,NA,"Jalapenos, Mushrooms, Bell Peppers","Buffalo, Ranch"
17-15,2024-06-17,"Brisket, Bacon",Cheddar,Any Bag Of Chips,"Jalapenos, Breadcrumbs",Garlic Parmesan
17-19,2024-06-17,Brisket,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Jalapenos, Pineapple, Onions, Mushrooms, Parmesan","Ranch, BBQ, Garlic Parmesan"
17-17,2024-06-17,Grilled Chicken,Alfredo,NA,"Bell Peppers, Jalapenos, Onions, Mushrooms, Corn, Parmesan",Garlic Parmesan
17-18,2024-06-17,"Brisket, Grilled Chicken",Pepper Jack,Garlic Bread,"Breadcrumbs, Broccoli, Jalapenos, Onions, Corn, Parmesan","Garlic Parmesan, Buffalo, BBQ, Ranch, Pesto"
17-20,2024-06-17,"Bacon, Grilled Chicken",Cheddar,NA,"Breadcrumbs, Bell Peppers, Jalapenos, Broccoli, Pineapple, Onions, Mushrooms, Corn, Parmesan","Hot Honey, Garlic Parmesan, Buffalo, BBQ, Ranch, Pesto"
17-21,2024-06-17,Brisket,Cheddar,NA,Broccoli,NA
17-22,2024-06-17,"Pulled Pork, Brisket",Cheddar,NA,"Jalapenos, Onions, Mushrooms, Corn, Parmesan",BBQ
17-23,2024-06-17,"Bacon, Grilled Chicken",Cheddar,NA,"Breadcrumbs, Corn, Parmesan","Buffalo, Ranch"
17-24,2024-06-17,Bacon,Cheddar,NA,Breadcrumbs,"Ranch, Garlic Parmesan"
17-25,2024-06-17,Brisket,"Cheddar, Melted Cheddar",Side Mac,NA,Garlic Parmesan
17-27,2024-06-17,NA,NA,Cheesecake,NA,NA
17-28,2024-06-17,Pulled Pork,Cheddar,NA,"Jalapenos, Parmesan, Onions","Hot Honey, Garlic Parmesan"
17-29,2024-06-17,NA,Cheddar,NA,Parmesan,Buffalo
17-32,2024-06-17,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Ranch
17-31,2024-06-17,Brisket,Cheddar,Garlic Bread,NA,BBQ
17-34,2024-06-17,"Brisket, Bacon","Cheddar, Melted Cheddar",NA,"Mushrooms, Parmesan, Broccoli",BBQ
17-39,2024-06-17,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Parmesan",NA
17-40,2024-06-17,NA,NA,"Cheesy Garlic Bread, Side Mac",NA,NA
17-41,2024-06-17,Grilled Chicken,Melted Cheddar,NA,"Corn, Onions",Ranch
17-42,2024-06-17,Brisket,Cheddar,Cheesecake,"Mushrooms, Onions, Bell Peppers",Garlic Parmesan
17-43,2024-06-17,Bacon,Alfredo,"Garlic Bread, Cheesecake",Breadcrumbs,NA
17-46,2024-06-17,Bacon,Melted Pepper Jack,NA,"Jalapenos, Mushrooms, Onions, Bell Peppers",Hot Honey
17-47,2024-06-17,"Bacon, Grilled Chicken",Alfredo,Cheesecake,"Breadcrumbs, Broccoli, Jalapenos, Onions, Corn, Parmesan",Garlic Parmesan
17-48,2024-06-17,Brisket,Cheddar,NA,Corn,Buffalo
17-51,2024-06-17,NA,Cheddar,NA,"Breadcrumbs, Mushrooms, Parmesan",Garlic Parmesan
17-50,2024-06-17,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Mushrooms, Parmesan",Pesto
17-52,2024-06-17,NA,Cheddar,NA,"Breadcrumbs, Mushrooms, Parmesan",Garlic Parmesan
17-53,2024-06-17,"Brisket, Grilled Chicken",Cheddar,"Cheesy Garlic Bread, Cheesecake",Corn,BBQ
17-55,2024-06-17,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan","Ranch, BBQ"
17-54,2024-06-17,"Bacon, Grilled Chicken",Cheddar,NA,"Breadcrumbs, Parmesan",Hot Honey
17-56,2024-06-17,"Bacon, Grilled Chicken",Cheddar,NA,"Tomatoes, Onions, Mushrooms, Corn, Parmesan",Garlic Parmesan
17-57,2024-06-17,Brisket,Cheddar,NA,NA,BBQ
17-58,2024-06-17,"Brisket, Ham, Bacon","Cheddar, Melted Cheddar, Cheddar Mac",Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Broccoli, Bell Peppers, Jalapenos, Mushrooms, Corn",BBQ
17-59,2024-06-17,Grilled Chicken,Cheddar,NA,"Jalapenos, Tomatoes, Corn, Parmesan",NA
17-60,2024-06-17,Brisket,Cheddar,NA,Breadcrumbs,NA
17-61,2024-06-17,NA,Cheddar,NA,"Parmesan, Broccoli","Buffalo, Hot Honey"
17-62,2024-06-17,NA,Cheddar,NA,"Jalapenos, Mushrooms, Parmesan, Broccoli",Garlic Parmesan
17-63,2024-06-17,NA,Pepper Jack,NA,"Jalapenos, Corn, Bell Peppers, Broccoli",Garlic Parmesan
17-64,2024-06-17,"Brisket, Bacon",Cheddar,NA,"Breadcrumbs, Parmesan",NA
17-65,2024-06-17,"Brisket, Grilled Chicken",Cheddar,NA,NA,NA
17-66,2024-06-17,Pulled Pork,Cheddar,NA,"Corn, Parmesan",Ranch
17-68,2024-06-17,Bacon,"Cheddar, Pepper Jack",NA,"Breadcrumbs, Parmesan, Jalapenos","Pesto, Hot Honey"
17-69,2024-06-17,"Brisket, Bacon, Grilled Chicken","Cheddar, Melted Pepper Jack","Garlic Bread, Any Bag Of Chips","Breadcrumbs, Onions, Broccoli","Ranch, BBQ"
17-72,2024-06-17,"Bacon, Grilled Chicken",Cheddar,NA,"Breadcrumbs, Broccoli, Bell Peppers, Onions, Parmesan","BBQ, Garlic Parmesan"
18-2,2024-06-18,Brisket,Cheddar,Garlic Bread,"Tomatoes, Bell Peppers, Broccoli",BBQ
18-3,2024-06-18,Grilled Chicken,"Pepper Jack, Cheddar",NA,"Breadcrumbs, Pineapple, Parmesan",Garlic Parmesan
18-6,2024-06-18,Grilled Chicken,Alfredo,NA,"Breadcrumbs, Parmesan",Pesto
18-5,2024-06-18,Brisket,Cheddar,NA,NA,"Buffalo, Ranch"
18-4,2024-06-18,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Tomatoes, Jalapenos, Mushrooms, Parmesan",Buffalo
18-7,2024-06-18,Bacon,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
18-8,2024-06-18,Grilled Chicken,"Melted Pepper Jack, Melted Cheddar",NA,"Bell Peppers, Jalapenos, Onions, Corn, Parmesan","Pesto, Garlic Parmesan"
18-9,2024-06-18,Ham,Pepper Jack,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Broccoli",Garlic Parmesan
18-10,2024-06-18,Grilled Chicken,Cheddar,NA,"Tomatoes, Broccoli, Onions, Mushrooms, Corn, Parmesan",Garlic Parmesan
18-12,2024-06-18,Brisket,Melted Cheddar,NA,"Jalapenos, Mushrooms, Onions",Garlic Parmesan
18-11,2024-06-18,Grilled Chicken,Cheddar,Cheesecake,"Mushrooms, Broccoli",Ranch
18-14,2024-06-18,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Pesto
18-13,2024-06-18,NA,Cheddar,Garlic Bread,"Breadcrumbs, Parmesan",NA
18-15,2024-06-18,Brisket,Pepper Jack,Cheesy Garlic Bread,Jalapenos,"Buffalo, BBQ"
