order number,date,meat,cheese,sides,toppings,sauce
6-29,2024-07-06,"Grilled Chicken, Brisket","Cheddar, Alfredo",Cheesy Garlic Bread,"Broccoli, Breadcrumbs","Garlic Parmesan, BBQ"
6-32,2024-07-06,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Broccoli, Breadcrumbs, Mushrooms","Buffalo, Garlic Parmesan"
6-34,2024-07-06,"Bacon, Brisket",Cheddar,Cheesy Garlic Bread,"Parmesan, Corn, Bell Peppers, Jalapenos","Ranch, Hot Honey"
6-36,2024-07-06,Grilled Chicken,Cheddar,"Garlic Bread, Cheesecake",Mushrooms,NA
6-37,2024-07-06,Grilled Chicken,Cheddar,NA,"Corn, Breadcrumbs, Tomatoes, Bell Peppers, Parmesan","Buffalo, Pesto, Ranch"
6-38,2024-07-06,NA,Cheddar,Cheesy Garlic Bread,"Parmesan, Broccoli, Breadcrumbs",NA
6-39,2024-07-06,Brisket,Alfredo,NA,"Onions, Parmesan, Pineapple, Jalapenos",BBQ
6-40,2024-07-06,Brisket,"Cheddar, Pepper Jack",NA,"Onions, Bell Peppers, Jalapenos","Ranch, BBQ"
6-43,2024-07-06,"Bacon, Pulled Pork","Cheddar, Pepper Jack, Alfredo",Cheesy Garlic Bread,"Corn, Breadcrumbs, Tomatoes, Broccoli, Onions, Bell Peppers, Mushrooms","Pesto, Garlic Parmesan, BBQ"
6-42,2024-07-06,Grilled Chicken,Alfredo,NA,"Bell Peppers, Broccoli, Breadcrumbs",Garlic Parmesan
6-41,2024-07-06,NA,"Melted Cheddar, Cheddar Mac",NA,"Onions, Broccoli, Mushrooms",Buffalo
6-46,2024-07-06,Brisket,Cheddar,NA,"Onions, Parmesan, Broccoli",Pesto
6-44,2024-07-06,"Bacon, Brisket",Cheddar,Garlic Bread,Onions,"Ranch, BBQ"
6-45,2024-07-06,"Bacon, Brisket",Cheddar,Garlic Bread,Breadcrumbs,Garlic Parmesan
6-48,2024-07-06,"Bacon, Grilled Chicken",Alfredo,NA,Parmesan,"Garlic Parmesan, BBQ, Hot Honey"
6-49,2024-07-06,Pulled Pork,Pepper Jack,Cheesy Garlic Bread,"Corn, Breadcrumbs, Tomatoes",BBQ
6-50,2024-07-06,Grilled Chicken,Alfredo,NA,"Broccoli, Mushrooms",Pesto
6-51,2024-07-06,"Bacon, Grilled Chicken",Alfredo,NA,"Parmesan, Breadcrumbs","Ranch, Garlic Parmesan"
6-53,2024-07-06,Grilled Chicken,Pepper Jack,NA,"Jalapenos, Corn, Parmesan",Buffalo
6-54,2024-07-06,"Bacon, Grilled Chicken","Pepper Jack Mac, Melted Pepper Jack",Lays Classic,"Parmesan, Breadcrumbs",BBQ
6-56,2024-07-06,Bacon,Pepper Jack,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
6-59,2024-07-06,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Mushrooms",Garlic Parmesan
7-1,2024-07-07,Grilled Chicken,Melted Cheddar,Garlic Bread,NA,Pesto
7-9,2024-07-07,Bacon,Pepper Jack,NA,Broccoli,Hot Honey
7-8,2024-07-07,Brisket,Cheddar,NA,"Jalapenos, Corn",Hot Honey
7-14,2024-07-07,NA,Cheddar,Garlic Bread,"Onions, Bell Peppers, Breadcrumbs, Tomatoes",Garlic Parmesan
7-15,2024-07-07,Brisket,Pepper Jack,NA,Bell Peppers,Garlic Parmesan
7-17,2024-07-07,Grilled Chicken,Alfredo,NA,"Tomatoes, Onions, Jalapenos, Bell Peppers, Pineapple, Mushrooms",Garlic Parmesan
7-18,2024-07-07,Grilled Chicken,Pepper Jack,NA,"Onions, Jalapenos","BBQ, Hot Honey"
7-19,2024-07-07,NA,Cheddar,Garlic Bread,"Parmesan, Breadcrumbs",NA
7-20,2024-07-07,NA,Cheddar,Cheesy Garlic Bread,"Jalapenos, Parmesan, Breadcrumbs",NA
7-16,2024-07-07,Brisket,Cheddar,Cheesy Garlic Bread,"Corn, Breadcrumbs, Broccoli, Jalapenos, Bell Peppers, Parmesan",Garlic Parmesan
7-22,2024-07-07,"Bacon, Grilled Chicken, Pulled Pork","Cheddar, Pepper Jack",NA,"Corn, Breadcrumbs, Tomatoes, Broccoli, Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms","Buffalo, Garlic Parmesan, Hot Honey"
7-23,2024-07-07,Pulled Pork,Cheddar,Cheesy Garlic Bread,Corn,BBQ
7-24,2024-07-07,"Bacon, Brisket",Cheddar,NA,"Parmesan, Breadcrumbs","Buffalo, Ranch, Garlic Parmesan, BBQ"
7-26,2024-07-07,Grilled Chicken,"Melted Cheddar, Alfredo Mac",Garlic Bread,Breadcrumbs,Garlic Parmesan
7-25,2024-07-07,"Grilled Chicken, Ham, Brisket",Cheddar,"Garlic Bread, Cheesecake, Cheesy Garlic Bread","Breadcrumbs, Broccoli, Onions, Bell Peppers, Parmesan","Buffalo, Ranch, Garlic Parmesan, BBQ"
7-27,2024-07-07,NA,Alfredo,NA,"Onions, Broccoli",BBQ
7-29,2024-07-07,Bacon,Alfredo,NA,"Corn, Broccoli, Onions, Parmesan, Mushrooms",Hot Honey
7-31,2024-07-07,Brisket,Cheddar,NA,"Corn, Breadcrumbs, Tomatoes, Onions, Bell Peppers, Parmesan, Pineapple",Garlic Parmesan
7-32,2024-07-07,Brisket,Cheddar,NA,"Corn, Breadcrumbs, Onions, Jalapenos, Parmesan",BBQ
7-33,2024-07-07,"Bacon, Pulled Pork",MIX,NA,"Breadcrumbs, Broccoli, Onions, Bell Peppers, Parmesan","Buffalo, Ranch, Garlic Parmesan"
7-36,2024-07-07,"Bacon, Brisket",Pepper Jack,Cheesy Garlic Bread,"Onions, Corn, Jalapenos, Parmesan",Hot Honey
7-35,2024-07-07,"Grilled Chicken, Brisket, Pulled Pork",Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Mushrooms","Buffalo, BBQ"
7-37,2024-07-07,Bacon,Cheddar,NA,"Parmesan, Corn, Pineapple",Garlic Parmesan
7-38,2024-07-07,Bacon,MIX,Cheesy Garlic Bread,"Jalapenos, Parmesan, Breadcrumbs, Mushrooms",Garlic Parmesan
7-40,2024-07-07,NA,NA,Garlic Bread,NA,NA
7-41,2024-07-07,Pulled Pork,"Cheddar, Pepper Jack","Garlic Bread, Cheesecake","Corn, Breadcrumbs, Onions, Bell Peppers, Parmesan",BBQ
7-43,2024-07-07,NA,"Chicken Alfredo (Alfredo, Chicken, Broccoli, Pesto)",NA,NA,NA
7-42,2024-07-07,"Bacon, Grilled Chicken, Brisket","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Jalapenos, Parmesan, Onions, Breadcrumbs","Buffalo, Ranch, BBQ, Hot Honey"
7-45,2024-07-07,Bacon,Cheddar,NA,"Parmesan, Breadcrumbs","Buffalo, Ranch"
7-46,2024-07-07,Brisket,Alfredo,NA,NA,BBQ
7-47,2024-07-07,Brisket,Pepper Jack,Garlic Bread,"Onions, Jalapenos",Ranch
7-48,2024-07-07,Pulled Pork,Pepper Jack,Cheesy Garlic Bread,"Corn, Pineapple",BBQ
7-49,2024-07-07,Grilled Chicken,Pepper Jack,Any Bag Of Chips,"Onions, Broccoli",Garlic Parmesan
7-50,2024-07-07,Brisket,Pepper Jack,Cheesy Garlic Bread,"Parmesan, Corn, Broccoli, Breadcrumbs","Pesto, Garlic Parmesan"
7-52,2024-07-07,NA,Alfredo,Cheesy Garlic Bread,Broccoli,Buffalo
7-53,2024-07-07,Grilled Chicken,Pepper Jack,NA,"Onions, Corn, Breadcrumbs, Mushrooms",Garlic Parmesan
9-2,2024-07-09,"Grilled Chicken, Brisket",Cheddar,Cheesy Garlic Bread,Corn,"Buffalo, Ranch"
9-3,2024-07-09,Pulled Pork,"Melted Cheddar, Cheddar Mac",Cheesy Garlic Bread,Parmesan,BBQ
9-4,2024-07-09,NA,Pepper Jack,Cheesy Garlic Bread,"Tomatoes, Broccoli, Jalapenos, Parmesan, Pineapple, Mushrooms",Pesto
9-5,2024-07-09,Bacon,Cheddar,Cheesy Garlic Bread,"Onions, Parmesan, Breadcrumbs",Garlic Parmesan
9-7,2024-07-09,Brisket,Pepper Jack,NA,"Onions, Broccoli, Mushrooms",BBQ
9-6,2024-07-09,NA,"Melted Cheddar, Alfredo",Cheesecake,Tomatoes,NA
9-8,2024-07-09,"Bacon, Grilled Chicken, Brisket","Cheddar, Alfredo",Garlic Bread,"Breadcrumbs, Broccoli, Onions, Parmesan, Mushrooms","Garlic Parmesan, BBQ"
9-10,2024-07-09,Grilled Chicken,Cheddar,NA,"Corn, Breadcrumbs, Jalapenos, Bell Peppers, Parmesan, Mushrooms","Ranch, Hot Honey"
9-11,2024-07-09,Bacon,Cheddar,NA,"Breadcrumbs, Broccoli, Onions, Jalapenos, Parmesan",Ranch
9-12,2024-07-09,Grilled Chicken,Cheddar,NA,"Onions, Parmesan, Tomatoes",Ranch
9-13,2024-07-09,Grilled Chicken,"Melted Cheddar, Alfredo Mac",NA,Mushrooms,Garlic Parmesan
9-14,2024-07-09,Grilled Chicken,Pepper Jack,NA,"Jalapenos, Bell Peppers, Mushrooms, Tomatoes","Buffalo, Ranch"
9-15,2024-07-09,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Ranch, BBQ"
9-17,2024-07-09,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",BBQ
9-16,2024-07-09,Brisket,Pepper Jack,Cheesy Garlic Bread,"Tomatoes, Broccoli, Onions, Jalapenos, Mushrooms",Pesto
9-18,2024-07-09,"Grilled Chicken, Brisket",Pepper Jack,"Side Mac, Cheesecake","Corn, Breadcrumbs, Tomatoes, Broccoli, Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms","Buffalo, BBQ"
9-19,2024-07-09,Brisket,"Melted Cheddar, Cheddar, Cheddar Mac",NA,"Onions, Parmesan, Breadcrumbs, Jalapenos","Garlic Parmesan, BBQ"
9-20,2024-07-09,"Grilled Chicken, Brisket","Cheddar, Pepper Jack",NA,"Corn, Broccoli",BBQ
9-22,2024-07-09,Grilled Chicken,Cheddar,Side Mac,"Broccoli, Tomatoes",NA
9-23,2024-07-09,Brisket,Pepper Jack,Cheesecake,"Parmesan, Breadcrumbs",Garlic Parmesan
9-24,2024-07-09,"Bacon, Grilled Chicken",Cheddar,Cheesecake,Jalapenos,Buffalo
9-21,2024-07-09,Grilled Chicken,"Cheddar, Pepper Jack",NA,"Tomatoes, Broccoli, Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms",NA
9-25,2024-07-09,Grilled Chicken,Alfredo,Garlic Bread,"Parmesan, Breadcrumbs","Buffalo, Ranch"
9-28,2024-07-09,Pulled Pork,Cheddar,"Garlic Bread, Cheesy Garlic Bread","Parmesan, Breadcrumbs","Ranch, BBQ"
9-26,2024-07-09,Grilled Chicken,Cheddar,NA,"Corn, Breadcrumbs, Broccoli, Onions, Jalapenos, Parmesan, Mushrooms","Pesto, Ranch"
9-29,2024-07-09,Bacon,"Alfredo Mac, Melted Parmesan, Alfredo","Garlic Bread, Cheesecake, Cheesy Garlic Bread","Parmesan, Broccoli, Breadcrumbs, Mushrooms","Pesto, Garlic Parmesan"
9-30,2024-07-09,Brisket,Cheddar,Cheesy Garlic Bread,"Corn, Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms",NA
9-31,2024-07-09,Grilled Chicken,Pepper Jack,NA,"Corn, Tomatoes, Broccoli, Onions, Jalapenos, Bell Peppers, Mushrooms",NA
9-32,2024-07-09,"Ham, Grilled Chicken",Cheddar,Garlic Bread,"Onions, Parmesan, Breadcrumbs",Garlic Parmesan
9-33,2024-07-09,Grilled Chicken,"Melted Pepper Jack, Alfredo Mac",Cheesy Garlic Bread,Parmesan,"Buffalo, Ranch"
9-34,2024-07-09,Grilled Chicken,Cheddar,Garlic Bread,"Corn, Breadcrumbs",Garlic Parmesan
9-35,2024-07-09,NA,MIX,NA,NA,Garlic Parmesan
9-37,2024-07-09,Brisket,Cheddar,Cheesecake,"Parmesan, Breadcrumbs, Mushrooms",Buffalo
9-38,2024-07-09,Bacon,Alfredo,Cheesy Garlic Bread,"Jalapenos, Mushrooms",Hot Honey
9-40,2024-07-09,Brisket,Cheddar,Garlic Bread,"Onions, Parmesan, Breadcrumbs",Garlic Parmesan
9-41,2024-07-09,Pulled Pork,Cheddar,Garlic Bread,"Breadcrumbs, Broccoli, Onions, Jalapenos, Parmesan","Garlic Parmesan, BBQ"
9-42,2024-07-09,NA,NA,"Garlic Bread, Cheesy Garlic Bread",NA,NA
9-43,2024-07-09,NA,Cheddar,NA,Broccoli,NA
9-44,2024-07-09,"Grilled Chicken, Brisket, Pulled Pork","Cheddar, Alfredo",Cheesy Garlic Bread,Parmesan,BBQ
9-45,2024-07-09,Bacon,Pepper Jack,NA,"Jalapenos, Parmesan, Breadcrumbs",BBQ
9-46,2024-07-09,Grilled Chicken,"Cheddar, Pepper Jack, Alfredo",Garlic Bread,"Parmesan, Breadcrumbs","Buffalo, Pesto, Garlic Parmesan"
9-48,2024-07-09,Pulled Pork,Cheddar,NA,"Corn, Onions, Parmesan, Pineapple, Mushrooms",Hot Honey
9-49,2024-07-09,"Bacon, Grilled Chicken, Pulled Pork",Pepper Jack,Cheesy Garlic Bread,"Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms",Garlic Parmesan
9-50,2024-07-09,Grilled Chicken,Pepper Jack,Garlic Bread,"Bell Peppers, Corn, Broccoli, Tomatoes",Buffalo
9-52,2024-07-09,Brisket,"Melted Cheddar, Cheddar",NA,"Corn, Breadcrumbs, Tomatoes, Broccoli, Parmesan","Pesto, BBQ"
9-53,2024-07-09,Brisket,"Melted Cheddar, Cheddar",NA,NA,BBQ
9-54,2024-07-09,Brisket,Cheddar,Cheesy Garlic Bread,"Jalapenos, Parmesan, Breadcrumbs","Garlic Parmesan, Hot Honey"
9-55,2024-07-09,"Bacon, Brisket","Pepper Jack Mac, Melted Cheddar, Cheddar Mac",Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Ranch
9-56,2024-07-09,NA,Melted Cheddar,Any Bag Of Chips,NA,NA
9-57,2024-07-09,NA,"Melted Cheddar, Alfredo Mac",Cheesecake,NA,NA
9-58,2024-07-09,Bacon,Alfredo,Cheesecake,Mushrooms,Hot Honey
9-61,2024-07-09,Ham,Cheddar,NA,"Broccoli, Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms",Ranch
9-59,2024-07-09,Bacon,Cheddar,NA,"Broccoli, Onions, Jalapenos, Bell Peppers, Parmesan","Garlic Parmesan, Ranch"
9-62,2024-07-09,"Bacon, Grilled Chicken","Cheddar, Alfredo",Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Buffalo, Pesto, Garlic Parmesan"
10-2,2024-07-10,Grilled Chicken,Cheddar,NA,"Corn, Breadcrumbs, Broccoli, Onions, Jalapenos, Parmesan","Buffalo, Garlic Parmesan"
10-3,2024-07-10,Brisket,Pepper Jack,NA,"Onions, Jalapenos",NA
10-6,2024-07-10,"Bacon, Brisket",Melted Cheddar,NA,"Onions, Parmesan, Jalapenos","Garlic Parmesan, BBQ"
10-5,2024-07-10,"Bacon, Brisket",Melted Cheddar,NA,"Breadcrumbs, Onions, Jalapenos, Bell Peppers, Parmesan","Garlic Parmesan, BBQ"
10-4,2024-07-10,"Grilled Chicken, Brisket","Melted Pepper Jack, Melted Parmesan",Cheesecake,"Corn, Breadcrumbs, Jalapenos, Onions, Bell Peppers","Garlic Parmesan, Pesto, BBQ"
10-7,2024-07-10,"Pulled Pork, Brisket",Cheddar,NA,"Parmesan, Breadcrumbs",Ranch
10-8,2024-07-10,Brisket,Alfredo,NA,"Jalapenos, Parmesan, Bell Peppers, Breadcrumbs","Ranch, BBQ"
10-9,2024-07-10,Brisket,Pepper Jack,Garlic Bread,"Onions, Jalapenos",BBQ
10-11,2024-07-10,Brisket,Cheddar,NA,"Parmesan, Corn, Pineapple","Garlic Parmesan, Hot Honey"
10-10,2024-07-10,Brisket,"Cheddar, Pepper Jack",NA,"Corn, Breadcrumbs, Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms",BBQ
10-12,2024-07-10,Grilled Chicken,Alfredo,NA,"Broccoli, Mushrooms",Buffalo
10-13,2024-07-10,"Bacon, Brisket",Cheddar,Cheesy Garlic Bread,Parmesan,BBQ
10-15,2024-07-10,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs",NA
10-16,2024-07-10,"Ham, Brisket",Cheddar,"Garlic Bread, Cheesecake","Parmesan, Breadcrumbs",NA
10-17,2024-07-10,Grilled Chicken,"Cheddar, Pepper Jack",NA,"Breadcrumbs, Broccoli, Jalapenos, Bell Peppers, Mushrooms","Pesto, Garlic Parmesan"
10-18,2024-07-10,Bacon,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Broccoli, Parmesan, Mushrooms","Pesto, BBQ"
10-20,2024-07-10,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Breadcrumbs,"Buffalo, Ranch"
10-19,2024-07-10,NA,Pepper Jack,Cheesy Garlic Bread,"Corn, Breadcrumbs, Broccoli, Jalapenos, Mushrooms","Garlic Parmesan, Ranch"
10-21,2024-07-10,NA,Cheddar,Garlic Bread,"Parmesan, Breadcrumbs",NA
10-22,2024-07-10,Brisket,Pepper Jack,NA,"Onions, Bell Peppers, Breadcrumbs, Mushrooms",BBQ
10-23,2024-07-10,Grilled Chicken,Pepper Jack,NA,"Jalapenos, Onions, Pineapple, Parmesan","BBQ, Hot Honey"
10-24,2024-07-10,Brisket,Cheddar,NA,"Onions, Parmesan, Breadcrumbs, Mushrooms",NA
10-25,2024-07-10,Grilled Chicken,Cheddar,NA,"Onions, Parmesan, Breadcrumbs, Jalapenos",Garlic Parmesan
10-26,2024-07-10,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Parmesan, Broccoli, Breadcrumbs",Pesto
10-28,2024-07-10,NA,"Pepper Jack Mac, MIX, Melted Pepper Jack",NA,"Breadcrumbs, Tomatoes, Onions, Jalapenos, Bell Peppers, Parmesan","Pesto, Ranch, Garlic Parmesan"
10-35,2024-07-10,"Bacon, Brisket",Cheddar,Cheesecake,Parmesan,Ranch
10-36,2024-07-10,Bacon,Cheddar,Cheesy Garlic Bread,Breadcrumbs,BBQ
10-40,2024-07-10,Brisket,Cheddar,"Garlic Bread, Side Mac",Parmesan,"Buffalo, BBQ"
10-39,2024-07-10,Bacon,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",NA
10-41,2024-07-10,Brisket,Pepper Jack,Cheesecake,"Corn, Breadcrumbs, Onions, Bell Peppers, Parmesan",BBQ
10-42,2024-07-10,"Grilled Chicken, Brisket, Pulled Pork",Pepper Jack,"Garlic Bread, Cheesy Garlic Bread","Parmesan, Corn, Breadcrumbs","Buffalo, Ranch, Garlic Parmesan"
10-43,2024-07-10,NA,Cheddar,NA,"Onions, Tomatoes",Pesto
10-45,2024-07-10,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs",BBQ
10-44,2024-07-10,Brisket,Cheddar,NA,"Jalapenos, Breadcrumbs",BBQ
10-47,2024-07-10,Grilled Chicken,"Melted Cheddar, Cheddar Mac",NA,Breadcrumbs,Buffalo
10-49,2024-07-10,"Pulled Pork, Grilled Chicken","Melted Cheddar, Pepper Jack",NA,Breadcrumbs,Pesto
10-46,2024-07-10,Brisket,Cheddar,Garlic Bread,"Onions, Corn, Bell Peppers, Tomatoes",Ranch
10-48,2024-07-10,Brisket,Alfredo,NA,"Onions, Parmesan, Broccoli, Breadcrumbs",Garlic Parmesan
10-50,2024-07-10,Brisket,Cheddar,NA,"Breadcrumbs, Tomatoes, Broccoli, Onions, Bell Peppers, Parmesan, Mushrooms","Buffalo, Garlic Parmesan"
10-51,2024-07-10,"Bacon, Pulled Pork","Cheddar, Alfredo Mac, Melted Parmesan","Side Mac, Cheesecake, Cheesy Garlic Bread",Parmesan,NA
10-53,2024-07-10,"Bacon, Grilled Chicken","Melted Cheddar, Cheddar",NA,"Parmesan, Corn","Buffalo, Garlic Parmesan"
10-52,2024-07-10,Brisket,"Melted Cheddar, Cheddar, Cheddar Mac",Cheesy Garlic Bread,"Onions, Parmesan, Mushrooms","Ranch, BBQ"
10-55,2024-07-10,Ham,Cheddar,NA,NA,Hot Honey
10-56,2024-07-10,"Bacon, Grilled Chicken",Pepper Jack,NA,Parmesan,"Buffalo, Ranch"
10-57,2024-07-10,"Bacon, Brisket","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Jalapenos, Onions, Breadcrumbs, Mushrooms","Ranch, BBQ"
10-59,2024-07-10,Brisket,Alfredo,Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
10-60,2024-07-10,"Bacon, Grilled Chicken, Brisket","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Breadcrumbs, Broccoli, Onions, Jalapenos, Parmesan, Mushrooms","Pesto, Ranch, Garlic Parmesan"
10-61,2024-07-10,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Breadcrumbs,Buffalo
10-63,2024-07-10,"Bacon, Brisket",Cheddar,Any Bag Of Chips,"Parmesan, Corn",Ranch
10-62,2024-07-10,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms",Pesto
10-64,2024-07-10,Brisket,"Melted Cheddar, Alfredo Mac, Alfredo",Cheesy Garlic Bread,Breadcrumbs,Ranch
10-66,2024-07-10,NA,"Cheddar, Alfredo",NA,"Onions, Parmesan, Tomatoes, Mushrooms",Garlic Parmesan
10-65,2024-07-10,"Bacon, Pulled Pork, Grilled Chicken, Brisket","Cheddar, Melted Parmesan","Side Mac, Cheesy Garlic Bread","Jalapenos, Parmesan, Pineapple, Breadcrumbs","Garlic Parmesan, BBQ, Hot Honey"
10-69,2024-07-10,NA,Cheddar,"Cheesy Garlic Bread, Cheesecake",NA,NA
10-71,2024-07-10,"Bacon, Brisket","Cheddar, Melted Pepper Jack","Cheesy Garlic Bread, Cheesecake","Parmesan, Breadcrumbs",BBQ
10-72,2024-07-10,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Ranch
10-73,2024-07-10,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Onions, Parmesan, Jalapenos",Garlic Parmesan
10-74,2024-07-10,Pulled Pork,Alfredo,Garlic Bread,"Breadcrumbs, Tomatoes, Onions, Jalapenos, Parmesan",Garlic Parmesan
10-75,2024-07-10,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Corn, Breadcrumbs, Tomatoes, Bell Peppers, Parmesan, Pineapple, Mushrooms",Buffalo
10-76,2024-07-10,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Corn, Breadcrumbs, Jalapenos, Parmesan, Pineapple","Buffalo, Garlic Parmesan"
10-78,2024-07-10,Grilled Chicken,Cheddar,"Garlic Bread, Cheesy Garlic Bread",Parmesan,NA
10-79,2024-07-10,"Bacon, Brisket","Cheddar, Melted Pepper Jack",Cheesy Garlic Bread,"Onions, Parmesan, Breadcrumbs","Ranch, BBQ"
10-80,2024-07-10,Grilled Chicken,Cheddar,Garlic Bread,"Corn, Parmesan, Breadcrumbs, Jalapenos",Buffalo
10-81,2024-07-10,Brisket,Cheddar,Garlic Bread,"Onions, Parmesan, Breadcrumbs, Jalapenos",BBQ
10-77,2024-07-10,Brisket,Cheddar,NA,"Breadcrumbs, Mushrooms",BBQ
10-83,2024-07-10,Brisket,Cheddar,Cheesy Garlic Bread,"Broccoli, Breadcrumbs",NA
10-84,2024-07-10,"Bacon, Pulled Pork",Cheddar,Cheesy Garlic Bread,"Onions, Parmesan, Breadcrumbs, Mushrooms","Garlic Parmesan, BBQ"
10-86,2024-07-10,Brisket,Cheddar,Garlic Bread,"Jalapenos, Parmesan, Breadcrumbs",Hot Honey
10-87,2024-07-10,Brisket,"Cheddar, Alfredo",Cheesy Garlic Bread,"Onions, Parmesan, Jalapenos",Garlic Parmesan
10-90,2024-07-10,"Bacon, Grilled Chicken",Cheddar,NA,"Breadcrumbs, Tomatoes, Onions, Parmesan, Mushrooms",Ranch
10-91,2024-07-10,NA,Cheddar,NA,"Corn, Breadcrumbs, Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms","Pesto, Garlic Parmesan"
10-92,2024-07-10,Bacon,Melted Cheddar,NA,Parmesan,Pesto
11-2,2024-07-11,"Bacon, Grilled Chicken",Cheddar,NA,"Parmesan, Corn","Ranch, Hot Honey"
11-4,2024-07-11,NA,Pepper Jack,Cheesy Garlic Bread,"Tomatoes, Broccoli, Jalapenos, Parmesan, Pineapple, Mushrooms",Pesto
11-3,2024-07-11,Grilled Chicken,Pepper Jack,NA,NA,BBQ
11-5,2024-07-11,Brisket,Cheddar,NA,"Onions, Corn, Bell Peppers",BBQ
11-6,2024-07-11,Grilled Chicken,Cheddar,NA,Jalapenos,Buffalo
11-7,2024-07-11,NA,Melted Cheddar,NA,Bell Peppers,Pesto
11-8,2024-07-11,Brisket,"Cheddar, Alfredo",Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Mushrooms","Ranch, Garlic Parmesan"
11-9,2024-07-11,"Bacon, Ham",Cheddar,NA,"Breadcrumbs, Jalapenos, Bell Peppers, Parmesan, Pineapple",Hot Honey
11-10,2024-07-11,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Tomatoes, Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms","Garlic Parmesan, Pesto, BBQ, Hot Honey"
11-11,2024-07-11,NA,Cheddar,NA,"Parmesan, Mushrooms",Garlic Parmesan
11-13,2024-07-11,Bacon,Cheddar,Cheesy Garlic Bread,"Corn, Pineapple, Mushrooms","Pesto, Garlic Parmesan"
11-12,2024-07-11,"Bacon, Brisket",Cheddar,Cheesy Garlic Bread,"Jalapenos, Parmesan, Breadcrumbs",BBQ
11-15,2024-07-11,NA,Pepper Jack,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
11-14,2024-07-11,"Bacon, Grilled Chicken","Cheddar, Pepper Jack",NA,Breadcrumbs,BBQ
11-16,2024-07-11,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
11-17,2024-07-11,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs","Buffalo, Ranch, Garlic Parmesan"
11-19,2024-07-11,Brisket,Cheddar,NA,Parmesan,"Buffalo, Ranch, Garlic Parmesan"
11-20,2024-07-11,Grilled Chicken,"Cheddar, Pepper Jack",NA,"Breadcrumbs, Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms","Buffalo, Garlic Parmesan, Hot Honey"
11-21,2024-07-11,Grilled Chicken,Alfredo,Garlic Bread,NA,NA
11-22,2024-07-11,Bacon,Pepper Jack,NA,"Onions, Bell Peppers, Mushrooms","Garlic Parmesan, BBQ"
11-23,2024-07-11,"Pulled Pork, Brisket",Pepper Jack,NA,"Corn, Breadcrumbs, Broccoli, Onions, Jalapenos, Parmesan, Pineapple, Mushrooms",Ranch
11-24,2024-07-11,"Grilled Chicken, Brisket","Melted Cheddar, Melted Pepper Jack",NA,"Jalapenos, Parmesan, Tomatoes","Buffalo, Ranch, BBQ"
11-25,2024-07-11,NA,"Classic Mac (Cheddar, Breadcrumbs, Garlic Parmesan)",NA,NA,NA
11-27,2024-07-11,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Jalapenos, Parmesan, Broccoli",Garlic Parmesan
