order number,date,meat,cheese,sides,toppings,sauce
1-271,2024-05-01,Brisket,Pepper Jack,NA,"Corn, Bell Peppers, Onions",BBQ
1-276,2024-05-01,Grilled Chicken,Alfredo,NA,"Corn, Breadcrumbs, Onions",NA
1-277,2024-05-01,NA,Cheddar,Cheesy Garlic Bread,"Tomatoes, Mushrooms, Breadcrumbs, Parmesan",Garlic Parmesan
1-272,2024-05-01,"Grilled Chicken, Bacon",MIXED Melted Cheese,NA,Broccoli,NA
1-275,2024-05-01,Grilled Chicken,Cheddar,NA,"Tomatoes, Onions",Buffalo
1-274,2024-05-01,Brisket,"Melted Cheddar, Cheddar Mac",NA,NA,BBQ
1-273,2024-05-01,Brisket,"Cheddar, Melted Cheddar, Cheddar Mac",Garlic Bread,"Mushrooms, Onions, Bell Peppers","BBQ, Hot Honey"
1-279,2024-05-01,NA,Cheddar,Cheesecake,"Breadcrumbs, Parmesan",Garlic Parmesan
1-280,2024-05-01,"Grilled Chicken, Brisket",Cheddar,Any Bag Of Chips,"Onions, Breadcrumbs, Corn, Parmesan",NA
1-283,2024-05-01,Brisket,Cheddar,NA,NA,BBQ
1-284,2024-05-01,Grilled Chicken,Cheddar,Cheesy Garlic Bread,NA,Buffalo
1-285,2024-05-01,Bacon,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Ranch, Buffalo"
1-286,2024-05-01,Brisket,"Alfredo, Cheddar","Cheesy Garlic Bread, Garlic Bread","Broccoli, Corn, Parmesan","BBQ, Pesto, Ranch, Garlic Parmesan"
1-287,2024-05-01,NA,Cheddar,Cheesy Garlic Bread,NA,NA
1-288,2024-05-01,NA,Melted Cheddar,NA,NA,NA
1-289,2024-05-01,Grilled Chicken,Cheddar,NA,"Tomatoes, Parmesan",Ranch
1-290,2024-05-01,Brisket,Cheddar,NA,NA,NA
1-292,2024-05-01,Brisket,Pepper Jack,Any Bag Of Chips,"Onions, Breadcrumbs",Pesto
1-291,2024-05-01,"Grilled Chicken, Brisket","Alfredo, Cheddar",NA,"Onions, Breadcrumbs, Parmesan","BBQ, Ranch, Buffalo, Garlic Parmesan"
1-296,2024-05-01,Brisket,Cheddar,Cheesecake,"Breadcrumbs, Parmesan",Buffalo
1-294,2024-05-01,Brisket,"Pepper Jack Mac, Melted Cheddar",Cheesecake,"Bell Peppers, Onions, Tomatoes, Mushrooms, Corn","BBQ, Garlic Parmesan"
1-299,2024-05-01,Grilled Chicken,Alfredo,NA,"Tomatoes, Mushrooms, Breadcrumbs, Parmesan",Garlic Parmesan
1-298,2024-05-01,Brisket,Alfredo,NA,"Mushrooms, Broccoli, Parmesan",Ranch
1-300,2024-05-01,Brisket,Cheddar,NA,Breadcrumbs,NA
1-301,2024-05-01,Brisket,Cheddar,NA,"Corn, Breadcrumbs, Parmesan",Garlic Parmesan
1-307,2024-05-01,Pulled Pork,"Alfredo Mac, Melted Pepper Jack","Cheesy Garlic Bread, Cheesecake",NA,BBQ
1-305,2024-05-01,Brisket,Alfredo,NA,"Corn, Bell Peppers, Breadcrumbs, Onions",Buffalo
1-303,2024-05-01,"Bacon, Brisket",Cheddar,Cheesy Garlic Bread,Breadcrumbs,"BBQ, Hot Honey"
1-304,2024-05-01,"Brisket, Pulled Pork","Melted Parmesan, Pepper Jack Mac","Cheesy Garlic Bread, Cheesecake",NA,NA
1-306,2024-05-01,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Parmesan","Ranch, Buffalo, Garlic Parmesan"
1-302,2024-05-01,Pulled Pork,Pepper Jack,Cheesy Garlic Bread,"Bell Peppers, Onions, Tomatoes, Mushrooms, Corn, Parmesan","Pesto, Ranch, Garlic Parmesan"
1-309,2024-05-01,Brisket,Alfredo,NA,"Onions, Breadcrumbs, Tomatoes, Broccoli, Mushrooms","BBQ, Buffalo, Garlic Parmesan"
1-310,2024-05-01,Brisket,MIX,NA,"Mushrooms, Breadcrumbs, Parmesan",Garlic Parmesan
1-308,2024-05-01,Brisket,Pepper Jack,Cheesy Garlic Bread,Breadcrumbs,NA
1-312,2024-05-01,NA,Alfredo,Cheesecake,"Bell Peppers, Breadcrumbs, Broccoli, Mushrooms, Corn, Parmesan",Pesto
1-316,2024-05-01,"Grilled Chicken, Brisket",Pepper Jack,Cheesy Garlic Bread,"Mushrooms, Breadcrumbs, Parmesan",Ranch
1-311,2024-05-01,Brisket,Cheddar,Cheesy Garlic Bread,"Mushrooms, Broccoli",Pesto
1-315,2024-05-01,NA,Pepper Jack,NA,Parmesan,Garlic Parmesan
1-314,2024-05-01,"Grilled Chicken, Brisket","Alfredo, Cheddar",NA,Parmesan,"BBQ, Buffalo"
1-318,2024-05-01,NA,Cheddar,NA,"Onions, Breadcrumbs, Broccoli, Mushrooms, Corn, Parmesan","Ranch, Garlic Parmesan"
1-319,2024-05-01,Bacon,Cheddar,NA,Parmesan,Garlic Parmesan
1-320,2024-05-01,Brisket,Cheddar,Cheesy Garlic Bread,"Tomatoes, Bell Peppers","Ranch, Buffalo"
1-321,2024-05-01,NA,NA,Cheesecake,NA,NA
1-322,2024-05-01,NA,Cheddar,NA,"Breadcrumbs, Parmesan","Ranch, Garlic Parmesan"
1-325,2024-05-01,NA,Cheddar,NA,"Mushrooms, Corn, Onions, Parmesan",NA
1-329,2024-05-01,"Bacon, Brisket",Melted Parmesan,NA,"Mushrooms, Onions, Parmesan, Pineapple","Hot Honey, Garlic Parmesan"
1-326,2024-05-01,Brisket,Melted Parmesan,NA,"Tomatoes, Bell Peppers",Garlic Parmesan
1-327,2024-05-01,"Bacon, Brisket",Cheddar,NA,"Tomatoes, Broccoli, Bell Peppers",Hot Honey
1-328,2024-05-01,"Bacon, Brisket",Pepper Jack,NA,"Mushrooms, Breadcrumbs, Parmesan",NA
1-330,2024-05-01,Bacon,Cheddar,NA,"Broccoli, Bell Peppers, Breadcrumbs, Parmesan",Garlic Parmesan
1-332,2024-05-01,Grilled Chicken,Alfredo,Any Bag Of Chips,Breadcrumbs,BBQ
1-331,2024-05-01,"Grilled Chicken, Brisket","Alfredo, Cheddar","Cheesecake, Garlic Bread","Breadcrumbs, Parmesan",NA
1-333,2024-05-01,"Bacon, Brisket",Cheddar,Garlic Bread,"Jalapenos, Mushrooms, Breadcrumbs",BBQ
1-339,2024-05-01,"Grilled Chicken, Bacon",Cheddar,Garlic Bread,"Onions, Breadcrumbs, Broccoli, Mushrooms, Corn, Parmesan",Pesto
1-335,2024-05-01,"Grilled Chicken, Bacon, Brisket","Alfredo, Cheddar",Cheesy Garlic Bread,"Pineapple, Broccoli, Breadcrumbs, Parmesan","BBQ, Buffalo"
1-337,2024-05-01,Grilled Chicken,Cheddar,Garlic Bread,"Tomatoes, Onions","Pesto, Garlic Parmesan"
1-336,2024-05-01,Brisket,Cheddar,Cheesy Garlic Bread,"Onions, Parmesan",Pesto
1-334,2024-05-01,"Grilled Chicken, Bacon, Brisket","Alfredo, Cheddar","Cheesy Garlic Bread, Cheesecake","Corn, Parmesan",BBQ
1-341,2024-05-01,Bacon,Cheddar,Garlic Bread,Corn,Garlic Parmesan
1-342,2024-05-01,Bacon,Cheddar,Cheesy Garlic Bread,"Jalapenos, Mushrooms, Breadcrumbs, Parmesan",Garlic Parmesan
1-343,2024-05-01,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Onions, Breadcrumbs, Tomatoes, Corn, Parmesan","BBQ, Hot Honey, Garlic Parmesan"
1-349,2024-05-01,Pulled Pork,Cheddar,"Cheesy Garlic Bread, Cheesecake","Mushrooms, Parmesan",Pesto
1-346,2024-05-01,"Bacon, Pulled Pork","Alfredo, Cheddar","Cheesy Garlic Bread, Cheesecake","Tomatoes, Mushrooms, Bell Peppers, Parmesan",NA
1-347,2024-05-01,Grilled Chicken,Cheddar,NA,"Broccoli, Onions",BBQ
1-348,2024-05-01,Pulled Pork,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
1-350,2024-05-01,Bacon,Melted Pepper Jack,NA,Onions,"Ranch, Hot Honey"
1-351,2024-05-01,NA,NA,"Cheesy Garlic Bread, Cheesecake",NA,NA
1-354,2024-05-01,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Jalapenos, Bell Peppers, Breadcrumbs, Parmesan",BBQ
1-352,2024-05-01,NA,Cheddar,Cheesecake,"Onions, Bell Peppers, Breadcrumbs, Broccoli, Corn, Parmesan",Garlic Parmesan
1-353,2024-05-01,NA,Cheddar,NA,"Tomatoes, Onions, Breadcrumbs, Parmesan","Pesto, Garlic Parmesan"
1-355,2024-05-01,Bacon,Cheddar,NA,"Breadcrumbs, Pineapple",BBQ
1-357,2024-05-01,Pulled Pork,Cheddar,Cheesecake,"Onions, Pineapple, Tomatoes, Mushrooms, Corn",BBQ
1-358,2024-05-01,Grilled Chicken,Cheddar,NA,"Mushrooms, Breadcrumbs, Parmesan",Garlic Parmesan
1-356,2024-05-01,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Onions, Breadcrumbs, Tomatoes, Jalapenos, Parmesan","Pesto, Hot Honey"
1-359,2024-05-01,Grilled Chicken,Pepper Jack,NA,"Onions, Breadcrumbs, Pineapple, Broccoli, Jalapenos, Corn, Parmesan",Garlic Parmesan
1-360,2024-05-01,"Bacon, Pulled Pork",Cheddar,NA,Breadcrumbs,"Ranch, Garlic Parmesan"
1-361,2024-05-01,Bacon,Cheddar,NA,"Mushrooms, Corn, Parmesan",Garlic Parmesan
1-362,2024-05-01,NA,Melted Cheddar,"Cheesy Garlic Bread, Cheesecake","Corn, Bell Peppers, Breadcrumbs, Onions",Pesto
1-365,2024-05-01,Bacon,Pepper Jack,Cheesy Garlic Bread,NA,NA
1-363,2024-05-01,"Grilled Chicken, Bacon","Alfredo, Melted Parmesan",NA,"Onions, Breadcrumbs, Pineapple, Jalapenos, Corn, Parmesan",Ranch
1-364,2024-05-01,"Grilled Chicken, Pulled Pork","Alfredo, Cheddar",NA,"Mushrooms, Parmesan","Pesto, Ranch"
1-366,2024-05-01,Pulled Pork,Pepper Jack,NA,"Onions, Bell Peppers, Tomatoes, Broccoli, Jalapenos, Mushrooms, Corn, Parmesan","Pesto, Garlic Parmesan"
1-367,2024-05-01,Bacon,Cheddar,NA,"Jalapenos, Onions, Breadcrumbs, Parmesan",Ranch
1-368,2024-05-01,Grilled Chicken,Alfredo,NA,"Mushrooms, Broccoli, Corn, Parmesan",Buffalo
1-369,2024-05-01,Grilled Chicken,Cheddar,NA,"Broccoli, Breadcrumbs, Parmesan",NA
1-370,2024-05-01,"Grilled Chicken, Pulled Pork",Cheddar,NA,"Tomatoes, Corn, Onions, Parmesan",BBQ
1-371,2024-05-01,"Bacon, Pulled Pork",Melted Cheddar,Cheesecake,NA,"Pesto, Garlic Parmesan"
1-372,2024-05-01,"Bacon, Pulled Pork",Alfredo,Any Bag Of Chips,"Tomatoes, Corn, Breadcrumbs, Pineapple",Garlic Parmesan
2-1,2024-05-02,Bacon,Cheddar,NA,"Jalapenos, Breadcrumbs",NA
2-2,2024-05-02,"Grilled Chicken, Ham","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Onions, Bell Peppers, Broccoli, Jalapenos, Mushrooms, Parmesan","Ranch, Buffalo, Garlic Parmesan"
2-3,2024-05-02,"Bacon, Pulled Pork",Pepper Jack,NA,"Corn, Bell Peppers, Breadcrumbs, Onions",BBQ
2-6,2024-05-02,NA,Cheddar,Garlic Bread,"Broccoli, Parmesan",NA
2-4,2024-05-02,Pulled Pork,Cheddar,NA,"Onions, Breadcrumbs","BBQ, Ranch"
2-5,2024-05-02,Pulled Pork,Cheddar,NA,"Onions, Breadcrumbs",NA
2-7,2024-05-02,NA,Cheddar,NA,"Broccoli, Bell Peppers, Breadcrumbs, Parmesan",Garlic Parmesan
2-8,2024-05-02,Grilled Chicken,Alfredo,NA,"Mushrooms, Broccoli, Breadcrumbs, Parmesan",Pesto
2-9,2024-05-02,Grilled Chicken,Pepper Jack,NA,"Jalapenos, Mushrooms, Breadcrumbs","Pesto, Hot Honey"
2-12,2024-05-02,NA,Alfredo,NA,"Bell Peppers, Breadcrumbs, Onions, Corn, Parmesan","BBQ, Garlic Parmesan"
2-11,2024-05-02,NA,Cheddar,NA,"Onions, Breadcrumbs, Jalapenos, Mushrooms, Corn, Parmesan",Garlic Parmesan
2-13,2024-05-02,Bacon,Alfredo,NA,"Onions, Broccoli, Corn, Parmesan","Pesto, Garlic Parmesan"
2-14,2024-05-02,NA,Cheddar,"Cheesy Garlic Bread, Cheesecake","Jalapenos, Broccoli, Onions, Parmesan",Buffalo
2-15,2024-05-02,Pulled Pork,Cheddar,"Cheesy Garlic Bread, Cheesecake","Corn, Onions, Parmesan","BBQ, Garlic Parmesan"
2-16,2024-05-02,Grilled Chicken,Alfredo,Cheesy Garlic Bread,Parmesan,Hot Honey
2-17,2024-05-02,Ham,Cheddar,Cheesecake,Pineapple,Garlic Parmesan
2-18,2024-05-02,"Grilled Chicken, Bacon",Alfredo,NA,"Jalapenos, Mushrooms","BBQ, Hot Honey"
2-20,2024-05-02,Bacon,Cheddar,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
2-19,2024-05-02,Pulled Pork,Cheddar,NA,"Broccoli, Breadcrumbs",BBQ
2-21,2024-05-02,Pulled Pork,"Cheddar, Pepper Jack","Cheesy Garlic Bread, Any Bag Of Chips","Onions, Breadcrumbs, Parmesan","Buffalo, Garlic Parmesan"
2-23,2024-05-02,Bacon,Alfredo,Cheesy Garlic Bread,"Mushrooms, Breadcrumbs, Parmesan",Garlic Parmesan
2-22,2024-05-02,Grilled Chicken,Alfredo,Cheesecake,"Mushrooms, Breadcrumbs, Parmesan",Garlic Parmesan
2-24,2024-05-02,"Grilled Chicken, Bacon",Cheddar,Cheesy Garlic Bread,Parmesan,NA
2-26,2024-05-02,Bacon,Cheddar,NA,Parmesan,Ranch
2-29,2024-05-02,NA,Cheddar,Cheesy Garlic Bread,"Onions, Breadcrumbs, Mushrooms, Corn, Parmesan",Garlic Parmesan
2-28,2024-05-02,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
2-25,2024-05-02,Pulled Pork,Cheddar,NA,"Onions, Bell Peppers, Breadcrumbs, Pineapple, Broccoli, Mushrooms, Corn, Parmesan","BBQ, Garlic Parmesan"
2-30,2024-05-02,"Bacon, Pulled Pork",Pepper Jack,NA,"Breadcrumbs, Parmesan",Hot Honey
2-37,2024-05-02,NA,Cheddar,Cheesy Garlic Bread,"Mushrooms, Onions, Breadcrumbs, Parmesan",Pesto
2-35,2024-05-02,Grilled Chicken,Alfredo,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
2-38,2024-05-02,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Ranch, Buffalo"
2-36,2024-05-02,Bacon,Alfredo,Cheesy Garlic Bread,"Broccoli, Breadcrumbs, Parmesan",Pesto
2-34,2024-05-02,"Grilled Chicken, Bacon, Brisket",Cheddar,Cheesy Garlic Bread,"Jalapenos, Broccoli, Bell Peppers, Parmesan","BBQ, Ranch"
2-39,2024-05-02,NA,NA,Cheesecake,NA,NA
2-40,2024-05-02,Brisket,Cheddar,Cheesy Garlic Bread,Corn,NA
2-41,2024-05-02,Brisket,Alfredo,Cheesy Garlic Bread,"Onions, Broccoli, Jalapenos, Mushrooms, Corn, Parmesan","BBQ, Hot Honey"
2-42,2024-05-02,Brisket,Cheddar,NA,NA,BBQ
2-44,2024-05-02,Grilled Chicken,Alfredo,NA,"Onions, Parmesan",Garlic Parmesan
2-45,2024-05-02,Brisket,Cheddar,NA,"Onions, Breadcrumbs, Parmesan",BBQ
2-43,2024-05-02,Bacon,Alfredo,NA,"Mushrooms, Corn, Parmesan","Ranch, Garlic Parmesan"
2-46,2024-05-02,"Bacon, Brisket","Cheddar, Cheddar Mac, Melted Pepper Jack",NA,"Jalapenos, Mushrooms","Ranch, Buffalo"
2-47,2024-05-02,NA,Cheddar,NA,Parmesan,Garlic Parmesan
2-48,2024-05-02,Brisket,Pepper Jack,NA,"Onions, Parmesan",Buffalo
2-51,2024-05-02,Grilled Chicken,"Cheddar Mac, Melted Pepper Jack",Any Bag Of Chips,NA,Buffalo
2-49,2024-05-02,"Bacon, Brisket",Alfredo,Garlic Bread,"Broccoli, Breadcrumbs, Corn",NA
2-50,2024-05-02,Grilled Chicken,Cheddar,NA,"Mushrooms, Broccoli, Breadcrumbs, Parmesan",NA
2-52,2024-05-02,Grilled Chicken,Cheddar,NA,"Jalapenos, Broccoli","Ranch, Buffalo"
2-53,2024-05-02,Brisket,Pepper Jack,Cheesecake,"Bell Peppers, Breadcrumbs, Pineapple, Broccoli, Corn",Hot Honey
2-54,2024-05-02,"Grilled Chicken, Bacon",Pepper Jack,NA,Jalapenos,Ranch
2-55,2024-05-02,Grilled Chicken,Cheddar,NA,"Jalapenos, Breadcrumbs",Ranch
2-56,2024-05-02,Grilled Chicken,Cheddar,NA,"Tomatoes, Onions, Bell Peppers","Ranch, Buffalo"
2-57,2024-05-02,Pulled Pork,Pepper Jack,Garlic Bread,"Broccoli, Breadcrumbs, Corn, Parmesan","Buffalo, Garlic Parmesan"
2-58,2024-05-02,Brisket,Cheddar,NA,"Mushrooms, Onions, Breadcrumbs",NA
2-59,2024-05-02,"Bacon, Brisket",Cheddar,Cheesy Garlic Bread,NA,"BBQ, Hot Honey"
2-60,2024-05-02,Brisket,Pepper Jack,NA,"Mushrooms, Corn, Parmesan",Hot Honey
2-62,2024-05-02,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",BBQ
2-61,2024-05-02,Pulled Pork,Cheddar,NA,Corn,BBQ
2-63,2024-05-02,NA,NA,Cheesecake,NA,NA
2-67,2024-05-02,Brisket,Pepper Jack,NA,"Jalapenos, Broccoli",BBQ
2-65,2024-05-02,NA,Cheddar,NA,"Breadcrumbs, Tomatoes, Broccoli, Corn, Parmesan","Ranch, Buffalo"
2-68,2024-05-02,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Pineapple, Tomatoes, Broccoli, Mushrooms, Corn, Parmesan",Pesto
2-66,2024-05-02,NA,Cheddar,Cheesy Garlic Bread,"Mushrooms, Broccoli, Parmesan",NA
2-71,2024-05-02,Pulled Pork,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
2-70,2024-05-02,NA,Cheddar,NA,Parmesan,Garlic Parmesan
2-69,2024-05-02,NA,Cheddar,Cheesy Garlic Bread,"Onions, Breadcrumbs, Tomatoes, Broccoli, Mushrooms, Corn, Parmesan",Pesto
2-73,2024-05-02,Pulled Pork,Alfredo,NA,"Bell Peppers, Breadcrumbs, Tomatoes, Jalapenos, Parmesan","Pesto, Hot Honey"
2-74,2024-05-02,Brisket,Cheddar,NA,"Onions, Breadcrumbs, Parmesan","Ranch, Buffalo, Garlic Parmesan"
2-75,2024-05-02,Grilled Chicken,"Cheddar, Pepper Jack",Cheesy Garlic Bread,Parmesan,"Ranch, Buffalo, Garlic Parmesan"
2-76,2024-05-02,Grilled Chicken,Pepper Jack,NA,"Corn, Breadcrumbs",Garlic Parmesan
2-77,2024-05-02,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan","Ranch, Buffalo, Garlic Parmesan"
2-78,2024-05-02,"Bacon, Brisket",Cheddar,NA,"Onions, Breadcrumbs, Parmesan",BBQ
2-79,2024-05-02,Brisket,Cheddar,NA,"Tomatoes, Breadcrumbs, Parmesan",BBQ
2-81,2024-05-02,Pulled Pork,Cheddar,NA,"Breadcrumbs, Parmesan","BBQ, Ranch"
2-80,2024-05-02,Bacon,"Cheddar Mac, Melted Pepper Jack",NA,"Jalapenos, Breadcrumbs, Parmesan",Garlic Parmesan
2-82,2024-05-02,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Parmesan","Hot Honey, Garlic Parmesan"
2-83,2024-05-02,Grilled Chicken,Pepper Jack,NA,"Onions, Bell Peppers, Parmesan",Garlic Parmesan
2-84,2024-05-02,NA,"Melted Cheddar, Cheddar Mac",NA,NA,Ranch
2-85,2024-05-02,Brisket,Cheddar,"Cheesy Garlic Bread, Garlic Bread",Breadcrumbs,BBQ
2-88,2024-05-02,"Bacon, Brisket",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
2-90,2024-05-02,NA,Cheddar,NA,"Bell Peppers, Breadcrumbs, Pineapple","BBQ, Buffalo, Hot Honey"
2-89,2024-05-02,NA,Alfredo,NA,"Jalapenos, Breadcrumbs, Pineapple",Hot Honey
2-94,2024-05-02,Brisket,Alfredo,Cheesy Garlic Bread,Jalapenos,"Ranch, Garlic Parmesan"
2-92,2024-05-02,Brisket,Pepper Jack,Cheesy Garlic Bread,"Onions, Bell Peppers, Parmesan",Garlic Parmesan
2-93,2024-05-02,NA,Cheddar,Cheesecake,"Breadcrumbs, Parmesan",NA
2-95,2024-05-02,Grilled Chicken,Alfredo,NA,"Tomatoes, Broccoli, Bell Peppers, Parmesan",Ranch
2-96,2024-05-02,Grilled Chicken,Alfredo,NA,"Broccoli, Breadcrumbs, Parmesan",Garlic Parmesan
2-97,2024-05-02,Pulled Pork,Cheddar,"Cheesecake, Garlic Bread",Parmesan,BBQ
2-98,2024-05-02,Grilled Chicken,Cheddar,NA,"Mushrooms, Corn, Parmesan, Pineapple",BBQ
2-99,2024-05-02,NA,Cheddar,Cheesy Garlic Bread,"Onions, Breadcrumbs, Pineapple, Tomatoes, Broccoli, Corn, Parmesan",Garlic Parmesan
2-100,2024-05-02,Brisket,Cheddar,NA,Breadcrumbs,BBQ
2-101,2024-05-02,"Brisket, Pulled Pork",Cheddar,NA,"Broccoli, Parmesan",BBQ
2-102,2024-05-02,Brisket,"Pepper Jack, Alfredo Mac, Melted Cheddar",Cheesy Garlic Bread,"Bell Peppers, Breadcrumbs, Broccoli, Mushrooms, Corn, Parmesan",Buffalo
2-103,2024-05-02,NA,Cheddar,Cheesy Garlic Bread,NA,NA
2-104,2024-05-02,Pulled Pork,Cheddar,NA,"Jalapenos, Breadcrumbs, Parmesan","BBQ, Hot Honey"
2-106,2024-05-02,Grilled Chicken,Cheddar,Cheesecake,NA,Buffalo
2-105,2024-05-02,Pulled Pork,Cheddar,NA,Breadcrumbs,BBQ
2-107,2024-05-02,"Brisket, Pulled Pork",Cheddar,Garlic Bread,Parmesan,Garlic Parmesan
2-108,2024-05-02,Brisket,Cheddar,Cheesy Garlic Bread,"Onions, Breadcrumbs, Bell Peppers, Jalapenos, Mushrooms, Corn, Parmesan","Ranch, Garlic Parmesan"
2-111,2024-05-02,Brisket,Cheddar,Cheesy Garlic Bread,Breadcrumbs,BBQ
2-110,2024-05-02,Grilled Chicken,Cheddar,NA,Parmesan,Buffalo
2-113,2024-05-02,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
2-109,2024-05-02,Brisket,Pepper Jack,NA,"Jalapenos, Breadcrumbs","BBQ, Garlic Parmesan"
2-112,2024-05-02,"Grilled Chicken, Pulled Pork","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Bell Peppers, Breadcrumbs, Tomatoes, Broccoli, Parmesan","BBQ, Pesto, Ranch, Garlic Parmesan"
2-114,2024-05-02,Brisket,"Melted Parmesan, Cheddar Mac",NA,NA,NA
2-115,2024-05-02,Brisket,"Melted Cheddar, Cheddar Mac",NA,NA,NA
2-116,2024-05-02,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Mushrooms, Broccoli, Breadcrumbs, Parmesan",Garlic Parmesan
2-117,2024-05-02,"Bacon, Brisket",Cheddar,NA,"Jalapenos, Breadcrumbs, Parmesan",Garlic Parmesan
2-118,2024-05-02,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Parmesan,BBQ
2-120,2024-05-02,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Onions, Breadcrumbs, Jalapenos, Mushrooms, Corn, Parmesan","Hot Honey, Garlic Parmesan"
2-119,2024-05-02,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Onions, Bell Peppers, Parmesan",BBQ
2-122,2024-05-02,Brisket,Cheddar,NA,"Broccoli, Corn",BBQ
2-124,2024-05-02,Grilled Chicken,Cheddar,NA,"Broccoli, Breadcrumbs, Corn, Parmesan","Ranch, Garlic Parmesan"
2-123,2024-05-02,Bacon,Cheddar,NA,"Broccoli, Breadcrumbs",Ranch
2-126,2024-05-02,"Grilled Chicken, Bacon, Brisket","Alfredo, Cheddar",Garlic Bread,"Mushrooms, Broccoli, Breadcrumbs, Parmesan","Pesto, Garlic Parmesan"
2-125,2024-05-02,"Bacon, Brisket",Alfredo,NA,"Jalapenos, Onions, Bell Peppers, Breadcrumbs",NA
2-127,2024-05-02,"Grilled Chicken, Bacon, Brisket","Alfredo, Cheddar",Garlic Bread,"Onions, Breadcrumbs, Tomatoes, Jalapenos, Mushrooms, Parmesan","BBQ, Garlic Parmesan"
2-128,2024-05-02,Grilled Chicken,"Alfredo, Cheddar",NA,"Mushrooms, Bell Peppers, Breadcrumbs",NA
2-129,2024-05-02,Grilled Chicken,Cheddar,NA,"Onions, Bell Peppers, Breadcrumbs, Pineapple, Tomatoes, Broccoli, Mushrooms, Corn","Pesto, Garlic Parmesan"
2-130,2024-05-02,NA,Cheddar,Cheesy Garlic Bread,Parmesan,"Pesto, Garlic Parmesan"
2-131,2024-05-02,Pulled Pork,Alfredo,Garlic Bread,Broccoli,NA
2-133,2024-05-02,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan","BBQ, Hot Honey"
2-132,2024-05-02,Pulled Pork,Cheddar,Garlic Bread,Breadcrumbs,NA
2-136,2024-05-02,Bacon,Pepper Jack,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
2-135,2024-05-02,Bacon,Alfredo,Cheesy Garlic Bread,"Bell Peppers, Breadcrumbs, Tomatoes, Mushrooms, Parmesan","Ranch, Buffalo"
2-137,2024-05-02,"Grilled Chicken, Bacon",Cheddar,Garlic Bread,"Breadcrumbs, Parmesan",Hot Honey
2-134,2024-05-02,Bacon,Cheddar,Cheesy Garlic Bread,NA,NA
2-138,2024-05-02,Bacon,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
2-140,2024-05-02,Bacon,Cheddar,"Cheesy Garlic Bread, Garlic Bread","Broccoli, Breadcrumbs, Parmesan","Ranch, Garlic Parmesan"
2-141,2024-05-02,"Grilled Chicken, Bacon",Cheddar,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Parmesan","Ranch, Buffalo"
2-142,2024-05-02,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Tomatoes, Mushrooms, Parmesan","Ranch, Buffalo, Garlic Parmesan"
2-144,2024-05-02,NA,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Buffalo
2-143,2024-05-02,NA,Cheddar,NA,"Bell Peppers, Onions, Breadcrumbs, Broccoli, Jalapenos, Mushrooms","Pesto, Garlic Parmesan"
2-147,2024-05-02,"Bacon, Brisket",Pepper Jack,NA,"Jalapenos, Breadcrumbs, Parmesan","BBQ, Ranch"
2-146,2024-05-02,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Broccoli, Mushrooms, Corn, Parmesan",NA
2-150,2024-05-02,Brisket,Melted Cheddar,NA,NA,"BBQ, Garlic Parmesan"
2-149,2024-05-02,Bacon,Cheddar,Cheesy Garlic Bread,Breadcrumbs,NA
2-148,2024-05-02,"Grilled Chicken, Bacon, Brisket","Cheddar, Melted Cheddar, Cheddar Mac",NA,"Breadcrumbs, Parmesan","BBQ, Ranch, Hot Honey"
2-151,2024-05-02,Grilled Chicken,Alfredo,Garlic Bread,"Broccoli, Breadcrumbs, Parmesan",Ranch
