order number,date,meat,cheese,sides,toppings,sauce
14-72,2024-04-14,Bacon,"Melted Cheddar, Pepper Jack Mac",NA,Breadcrumbs,Garlic Parmesan
14-74,2024-04-14,"Brisket, Grilled Chicken",Cheddar,NA,"Parmesan, Breadcrumbs",BBQ
14-75,2024-04-14,Brisket,Cheddar,NA,"Broccoli, Parmesan, Breadcrumbs",NA
14-76,2024-04-14,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Broccoli, Mushrooms","Buffalo, Hot Honey"
14-77,2024-04-14,"Brisket, Grilled Chicken",Cheddar,NA,"Onions, Parmesan, Jalapenos, Breadcrumbs","Ranch, Buffalo, Garlic Parmesan, Hot Honey"
14-78,2024-04-14,Brisket,Alfredo,NA,"Breadcrumbs, Parmesan, Tomatoes",Garlic Parmesan
14-79,2024-04-14,Brisket,Pepper Jack,NA,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Broccoli, Onions, Corn",Buffalo
14-80,2024-04-14,Brisket,Cheddar,NA,"Parmesan, Jalapenos, Breadcrumbs, Broccoli, Onions",Garlic Parmesan
14-83,2024-04-14,"Brisket, Bacon, Pulled Pork",Cheddar,NA,"Onions, Bell Peppers, Breadcrumbs, Tomatoes","Pesto, Garlic Parmesan, BBQ"
14-84,2024-04-14,NA,Cheddar,Cheesy Garlic Bread,"Parmesan, Jalapenos, Breadcrumbs","Buffalo, Garlic Parmesan"
14-85,2024-04-14,Brisket,Pepper Jack,Cheesy Garlic Bread,"Mushrooms, Jalapenos, Broccoli, Onions, Bell Peppers, Pineapple, Corn, Tomatoes","Buffalo, Hot Honey"
14-86,2024-04-14,Bacon,Cheddar,NA,"Parmesan, Jalapenos, Breadcrumbs",Garlic Parmesan
14-87,2024-04-14,Brisket,Cheddar,NA,Tomatoes,BBQ
14-88,2024-04-14,Brisket,Pepper Jack,NA,"Parmesan, Jalapenos, Breadcrumbs, Onions, Bell Peppers, Corn, Tomatoes","Garlic Parmesan, Hot Honey"
14-89,2024-04-14,Bacon,Cheddar,NA,"Parmesan, Breadcrumbs","Garlic Parmesan, Hot Honey"
14-92,2024-04-14,"Brisket, Bacon",Cheddar,NA,"Onions, Bell Peppers, Mushrooms, Tomatoes",Garlic Parmesan
14-93,2024-04-14,Brisket,Pepper Jack,NA,"Mushrooms, Jalapenos, Onions, Pineapple, Corn","Garlic Parmesan, Hot Honey"
14-94,2024-04-14,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Corn,Ranch
14-95,2024-04-14,Ham,Pepper Jack,NA,"Parmesan, Mushrooms, Breadcrumbs","Ranch, Garlic Parmesan"
14-96,2024-04-14,NA,Alfredo,Garlic Bread,"Parmesan, Corn, Breadcrumbs",Garlic Parmesan
14-97,2024-04-14,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Ranch, BBQ"
14-98,2024-04-14,Brisket,Pepper Jack,NA,Breadcrumbs,BBQ
14-100,2024-04-14,Grilled Chicken,Pepper Jack,NA,"Mushrooms, Parmesan, Breadcrumbs, Broccoli, Bell Peppers, Onions, Pineapple, Corn, Tomatoes","Pesto, Garlic Parmesan"
14-99,2024-04-14,Grilled Chicken,Cheddar,NA,"Mushrooms, Breadcrumbs","Buffalo, Hot Honey"
14-101,2024-04-14,Brisket,Cheddar,NA,"Parmesan, Mushrooms, Corn, Breadcrumbs",Hot Honey
14-102,2024-04-14,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Onions, Parmesan, Corn, Breadcrumbs","Pesto, Garlic Parmesan"
14-103,2024-04-14,Brisket,Cheddar,NA,Breadcrumbs,"Garlic Parmesan, BBQ"
14-105,2024-04-14,Pulled Pork,Cheddar,NA,"Parmesan, Breadcrumbs",NA
14-106,2024-04-14,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Buffalo, Ranch"
14-107,2024-04-14,Grilled Chicken,"Melted Cheddar, Cheddar Mac",NA,"Parmesan, Breadcrumbs",Garlic Parmesan
14-108,2024-04-14,Grilled Chicken,Cheddar,NA,"Mushrooms, Broccoli, Bell Peppers, Onions, Corn",Pesto
14-110,2024-04-14,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Parmesan, Mushrooms, Jalapenos, Breadcrumbs","Pesto, Hot Honey"
14-111,2024-04-14,NA,MIX,Cheesy Garlic Bread,"Parmesan, Jalapenos, Breadcrumbs, Bell Peppers, Corn",Hot Honey
14-109,2024-04-14,"Brisket, Grilled Chicken, Bacon",Cheddar,NA,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Onions, Bell Peppers, Corn, Tomatoes","Ranch, Hot Honey"
14-112,2024-04-14,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Onions, Bell Peppers, Breadcrumbs, Tomatoes",Ranch
14-115,2024-04-14,"Brisket, Bacon","Pepper Jack, Cheddar",NA,"Parmesan, Breadcrumbs, Broccoli, Bell Peppers, Pineapple, Corn","Pesto, Hot Honey"
14-116,2024-04-14,Brisket,Pepper Jack,Cheesy Garlic Bread,"Mushrooms, Jalapenos, Breadcrumbs","Garlic Parmesan, Hot Honey"
14-117,2024-04-14,Grilled Chicken,"Pepper Jack, Melted Pepper Jack, Pepper Jack Mac",Cheesy Garlic Bread,"Bell Peppers, Breadcrumbs, Parmesan, Tomatoes","Buffalo, Ranch"
14-120,2024-04-14,NA,NA,Side Mac,NA,NA
14-121,2024-04-14,Brisket,Pepper Jack,Cheesecake,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Broccoli, Onions, Bell Peppers, Pineapple, Corn, Tomatoes","Pesto, Buffalo, Garlic Parmesan"
14-122,2024-04-14,Brisket,Pepper Jack,Cheesecake,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Broccoli, Onions, Bell Peppers, Pineapple, Corn, Tomatoes","Buffalo, Garlic Parmesan"
14-123,2024-04-14,NA,Cheddar,NA,"Jalapenos, Breadcrumbs, Broccoli, Bell Peppers, Onions",BBQ
14-125,2024-04-14,Brisket,Alfredo,Cheesy Garlic Bread,"Mushrooms, Jalapenos",Garlic Parmesan
14-126,2024-04-14,Pulled Pork,"Melted Parmesan, Pepper Jack Mac",NA,"Onions, Mushrooms, Jalapenos, Parmesan",Garlic Parmesan
14-124,2024-04-14,"Brisket, Bacon","Melted Cheddar, Pepper Jack Mac",NA,"Jalapenos, Tomatoes",NA
14-127,2024-04-14,"Brisket, Grilled Chicken, Bacon, Pulled Pork","Melted Pepper Jack, Alfredo",NA,"Mushrooms, Jalapenos","Buffalo, Hot Honey"
14-119,2024-04-14,Bacon,"MIXED Melted Cheese, Pepper Jack Mac",NA,"Parmesan, Breadcrumbs",NA
14-128,2024-04-14,NA,NA,Cheesecake,NA,NA
14-130,2024-04-14,Grilled Chicken,Cheddar,NA,Onions,Buffalo
14-131,2024-04-14,NA,NA,Garlic Bread,NA,NA
14-134,2024-04-14,Brisket,Cheddar,NA,Breadcrumbs,Garlic Parmesan
14-133,2024-04-14,Brisket,Pepper Jack,NA,"Mushrooms, Jalapenos, Breadcrumbs",Buffalo
14-135,2024-04-14,"Brisket, Grilled Chicken, Bacon",Cheddar,NA,NA,Buffalo
14-136,2024-04-14,NA,Cheddar,NA,NA,NA
14-137,2024-04-14,NA,NA,Garlic Bread,NA,NA
14-138,2024-04-14,Bacon,Cheddar,Garlic Bread,NA,NA
14-140,2024-04-14,NA,Cheddar,NA,"Parmesan, Jalapenos, Breadcrumbs, Broccoli, Onions, Bell Peppers, Corn, Tomatoes","Buffalo, Garlic Parmesan, Hot Honey"
14-142,2024-04-14,NA,Cheddar,Garlic Bread,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Corn","Garlic Parmesan, Hot Honey"
14-141,2024-04-14,Grilled Chicken,"Cheddar, Alfredo",NA,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Broccoli, Bell Peppers, Onions, Tomatoes","Buffalo, Garlic Parmesan, Hot Honey"
14-143,2024-04-14,NA,NA,Garlic Bread,NA,NA
14-145,2024-04-14,Brisket,Cheddar,Cheesy Garlic Bread,Breadcrumbs,BBQ
14-146,2024-04-14,Grilled Chicken,Melted Pepper Jack,NA,"Parmesan, Breadcrumbs, Broccoli, Bell Peppers, Onions, Tomatoes","Pesto, Buffalo, Garlic Parmesan"
14-144,2024-04-14,Pulled Pork,Cheddar,Cheesy Garlic Bread,NA,Garlic Parmesan
14-147,2024-04-14,Brisket,Pepper Jack,NA,"Parmesan, Breadcrumbs",Hot Honey
14-150,2024-04-14,Brisket,Alfredo,NA,"Parmesan, Breadcrumbs, Onions, Bell Peppers, Pineapple, Tomatoes",BBQ
14-149,2024-04-14,Grilled Chicken,Alfredo,NA,"Parmesan, Breadcrumbs, Broccoli, Corn, Tomatoes",Pesto
14-151,2024-04-14,Ham,Cheddar,NA,"Jalapenos, Broccoli, Bell Peppers, Onions, Corn",Ranch
14-152,2024-04-14,NA,Alfredo,NA,"Parmesan, Breadcrumbs",BBQ
14-153,2024-04-14,NA,Cheddar,NA,"Parmesan, Breadcrumbs",NA
14-154,2024-04-14,Bacon,Cheddar,Cheesy Garlic Bread,"Broccoli, Parmesan, Breadcrumbs",Ranch
14-155,2024-04-14,Brisket,Cheddar,NA,"Mushrooms, Parmesan, Breadcrumbs, Broccoli, Corn","Garlic Parmesan, Hot Honey"
14-156,2024-04-14,NA,Pepper Jack,NA,"Parmesan, Breadcrumbs, Broccoli, Pineapple, Corn",Ranch
14-158,2024-04-14,Grilled Chicken,Pepper Jack,NA,"Mushrooms, Jalapenos, Breadcrumbs",NA
14-157,2024-04-14,Grilled Chicken,Alfredo,NA,Parmesan,NA
14-159,2024-04-14,Brisket,Pepper Jack,NA,"Bell Peppers, Corn, Jalapenos",BBQ
14-160,2024-04-14,NA,Cheddar,NA,"Mushrooms, Parmesan, Breadcrumbs, Broccoli, Bell Peppers, Tomatoes","Pesto, Garlic Parmesan"
14-161,2024-04-14,Grilled Chicken,Cheddar,NA,NA,NA
14-162,2024-04-14,"Brisket, Bacon",Cheddar,NA,"Parmesan, Breadcrumbs",BBQ
14-165,2024-04-14,NA,Cheddar,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
14-167,2024-04-14,Bacon,Cheddar,Cheesy Garlic Bread,"Onions, Mushrooms, Breadcrumbs",Garlic Parmesan
14-164,2024-04-14,Bacon,Cheddar,NA,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Broccoli, Bell Peppers, Onions",Garlic Parmesan
14-166,2024-04-14,Grilled Chicken,Cheddar,NA,"Onions, Bell Peppers, Parmesan, Breadcrumbs",Garlic Parmesan
14-170,2024-04-14,Grilled Chicken,Alfredo,NA,"Parmesan, Breadcrumbs, Mushrooms, Tomatoes",Pesto
14-169,2024-04-14,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Breadcrumbs,"Buffalo, Ranch"
14-171,2024-04-14,Grilled Chicken,Cheddar,NA,"Parmesan, Breadcrumbs, Mushrooms, Tomatoes",Ranch
14-168,2024-04-14,"Brisket, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs","Buffalo, Ranch, BBQ"
14-172,2024-04-14,Pulled Pork,Cheddar,NA,"Parmesan, Breadcrumbs, Broccoli, Onions, Corn",BBQ
14-173,2024-04-14,Brisket,Cheddar,Cheesy Garlic Bread,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Broccoli, Onions, Bell Peppers, Corn, Tomatoes",BBQ
14-174,2024-04-14,Grilled Chicken,Alfredo,NA,"Mushrooms, Parmesan, Breadcrumbs, Pineapple, Corn","Pesto, Garlic Parmesan"
14-175,2024-04-14,"Brisket, Bacon",Cheddar,Garlic Bread,"Mushrooms, Parmesan, Breadcrumbs, Broccoli, Bell Peppers, Onions, Corn","Pesto, Garlic Parmesan, Hot Honey"
14-177,2024-04-14,NA,Alfredo,NA,"Broccoli, Mushrooms, Corn, Tomatoes",BBQ
14-176,2024-04-14,NA,Cheddar,Cheesy Garlic Bread,"Broccoli, Parmesan","Ranch, Garlic Parmesan"
14-178,2024-04-14,NA,Cheddar,NA,"Parmesan, Breadcrumbs",NA
14-180,2024-04-14,Bacon,Cheddar,"Garlic Bread, Cheesecake","Parmesan, Breadcrumbs",Hot Honey
14-179,2024-04-14,Bacon,Cheddar,"Cheesecake, Cheesy Garlic Bread","Parmesan, Breadcrumbs",Ranch
14-181,2024-04-14,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Mushrooms, Corn, Tomatoes",Garlic Parmesan
14-182,2024-04-14,"Brisket, Bacon",Cheddar,NA,"Parmesan, Jalapenos, Breadcrumbs",Garlic Parmesan
14-185,2024-04-14,"Brisket, Grilled Chicken",Cheddar,Garlic Bread,"Onions, Parmesan","Buffalo, Ranch"
14-184,2024-04-14,"Bacon, Brisket","Cheddar, Alfredo",Garlic Bread,"Mushrooms, Breadcrumbs",Garlic Parmesan
14-187,2024-04-14,Bacon,Cheddar,NA,"Parmesan, Breadcrumbs",NA
14-188,2024-04-14,Grilled Chicken,Cheddar,NA,"Onions, Bell Peppers, Jalapenos",Garlic Parmesan
14-189,2024-04-14,Brisket,"Cheddar, Alfredo",NA,"Parmesan, Breadcrumbs",Hot Honey
14-190,2024-04-14,Grilled Chicken,Cheddar,NA,"Onions, Parmesan",Garlic Parmesan
14-191,2024-04-14,NA,Cheddar,Garlic Bread,Breadcrumbs,NA
14-192,2024-04-14,Brisket,Cheddar,Garlic Bread,Corn,BBQ
14-194,2024-04-14,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Parmesan, Jalapenos, Breadcrumbs, Corn, Tomatoes","Garlic Parmesan, Hot Honey"
14-197,2024-04-14,Brisket,Cheddar,Cheesy Garlic Bread,"Onions, Bell Peppers, Parmesan, Breadcrumbs","Ranch, BBQ"
14-196,2024-04-14,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Mushrooms, Jalapenos, Tomatoes",Garlic Parmesan
14-198,2024-04-14,"Bacon, Grilled Chicken",Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
14-199,2024-04-14,Bacon,Cheddar,NA,Breadcrumbs,BBQ
14-200,2024-04-14,Brisket,Alfredo,NA,"Bell Peppers, Breadcrumbs, Corn, Tomatoes",Pesto
14-202,2024-04-14,NA,Alfredo,NA,"Parmesan, Jalapenos, Breadcrumbs, Onions, Tomatoes","Pesto, Garlic Parmesan"
14-203,2024-04-14,Pulled Pork,Cheddar,Garlic Bread,"Pineapple, Parmesan",Buffalo
14-204,2024-04-14,Brisket,Cheddar,NA,"Parmesan, Jalapenos, Breadcrumbs, Broccoli, Onions, Bell Peppers, Pineapple, Corn, Tomatoes","Ranch, BBQ"
14-207,2024-04-14,NA,Alfredo,NA,"Broccoli, Breadcrumbs, Jalapenos, Onions","Pesto, Garlic Parmesan"
14-206,2024-04-14,Grilled Chicken,Cheddar,NA,"Mushrooms, Jalapenos, Onions, Bell Peppers, Pineapple, Tomatoes",Buffalo
14-208,2024-04-14,Grilled Chicken,Cheddar,NA,"Mushrooms, Jalapenos, Breadcrumbs, Onions, Bell Peppers, Tomatoes",Hot Honey
14-211,2024-04-14,Bacon,Cheddar,Cheesy Garlic Bread,Parmesan,NA
14-213,2024-04-14,NA,Cheddar,Garlic Bread,Broccoli,NA
14-214,2024-04-14,NA,Cheddar,Cheesy Garlic Bread,"Broccoli, Parmesan, Breadcrumbs",Garlic Parmesan
14-216,2024-04-14,Brisket,"Melted Cheddar, Pepper Jack Mac",Cheesecake,Breadcrumbs,NA
14-217,2024-04-14,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Mushrooms, Breadcrumbs, Onions, Bell Peppers, Corn","Pesto, Garlic Parmesan"
14-220,2024-04-14,Grilled Chicken,Cheddar,NA,"Parmesan, Corn",Garlic Parmesan
14-219,2024-04-14,Brisket,Melted Cheddar,Cheesecake,"Mushrooms, Parmesan, Breadcrumbs, Onions, Bell Peppers","Hot Honey, Ranch, Garlic Parmesan, BBQ"
14-221,2024-04-14,Brisket,"Melted Cheddar, Pepper Jack Mac",NA,NA,Garlic Parmesan
14-222,2024-04-14,Brisket,"Melted Pepper Jack, Alfredo Mac",Cheesy Garlic Bread,"Broccoli, Mushrooms, Jalapenos","Buffalo, Garlic Parmesan"
14-227,2024-04-14,NA,Melted Cheddar,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
15-1,2024-04-15,"Brisket, Grilled Chicken, Ham",Cheddar,Cheesy Garlic Bread,"Parmesan, Jalapenos, Breadcrumbs, Onions, Tomatoes","Pesto, Garlic Parmesan"
15-4,2024-04-15,Pulled Pork,Cheddar,NA,"Parmesan, Breadcrumbs",Hot Honey
15-3,2024-04-15,"Bacon, Brisket","Melted Pepper Jack, Alfredo",Garlic Bread,"Onions, Mushrooms, Corn, Breadcrumbs",Pesto
15-6,2024-04-15,Brisket,Cheddar,NA,Parmesan,"Ranch, BBQ, Hot Honey"
15-8,2024-04-15,"Brisket, Bacon",Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Garlic Parmesan, BBQ"
15-9,2024-04-15,"Bacon, Grilled Chicken",Cheddar,Garlic Bread,NA,Buffalo
15-11,2024-04-15,"Brisket, Bacon",Cheddar,Garlic Bread,Breadcrumbs,Garlic Parmesan
15-13,2024-04-15,Grilled Chicken,Cheddar,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
15-14,2024-04-15,Grilled Chicken,Cheddar,NA,"Broccoli, Parmesan, Breadcrumbs",Pesto
15-16,2024-04-15,Bacon,Pepper Jack,NA,"Onions, Bell Peppers, Breadcrumbs",NA
15-15,2024-04-15,Pulled Pork,Pepper Jack,Garlic Bread,Onions,Buffalo
15-19,2024-04-15,Bacon,Cheddar,Garlic Bread,"Onions, Mushrooms, Jalapenos",NA
15-18,2024-04-15,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs",BBQ
15-20,2024-04-15,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Broccoli, Breadcrumbs, Corn, Jalapenos",BBQ
15-25,2024-04-15,NA,Cheddar,NA,"Mushrooms, Breadcrumbs, Broccoli, Bell Peppers, Pineapple, Corn, Tomatoes",Garlic Parmesan
15-26,2024-04-15,Pulled Pork,Cheddar,NA,Corn,BBQ
15-21,2024-04-15,Brisket,Cheddar,Garlic Bread,"Parmesan, Corn, Breadcrumbs",BBQ
15-22,2024-04-15,"Bacon, Grilled Chicken","Melted Parmesan, Alfredo Mac",Cheesy Garlic Bread,Broccoli,Garlic Parmesan
15-23,2024-04-15,Brisket,Melted Cheddar,Garlic Bread,Onions,BBQ
15-27,2024-04-15,Bacon,Cheddar,Side Mac,"Parmesan, Tomatoes",Garlic Parmesan
15-30,2024-04-15,"Brisket, Bacon","Melted Pepper Jack, Pepper Jack Mac",Cheesecake,Parmesan,Pesto
15-32,2024-04-15,Brisket,Cheddar,Cheesy Garlic Bread,"Broccoli, Corn","Pesto, Garlic Parmesan"
15-33,2024-04-15,NA,NA,Garlic Bread,NA,NA
15-34,2024-04-15,NA,Cheddar,Cheesy Garlic Bread,NA,NA
15-37,2024-04-15,Grilled Chicken,Cheddar,NA,"Onions, Breadcrumbs, Mushrooms, Parmesan",Garlic Parmesan
15-36,2024-04-15,"Brisket, Bacon",Cheddar,NA,"Bell Peppers, Parmesan, Breadcrumbs",Garlic Parmesan
15-39,2024-04-15,Bacon,Alfredo,Garlic Bread,"Broccoli, Parmesan, Breadcrumbs",Garlic Parmesan
15-38,2024-04-15,"Bacon, Grilled Chicken",Alfredo,Cheesy Garlic Bread,"Onions, Bell Peppers, Parmesan, Tomatoes","Ranch, Garlic Parmesan"
15-40,2024-04-15,NA,NA,Garlic Bread,NA,NA
15-42,2024-04-15,Pulled Pork,Cheddar,NA,"Broccoli, Breadcrumbs, Mushrooms, Parmesan",Buffalo
15-44,2024-04-15,NA,NA,Garlic Bread,NA,NA
15-41,2024-04-15,Grilled Chicken,Pepper Jack,NA,"Onions, Bell Peppers, Parmesan",Buffalo
15-43,2024-04-15,Bacon,"Cheddar, Pepper Jack",Cheesy Garlic Bread,"Parmesan, Mushrooms, Breadcrumbs",Garlic Parmesan
15-46,2024-04-15,NA,NA,Side Mac,NA,NA
15-50,2024-04-15,Grilled Chicken,"Melted Cheddar, Cheddar Mac",NA,"Mushrooms, Breadcrumbs",Buffalo
15-49,2024-04-15,Brisket,Alfredo,Garlic Bread,Onions,Garlic Parmesan
15-48,2024-04-15,"Brisket, Pulled Pork","Melted Parmesan, Cheddar, Cheddar Mac",Cheesy Garlic Bread,"Mushrooms, Tomatoes",NA
15-52,2024-04-15,"Brisket, Pulled Pork","Melted Parmesan, Cheddar, Cheddar Mac",Cheesy Garlic Bread,"Bell Peppers, Mushrooms, Tomatoes",NA
15-53,2024-04-15,"Brisket, Pulled Pork","Melted Parmesan, Cheddar, Cheddar Mac",Cheesy Garlic Bread,"Bell Peppers, Mushrooms, Tomatoes",NA
15-54,2024-04-15,"Grilled Chicken, Pulled Pork","Cheddar, Alfredo",NA,"Parmesan, Breadcrumbs","Garlic Parmesan, BBQ"
15-55,2024-04-15,"Brisket, Bacon",Pepper Jack,Garlic Bread,"Onions, Mushrooms, Breadcrumbs",Garlic Parmesan
15-56,2024-04-15,NA,Alfredo,NA,"Broccoli, Parmesan, Corn, Onions",NA
15-58,2024-04-15,Grilled Chicken,"Cheddar, Alfredo",Cheesy Garlic Bread,"Broccoli, Parmesan","Buffalo, Pesto"
15-61,2024-04-15,Brisket,Cheddar,Garlic Bread,"Broccoli, Breadcrumbs, Onions",BBQ
15-60,2024-04-15,Brisket,Pepper Jack,NA,"Jalapenos, Breadcrumbs","Pesto, BBQ"
15-59,2024-04-15,Brisket,Pepper Jack,NA,"Parmesan, Bell Peppers, Mushrooms","Pesto, Garlic Parmesan"
15-63,2024-04-15,"Brisket, Grilled Chicken, Bacon","Melted Pepper Jack, Alfredo, Cheddar Mac","Garlic Bread, Cheesy Garlic Bread","Mushrooms, Parmesan, Breadcrumbs, Broccoli, Bell Peppers",BBQ
15-66,2024-04-15,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Mushrooms, Breadcrumbs",Garlic Parmesan
15-65,2024-04-15,Pulled Pork,Cheddar,Cheesy Garlic Bread,Breadcrumbs,NA
15-67,2024-04-15,NA,Pepper Jack,NA,"Bell Peppers, Corn, Jalapenos",BBQ
15-69,2024-04-15,"Brisket, Pulled Pork","Cheddar, Melted Cheddar, Cheddar Mac",NA,"Mushrooms, Parmesan, Breadcrumbs","Garlic Parmesan, BBQ"
15-71,2024-04-15,Grilled Chicken,Cheddar,NA,Breadcrumbs,Hot Honey
15-74,2024-04-15,NA,Cheddar,Cheesy Garlic Bread,"Broccoli, Breadcrumbs, Mushrooms, Parmesan",Ranch
15-76,2024-04-15,Brisket,Pepper Jack,Cheesy Garlic Bread,"Broccoli, Parmesan, Breadcrumbs",Garlic Parmesan
15-75,2024-04-15,NA,Cheddar,NA,Parmesan,NA
15-73,2024-04-15,"Brisket, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Bell Peppers",BBQ
15-79,2024-04-15,Brisket,Cheddar,Garlic Bread,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Onions","Buffalo, Ranch"
15-78,2024-04-15,Brisket,Pepper Jack,Cheesy Garlic Bread,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Onions, Bell Peppers, Tomatoes","Buffalo, Ranch"
15-80,2024-04-15,Grilled Chicken,Cheddar,NA,"Mushrooms, Parmesan, Onions, Pineapple, Corn, Tomatoes","Ranch, Garlic Parmesan, BBQ"
15-82,2024-04-15,Bacon,Cheddar,Cheesy Garlic Bread,"Mushrooms, Jalapenos, Tomatoes","Buffalo, Hot Honey"
15-81,2024-04-15,Brisket,Pepper Jack,Cheesy Garlic Bread,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Onions, Bell Peppers, Corn",Hot Honey
15-83,2024-04-15,Grilled Chicken,Alfredo,NA,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Onions, Bell Peppers, Corn, Tomatoes","Ranch, Buffalo, Garlic Parmesan"
15-85,2024-04-15,Grilled Chicken,Cheddar,Cheesecake,"Corn, Breadcrumbs",BBQ
15-86,2024-04-15,Brisket,Cheddar,Cheesy Garlic Bread,Corn,BBQ
15-84,2024-04-15,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Broccoli, Corn, Breadcrumbs",Ranch
15-87,2024-04-15,Bacon,Cheddar,NA,"Onions, Breadcrumbs",Buffalo
15-88,2024-04-15,Brisket,Pepper Jack,Cheesy Garlic Bread,"Broccoli, Jalapenos, Onions",Garlic Parmesan
15-89,2024-04-15,Grilled Chicken,Cheddar,NA,"Broccoli, Mushrooms, Jalapenos, Breadcrumbs",Hot Honey
15-90,2024-04-15,Pulled Pork,"Cheddar, Pepper Jack","Garlic Bread, Cheesy Garlic Bread","Mushrooms, Parmesan, Breadcrumbs, Broccoli, Bell Peppers, Tomatoes","Buffalo, Ranch, Garlic Parmesan, BBQ"
15-92,2024-04-15,"Brisket, Grilled Chicken","Cheddar, Alfredo",Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Garlic Parmesan, BBQ"
15-91,2024-04-15,"Bacon, Grilled Chicken",Cheddar,Cheesecake,Jalapenos,"Buffalo, Ranch"
15-94,2024-04-15,Bacon,Cheddar,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
15-95,2024-04-15,Brisket,Pepper Jack,NA,"Parmesan, Bell Peppers, Pineapple, Mushrooms",Garlic Parmesan
15-97,2024-04-15,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Buffalo
15-99,2024-04-15,"Brisket, Bacon",Cheddar,NA,"Parmesan, Breadcrumbs",BBQ
15-101,2024-04-15,"Brisket, Bacon",Alfredo,NA,"Parmesan, Breadcrumbs",Ranch
15-100,2024-04-15,"Brisket, Grilled Chicken, Bacon","Melted Parmesan, Cheddar",NA,Parmesan,Garlic Parmesan
15-102,2024-04-15,"Bacon, Brisket","Melted Parmesan, Cheddar, Alfredo Mac, Cheddar Mac","Cheesy Garlic Bread, Side Mac",Breadcrumbs,"Pesto, Garlic Parmesan"
15-103,2024-04-15,Grilled Chicken,Alfredo,Cheesecake,"Parmesan, Jalapenos, Breadcrumbs, Onions, Bell Peppers, Tomatoes",Garlic Parmesan
15-105,2024-04-15,"Brisket, Grilled Chicken",Cheddar,"Cheesecake, Cheesy Garlic Bread","Mushrooms, Parmesan",BBQ
15-107,2024-04-15,NA,Cheddar,NA,"Bell Peppers, Corn, Jalapenos",NA
15-108,2024-04-15,NA,Cheddar,NA,"Bell Peppers, Breadcrumbs",BBQ
15-109,2024-04-15,Grilled Chicken,Pepper Jack,Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
15-111,2024-04-15,Grilled Chicken,Cheddar,NA,"Mushrooms, Parmesan, Jalapenos, Breadcrumbs, Broccoli, Onions, Bell Peppers, Corn, Tomatoes","Ranch, Garlic Parmesan, BBQ"
15-110,2024-04-15,Grilled Chicken,"Melted Cheddar, Pepper Jack Mac",Side Mac,"Corn, Jalapenos",Hot Honey
15-113,2024-04-15,NA,Melted Cheddar,NA,"Onions, Mushrooms, Corn, Tomatoes","Pesto, Garlic Parmesan, Hot Honey"
15-114,2024-04-15,"Bacon, Brisket",Cheddar,NA,Breadcrumbs,Hot Honey
15-115,2024-04-15,Grilled Chicken,"Melted Pepper Jack, Pepper Jack Mac",Garlic Bread,"Mushrooms, Jalapenos",Buffalo
15-116,2024-04-15,NA,Cheddar,Garlic Bread,"Parmesan, Corn",NA
